versao,bloco,p,r,eligible,d1,Delta,J,zeros_rel_sup,razao_Zp_Z,polos_rel_sup,arq_rel_sup,B2_rel_sup,theta_rel,orcamento2,orcamento_anterior
m4-v2,c10,131,1,False,2,1,4,2.2749564513e-05,0.1408844190857683,3.97234e-10,3.85807e-10,2.2750347552e-05,2.9315196449269334e-11,2.275037686719645e-05,0.00016147760931519646
m4-v2,c10,137,1,False,2,1,4,3.1884994603e-05,0.1408844190857683,5.56749e-10,5.40734e-10,3.1886092082e-05,7.684154364142848e-11,3.1886168923543637e-05,0.00022632140884154366
m4-v2,c10,139,1,False,2,1,4,2.9146466672e-05,0.14088441908576832,5.08931e-10,4.94291e-10,2.9147469892e-05,3.054460272061988e-11,2.914750043660272e-05,0.0002068831505446027
m4-v2,c10,2,1,True,2,2,3,1.7946787396e-05,0.181042103022698,3.79132e-10,3.71527e-10,1.7947538052e-05,1.3649373635225458e-12,1.7947539416937366e-05,9.913121636493737e-05
m4-v2,c10,3,1,True,2,2,3,1.317664704e-05,0.18104210302269802,2.78361e-10,2.72778e-10,1.3177198176e-05,3.277653449864872e-13,1.3177198503765345e-05,7.278277732776534e-05
m4-v2,c10,2,2,False,2,2,3,2.7800843878e-05,0.18104210302269802,5.87301e-10,5.75521e-10,2.7802006697e-05,1.0300954048053832e-11,2.780201699795405e-05,0.00015356127730095404
m4-v2,c10,5,1,True,2,2,3,1.4646511234e-05,0.18104210302269802,3.09413e-10,3.03206e-10,1.4647123849e-05,5.371183723927047e-12,1.4647129220183724e-05,8.090175237118372e-05
m4-v2,c10,7,1,True,2,2,3,1.4153263114e-05,0.18104210302269802,2.98993e-10,2.92995e-10,1.4153855098e-05,2.9555397621609796e-12,1.4153858053539762e-05,7.817723495553976e-05
m4-v2,c10,2,3,False,2,2,3,4.196799785e-05,0.181042103022698,8.86586e-10,8.68802e-10,4.1969753235e-05,6.092923377989093e-13,4.196975384429234e-05,0.00023181522560929236
m4-v2,c10,3,2,False,2,2,3,2.4253219807e-05,0.18104210302269802,5.12357e-10,5.0208e-10,2.425423424e-05,6.55386021538228e-12,2.4254240793860215e-05,0.0001339655505538602
m4-v2,c10,11,1,True,2,2,3,1.1095354743e-05,0.181042103022698,2.34394e-10,2.29692e-10,1.1095818825e-05,2.530044209710704e-12,1.109582135504421e-05,6.12865145300442e-05
m4-v2,c10,13,1,True,2,2,3,1.5437596317e-05,0.18104210302269802,3.26124e-10,3.19583e-10,1.5438242021e-05,1.1252073352313656e-12,1.5438243146207334e-05,8.527140012520733e-05
m4-v2,c10,2,4,False,2,2,3,6.193863109e-05,0.18104210302269802,1.30847e-09,1.282224e-09,6.1941221781e-05,2.377997731514768e-11,6.194124556097731e-05,0.0003421254157799773
m4-v2,c10,17,1,True,2,2,3,1.5393016822e-05,0.181042103022698,3.25183e-10,3.1866e-10,1.5393660661e-05,1.408219165611189e-12,1.5393662069219167e-05,8.502516040821916e-05
m4-v2,c10,19,1,True,2,2,3,1.6281011579e-05,0.181042103022698,3.43942e-10,3.37043e-10,1.628169256e-05,7.313647222284802e-12,1.628169987364722e-05,8.993011131364723e-05
m4-v2,c10,23,1,True,2,2,3,1.2643174691e-05,0.18104210302269802,2.67092e-10,2.61734e-10,1.2643703514e-05,3.1108567601882585e-12,1.264370662485676e-05,6.983608311085677e-05
m4-v2,c10,5,2,False,2,2,3,3.351899898e-05,0.18104210302269805,7.08099e-10,6.93895e-10,3.3520400971e-05,1.864534911006416e-11,3.352041961634911e-05,0.0001851461946453491
m4-v2,c10,3,3,False,2,2,3,4.4240836683e-05,0.18104210302269802,9.346e-10,9.15853e-10,4.4242687133e-05,2.6520989473686343e-11,4.4242713653989474e-05,0.00024436954752098946
m4-v2,c10,29,1,True,2,2,3,1.7253002214e-05,0.18104210302269802,3.64475e-10,3.57165e-10,1.7253723851e-05,2.0097620236322297e-13,1.72537240519762e-05,9.52990102009762e-05
m4-v2,c10,31,1,True,2,2,3,1.564909041e-05,0.18104210302269802,3.30592e-10,3.23961e-10,1.5649744961e-05,7.856773640902178e-12,1.5649752817773643e-05,8.643961985677363e-05
m4-v2,c10,2,5,False,2,2,3,8.9551841564e-05,0.18104210302269802,1.891806e-09,1.853859e-09,8.9555587226e-05,4.57830648204829e-11,8.955563300906482e-05,0.0004946502867830649
m4-v2,c10,37,1,True,2,2,3,1.8372315384e-05,0.18104210302269802,3.88121e-10,3.80336e-10,1.8373083839e-05,6.74494921806855e-12,1.8373090583949218e-05,0.00010148167574494921
m4-v2,c10,41,1,True,2,2,3,1.421227955e-05,0.18104210302269802,3.00239e-10,2.94217e-10,1.4212874004e-05,4.803650640830734e-12,1.421287880765064e-05,7.850322180365065e-05
m4-v2,c10,43,1,True,2,2,3,1.7527896916e-05,0.18104210302269802,3.70283e-10,3.62855e-10,1.7528630051e-05,2.5175425883147937e-11,1.752865522642588e-05,9.681744817542588e-05
m4-v2,c10,47,1,False,2,2,3,1.4465000698e-05,0.18104210302269805,3.05578e-10,2.99449e-10,1.4465605722e-05,5.810133282880412e-12,1.4465611532133283e-05,7.989915781013329e-05
m4-v2,c10,7,2,False,2,2,3,3.9314353301e-05,0.18104210302269805,8.30527e-10,8.13868e-10,3.9315997692e-05,9.719821320999805e-12,3.931600741182132e-05,0.00021715751371982132
m4-v2,c10,53,1,False,2,2,3,1.8373908745e-05,0.18104210302269805,3.88155e-10,3.80369e-10,1.8374677266e-05,1.4637166387606705e-11,1.8374691903166387e-05,0.00010149048463716638
m4-v2,c10,59,1,False,2,2,3,2.0644670532e-05,0.18104210302269802,4.36125e-10,4.27377e-10,2.0645534031e-05,2.405909170649642e-11,2.0645558090091708e-05,0.0001140333170590917
m4-v2,c10,61,1,False,2,2,3,1.8906033154e-05,0.18104210302269802,3.99396e-10,3.91385e-10,1.8906823932e-05,2.6569341622694414e-11,1.8906850501341624e-05,0.00010442974956934161
m4-v2,c10,2,6,False,2,2,3,0.000126890611035,0.18104210302269805,2.680597e-09,2.626828e-09,0.000126895918456,2.27387666655767e-10,0.00012689614584366666,0.0007008955993876667
m4-v2,c10,67,1,False,2,2,3,1.8567554276e-05,0.18104210302269802,3.92246e-10,3.84378e-10,1.8568330896e-05,1.5492772628667355e-12,1.8568332445277262e-05,0.00010256009554927727
m4-v2,c10,71,1,False,2,2,3,2.0311703022e-05,0.18104210302269805,4.29091e-10,4.20484e-10,2.0312552595e-05,3.086943474475312e-12,2.0312555681943474e-05,0.00011219411008694347
m4-v2,c10,73,1,False,2,2,3,2.1390189759e-05,0.18104210302269802,4.51874e-10,4.42811e-10,2.1391084441e-05,1.8083262761612193e-12,2.1391086249326277e-05,0.00011815125880832628
m4-v2,c10,79,1,False,2,2,3,1.8998948823e-05,0.18104210302269802,4.01359e-10,3.93308e-10,1.8999743488e-05,1.51558532543772e-11,1.8999758643853252e-05,0.00010494296815585326
m4-v2,c10,3,4,False,2,2,3,8.0122109326e-05,0.18104210302269802,1.692601e-09,1.658649e-09,8.0125460573e-05,1.9813684504264445e-10,8.012565870984503e-05,0.00044256419313684506
m4-v2,c10,83,1,False,2,2,3,2.2706945354e-05,0.18104210302269802,4.79691e-10,4.70069e-10,2.2707895112e-05,2.949375360893267e-11,2.2707924605753612e-05,0.0001254245424937536
m4-v2,c10,89,1,False,2,2,3,2.2521304126e-05,0.18104210302269802,4.7577e-10,4.66226e-10,2.2522246119e-05,3.51535841485205e-11,2.2522281272584148e-05,0.00012439913615358415
m4-v2,c10,97,1,False,2,2,3,2.3090358791e-05,0.18104210302269802,4.87791e-10,4.78007e-10,2.3091324585e-05,3.2397115508333823e-11,2.309135698211551e-05,0.00012754237439711552
m4-v2,c10,101,1,False,2,2,3,1.929196997e-05,0.18104210302269802,4.07549e-10,3.99374e-10,1.929277689e-05,6.998456467310071e-11,1.9292846874564674e-05,0.00010656155998456468
m4-v2,c10,103,1,False,2,2,3,2.3734487693e-05,0.18104210302269805,5.01398e-10,4.91341e-10,2.3735480429e-05,2.2770857128570857e-11,2.373550319985713e-05,0.00013110028777085713
m4-v2,c10,107,1,False,2,2,3,2.3350094371e-05,0.18104210302269802,4.93278e-10,4.83384e-10,2.3351071029e-05,3.983667875125078e-11,2.3351110865678753e-05,0.00012897706283667874
m4-v2,c10,109,1,False,2,2,3,2.3274006842e-05,0.18104210302269805,4.91671e-10,4.81808e-10,2.3274980318e-05,2.771795437645549e-12,2.3274983089795437e-05,0.00012855674677179544
m4-v2,c10,113,1,False,2,2,3,2.4756406586e-05,0.18104210302269802,5.22987e-10,5.12496e-10,2.4757442066e-05,3.820619234551605e-11,2.4757480272192347e-05,0.00013674499320619234
m4-v2,c10,11,2,False,2,2,3,3.7864731077e-05,0.18104210302269802,7.99903e-10,7.83858e-10,3.7866314836e-05,1.806427494631479e-10,3.7866495478749466e-05,0.00020915052464274945
m4-v2,c10,5,3,False,2,2,3,5.9001949236e-05,0.18104210302269802,1.246432e-09,1.22143e-09,5.9004417096e-05,8.08752776052389e-11,5.90044979712776e-05,0.0003259043608752776
m4-v2,c10,127,1,False,2,2,3,2.6156401901e-05,0.18104210302269802,5.52562e-10,5.41478e-10,2.6157495938e-05,9.186932043199855e-11,2.6157587807320434e-05,0.00014447808786932043
m4-v2,c10,2,7,False,2,2,3,0.000182413282689,0.18104210302269802,3.853527e-09,3.77623e-09,0.000182420912443,4.3475730927449283e-10,0.0001824213472003093,0.0010075818827573093
m4-v2,c10,131,1,False,2,2,3,1.8636615032e-05,0.18104210302269802,3.93705e-10,3.85807e-10,1.863739454e-05,1.573349664097099e-11,1.863741027349664e-05,0.00010294157573349665
m4-v2,c10,137,1,False,2,2,3,2.6120428343e-05,0.18104210302269805,5.51802e-10,5.40734e-10,2.6121520875e-05,7.826742643271306e-11,2.612159914242643e-05,0.00014427937026742643
m4-v2,c10,139,1,False,2,2,3,2.3877005584e-05,0.18104210302269802,5.04409e-10,4.94291e-10,2.3878004281e-05,5.030277715791496e-12,2.3878009311277715e-05,0.0001318874850302777
m4-v2,c10,2,1,True,4,0.5,3,4.052542893e-06,0.1964333282093994,4.1161e-11,3.4157e-11,4.052618208e-06,8.309107413697301e-13,4.0526190389107415e-06,2.063070583091074e-05
m4-v2,c10,3,1,True,4,0.5,3,2.975403126e-06,0.1964333282093994,3.0221e-11,2.5079e-11,2.975458423e-06,7.274323901417762e-13,2.9754591504323904e-06,1.514719772743239e-05
m4-v2,c10,2,2,False,4,0.5,3,6.277675763e-06,0.1964333282093994,6.3761e-11,5.2911e-11,6.277792432e-06,4.3671908685013973e-13,6.277792868719087e-06,3.195842143671909e-05
m4-v2,c10,5,1,True,4,0.5,3,3.307311426e-06,0.19643332820939938,3.3592e-11,2.7876e-11,3.307372891e-06,7.916311371685797e-14,3.3073729701631134e-06,1.683687707916311e-05
m4-v2,c10,7,1,True,4,0.5,3,3.19593165e-06,0.1964333282093994,3.2461e-11,2.6937e-11,3.195991045e-06,9.86706952065681e-13,3.195992031706952e-06,1.6269864986706952e-05
m4-v2,c10,2,3,False,4,0.5,3,9.47674409e-06,0.1964333282093994,9.6252e-11,7.9873e-11,9.476920212e-06,2.309451414166955e-12,9.476922521451415e-06,4.8244254309451414e-05
m4-v2,c10,3,2,False,4,0.5,3,5.476590957e-06,0.19643332820939938,5.5624e-11,4.6159e-11,5.476692737e-06,8.851577713419447e-14,5.476692825515777e-06,2.7880255088515778e-05
m4-v2,c10,11,1,True,4,0.5,3,2.505428967e-06,0.1964333282093994,2.5448e-11,2.1118e-11,2.50547553e-06,1.3396267761122188e-13,2.5054756639626774e-06,1.2754650133962677e-05
m4-v2,c10,13,1,True,4,0.5,3,3.485945415e-06,0.1964333282093994,3.5407e-11,2.9382e-11,3.4860102e-06,1.3974284474769842e-12,3.4860115974284473e-06,1.7746269397428447e-05
m4-v2,c10,2,4,False,4,0.5,3,1.3986289224e-05,0.1964333282093994,1.42053e-10,1.17881e-10,1.3986549155e-05,7.698721394811712e-12,1.3986556853721394e-05,7.12014716987214e-05
m4-v2,c10,17,1,True,4,0.5,3,3.475878972e-06,0.1964333282093994,3.5304e-11,2.9297e-11,3.47594357e-06,1.708203883573998e-12,3.4759452782038835e-06,1.7695022708203884e-05
m4-v2,c10,19,1,True,4,0.5,3,3.676396021e-06,0.19643332820939938,3.7341e-11,3.0987e-11,3.676464345e-06,1.9616662714319596e-12,3.6764663066662713e-06,1.871581696166627e-05
m4-v2,c10,23,1,True,4,0.5,3,2.854940364e-06,0.1964333282093994,2.8998e-11,2.4064e-11,2.854993422e-06,1.845935349822496e-12,2.8549952679353498e-06,1.453394584593535e-05
m4-v2,c10,5,2,False,4,0.5,3,7.568885622e-06,0.19643332820939938,7.6875e-11,6.3794e-11,7.569026287e-06,4.1090714866437316e-12,7.569030396071487e-06,3.8531722109071487e-05
m4-v2,c10,3,3,False,4,0.5,3,9.989971146e-06,0.1964333282093994,1.01465e-10,8.4199e-11,9.990156806e-06,4.455020693394009e-12,9.990161261020693e-06,5.0856995455020696e-05
m4-v2,c10,29,1,True,4,0.5,3,3.895880079e-06,0.19643332820939938,3.957e-11,3.2837e-11,3.895952483e-06,2.254686213082558e-12,3.895954737686214e-06,1.9833167254686214e-05
m4-v2,c10,31,1,True,4,0.5,3,3.533702647e-06,0.1964333282093994,3.5892e-11,2.9784e-11,3.53376832e-06,1.1184544863010497e-12,3.533769438454486e-06,1.7989391118454488e-05
m4-v2,c10,2,5,False,4,0.5,3,2.0221595709e-05,0.1964333282093994,2.05382e-10,1.70433e-10,2.0221971521e-05,1.1488402132472375e-11,2.022198300940213e-05,0.00010294420148840213
m4-v2,c10,37,1,True,4,0.5,3,4.148630866e-06,0.19643332820939938,4.2137e-11,3.4967e-11,4.148707967e-06,1.511766301578514e-12,4.148709478766302e-06,2.11198715117663e-05
m4-v2,c10,41,1,True,4,0.5,3,3.209258082e-06,0.1964333282093994,3.2596e-11,2.705e-11,3.209317725e-06,7.913567910987351e-13,3.209318516356791e-06,1.633770779135679e-05
m4-v2,c10,43,1,True,4,0.5,3,3.957953728e-06,0.1964333282093994,4.02e-11,3.336e-11,3.958027285e-06,3.963901891818119e-12,3.958031248901892e-06,2.0149173963901894e-05
m4-v2,c10,47,1,False,4,0.5,3,3.266324746e-06,0.1964333282093994,3.3176e-11,2.7531e-11,3.26638545e-06,1.1703092147058343e-12,3.266386620309215e-06,1.6628223170309216e-05
m4-v2,c10,7,2,False,4,0.5,3,8.877527744e-06,0.19643332820939943,9.0166e-11,7.4823e-11,8.877692731e-06,1.2710563450604382e-12,8.877694002056345e-06,4.519376027105635e-05
m4-v2,c10,53,1,False,4,0.5,3,4.148990661e-06,0.1964333282093994,4.2141e-11,3.497e-11,4.149067769e-06,4.091057722348493e-12,4.1490718600577225e-06,2.1121705091057724e-05
m4-v2,c10,59,1,False,4,0.5,3,4.661748701e-06,0.1964333282093994,4.7349e-11,3.9292e-11,4.661835339e-06,4.644163454375978e-12,4.661839983163454e-06,2.3732056644163456e-05
m4-v2,c10,61,1,False,4,0.5,3,4.269149046e-06,0.19643332820939938,4.3361e-11,3.5983e-11,4.269228387e-06,3.5223699010006176e-13,4.26922873923699e-06,2.173340435223699e-05
m4-v2,c10,2,6,False,4,0.5,3,2.8653019198e-05,0.1964333282093994,2.91016e-10,2.41495e-10,2.8653551706e-05,2.516421486004386e-12,2.8653554222421484e-05,0.00014586692051642147
m4-v2,c10,67,1,False,4,0.5,3,4.19271753e-06,0.19643332820939938,4.2585e-11,3.5339e-11,4.19279545e-06,2.4586766602293257e-12,4.19279790867666e-06,2.1344308458676662e-05
m4-v2,c10,71,1,False,4,0.5,3,4.586561701e-06,0.1964333282093994,4.6585e-11,3.8658e-11,4.586646941e-06,5.383015561466353e-13,4.586647479301557e-06,2.3349290538301557e-05
m4-v2,c10,73,1,False,4,0.5,3,4.830093519e-06,0.19643332820939938,4.9058e-11,4.0711e-11,4.830183285e-06,9.672484078229904e-14,4.830183381724841e-06,2.458906309672484e-05
m4-v2,c10,79,1,False,4,0.5,3,4.290130224e-06,0.1964333282093994,4.3574e-11,3.616e-11,4.290209954e-06,4.3192442531094665e-12,4.290214273244253e-06,2.184021931924425e-05
m4-v2,c10,3,4,False,4,0.5,3,1.8092278996e-05,0.1964333282093994,1.83756e-10,1.52487e-10,1.8092615235e-05,2.5433246704688133e-11,1.8092640668246704e-05,9.21042804332467e-05
m4-v2,c10,83,1,False,4,0.5,3,5.127428546e-06,0.1964333282093994,5.2078e-11,4.3217e-11,5.127523838e-06,5.81532582920507e-12,5.127529653325829e-06,2.610274281532583e-05
m4-v2,c10,89,1,False,4,0.5,3,5.08550912e-06,0.1964333282093994,5.1652e-11,4.2863e-11,5.085603632e-06,5.812442082025347e-12,5.085609444442082e-06,2.588933981244208e-05
m4-v2,c10,97,1,False,4,0.5,3,5.214006682e-06,0.1964333282093994,5.2958e-11,4.3946e-11,5.214103583e-06,4.715247833428944e-12,5.214108298247833e-06,2.6543494715247832e-05
m4-v2,c10,101,1,False,4,0.5,3,4.356296983e-06,0.19643332820939938,4.4246e-11,3.6717e-11,4.356377944e-06,8.002695889568765e-12,4.356385946695889e-06,2.217706500269589e-05
m4-v2,c10,103,1,False,4,0.5,3,5.35945667e-06,0.1964333282093994,5.4435e-11,4.5172e-11,5.359556274e-06,5.020602875655848e-12,5.359561294602876e-06,2.7283952020602874e-05
m4-v2,c10,107,1,False,4,0.5,3,5.272657267e-06,0.19643332820939938,5.3553e-11,4.4441e-11,5.272755258e-06,6.379732077028111e-12,5.272761637732077e-06,2.6842074379732077e-05
m4-v2,c10,109,1,False,4,0.5,3,5.255476032e-06,0.1964333282093994,5.3379e-11,4.4296e-11,5.255573703e-06,1.0600816343100761e-12,5.255574763081635e-06,2.6754603060081634e-05
m4-v2,c10,113,1,False,4,0.5,3,5.590214969e-06,0.19643332820939938,5.6779e-11,4.7117e-11,5.590318862e-06,7.701095184023737e-12,5.590326563095184e-06,2.8458699701095184e-05
m4-v2,c10,11,2,False,4,0.5,3,8.55019026e-06,0.1964333282093994,8.6842e-11,7.2064e-11,8.550349163e-06,1.7436979931959776e-11,8.550366599979932e-06,4.352736543697993e-05
m4-v2,c10,5,3,False,4,0.5,3,1.3323160559e-05,0.1964333282093994,1.35318e-10,1.12292e-10,1.3323408166e-05,1.830585054041473e-11,1.332342647185054e-05,6.782562430585054e-05
m4-v2,c10,127,1,False,4,0.5,3,5.90634626e-06,0.19643332820939938,5.9989e-11,4.9781e-11,5.906456028e-06,7.736483070598355e-13,5.906456801648308e-06,3.0068055773648308e-05
m4-v2,c10,2,7,False,4,0.5,3,4.1190528189e-05,0.1964333282093994,4.18353e-10,3.47164e-10,4.1191293703e-05,6.579909445891408e-11,4.119135950209446e-05,0.00020969298879909448
m4-v2,c10,131,1,False,4,0.5,3,4.208312058e-06,0.1964333282093994,4.2743e-11,3.547e-11,4.208390268e-06,3.76622240112412e-12,4.208394034222402e-06,2.14236987662224e-05
m4-v2,c10,137,1,False,4,0.5,3,5.898223113e-06,0.19643332820939938,5.9907e-11,4.9713e-11,5.89833273e-06,7.024374136680338e-12,5.898339754374137e-06,3.002670902437414e-05
m4-v2,c10,139,1,False,4,0.5,3,5.391638467e-06,0.1964333282093994,5.4762e-11,4.5443e-11,5.391738669e-06,7.071546988481577e-12,5.391745740546988e-06,2.744778507154699e-05
m4-v2,c10,2,1,True,4,1,3,3.415241226e-06,0.23495285743239433,4.0713e-11,3.4157e-11,3.415316093e-06,3.4039477120526025e-12,3.415319496947712e-06,1.4535937403947712e-05
m4-v2,c10,3,1,True,4,1,3,2.507492132e-06,0.23495285743239439,2.9892e-11,2.5079e-11,2.5075471e-06,1.7792517650381838e-12,2.507548879251765e-06,1.0672378779251764e-05
m4-v2,c10,2,2,False,4,1,3,5.290450376e-06,0.23495285743239439,6.3067e-11,5.2911e-11,5.29056635e-06,2.039312044080646e-12,5.290568389312044e-06,2.2517191039312043e-05
m4-v2,c10,5,1,True,4,1,3,2.787204634e-06,0.23495285743239439,3.3227e-11,2.7876e-11,2.787265733e-06,1.7094037283359022e-12,2.7872674424037283e-06,1.1862889709403728e-05
m4-v2,c10,7,1,True,4,1,3,2.693340407e-06,0.23495285743239433,3.2108e-11,2.6937e-11,2.693399449e-06,3.3723737069201634e-13,2.6933997862373706e-06,1.146338333723737e-05
m4-v2,c10,2,3,False,4,1,3,7.986434187e-06,0.23495285743239436,9.5204e-11,7.9873e-11,7.986609262e-06,9.155580460865783e-12,7.98661841758046e-06,3.3991831155580464e-05
m4-v2,c10,3,2,False,4,1,3,4.615343923e-06,0.23495285743239436,5.5019e-11,4.6159e-11,4.615445098e-06,2.1514194807902088e-12,4.615447249419481e-06,1.964380715141948e-05
m4-v2,c10,11,1,True,4,1,3,2.111425968e-06,0.23495285743239439,2.5171e-11,2.1118e-11,2.111472253e-06,2.556704706706971e-12,2.111474809704707e-06,8.986644556704707e-06
m4-v2,c10,13,1,True,4,1,3,2.937746696e-06,0.23495285743239436,3.5021e-11,2.9382e-11,2.937811096e-06,1.2258269513012386e-12,2.9378123218269512e-06,1.2503625225826953e-05
m4-v2,c10,2,4,False,4,1,3,1.178680962e-05,0.23495285743239436,1.40507e-10,1.17881e-10,1.1787068005e-05,2.7603925766330573e-12,1.1787070765392577e-05,5.0166962760392575e-05
m4-v2,c10,17,1,True,4,1,3,2.929263299e-06,0.23495285743239436,3.492e-11,2.9297e-11,2.929327512e-06,1.1832396009969294e-12,2.9293286952396007e-06,1.2467518183239601e-05
m4-v2,c10,19,1,True,4,1,3,3.098247097e-06,0.23495285743239439,3.6934e-11,3.0987e-11,3.098315015e-06,1.0197602450147507e-12,3.098316034760245e-06,1.3186746019760245e-05
m4-v2,c10,23,1,True,4,1,3,2.405973308e-06,0.23495285743239436,2.8682e-11,2.4064e-11,2.406026051e-06,5.344779877889798e-12,2.406031395779878e-06,1.0240298344779878e-05
m4-v2,c10,5,2,False,4,1,3,6.378604963e-06,0.23495285743239436,7.6038e-11,6.3794e-11,6.378744792e-06,3.334135699521715e-12,6.3787481261357e-06,2.71485903341357e-05
m4-v2,c10,3,3,False,4,1,3,8.418951312e-06,0.23495285743239436,1.0036e-10,8.4199e-11,8.419135868e-06,2.067577436114132e-11,8.419156543774361e-06,3.5832719675774356e-05
m4-v2,c10,29,1,True,4,1,3,3.283215159e-06,0.23495285743239436,3.9139e-11,3.2837e-11,3.283287132e-06,6.983107266223755e-13,3.2832878303107265e-06,1.3974005698310727e-05
m4-v2,c10,31,1,True,4,1,3,2.97799364e-06,0.23495285743239436,3.5501e-11,2.9784e-11,2.978058922e-06,4.2531624556518616e-13,2.9780593473162456e-06,1.2674923425316247e-05
m4-v2,c10,2,5,False,4,1,3,1.7041553697e-05,0.23495285743239436,2.03146e-10,1.70433e-10,1.7041927274e-05,1.7601671363156853e-11,1.7041944875671362e-05,7.253219260167136e-05
m4-v2,c10,37,1,True,4,1,3,3.496218434e-06,0.23495285743239436,4.1678e-11,3.4967e-11,3.496295076e-06,1.5594205795460085e-12,3.4962966354205794e-06,1.488059055942058e-05
m4-v2,c10,41,1,True,4,1,3,2.704571129e-06,0.23495285743239433,3.2241e-11,2.705e-11,2.704630417e-06,2.3219690330839694e-12,2.704632738969033e-06,1.1511185321969032e-05
m4-v2,c10,43,1,True,4,1,3,3.335527124e-06,0.23495285743239439,3.9763e-11,3.336e-11,3.335600244e-06,2.0959357845783335e-12,3.3356023399357846e-06,1.4196657095935783e-05
m4-v2,c10,47,1,False,4,1,3,2.752663507e-06,0.23495285743239436,3.2815e-11,2.7531e-11,2.752723849e-06,1.8916497665127204e-12,2.7527257406497663e-06,1.1715875891649766e-05
m4-v2,c10,7,2,False,4,1,3,7.481450422e-06,0.23495285743239436,8.9185e-11,7.4823e-11,7.481614427e-06,2.293656257691764e-12,7.481616720656258e-06,3.184251529365626e-05
m4-v2,c10,53,1,False,4,1,3,3.496521647e-06,0.23495285743239439,4.1682e-11,3.497e-11,3.496598296e-06,1.6310747342260304e-12,3.496599927074734e-06,1.4881880631074734e-05
m4-v2,c10,59,1,False,4,1,3,3.928643514e-06,0.23495285743239439,4.6833e-11,3.9292e-11,3.928729636e-06,7.59223173010987e-12,3.92873722823173e-06,1.672108159223173e-05
m4-v2,c10,61,1,False,4,1,3,3.597783961e-06,0.23495285743239436,4.2889e-11,3.5983e-11,3.59786283e-06,1.1132654337262081e-11,3.5978739626543373e-06,1.531288213265434e-05
m4-v2,c10,2,6,False,4,1,3,2.4147054084e-05,0.23495285743239433,2.87848e-10,2.41495e-10,2.4147583424e-05,5.6494285938710934e-11,2.4147639918285937e-05,0.00010277462649428594
m4-v2,c10,67,1,False,4,1,3,3.533372042e-06,0.23495285743239436,4.2121e-11,3.5339e-11,3.533449499e-06,9.972845282530874e-12,3.5334594718452827e-06,1.5038731972845284e-05
m4-v2,c10,71,1,False,4,1,3,3.865280398e-06,0.23495285743239436,4.6078e-11,3.8658e-11,3.865365131e-06,1.996501014142478e-12,3.865367127501014e-06,1.6451389996501014e-05
m4-v2,c10,73,1,False,4,1,3,4.070514476e-06,0.23495285743239436,4.8524e-11,4.0711e-11,4.070603708e-06,5.195340806388202e-12,4.0706089033408065e-06,1.7324909195340806e-05
m4-v2,c10,79,1,False,4,1,3,3.615465645e-06,0.23495285743239439,4.31e-11,3.616e-11,3.615544902e-06,1.1987666182727452e-11,3.615556889666183e-06,1.5388139987666183e-05
m4-v2,c10,3,4,False,4,1,3,1.5247092685e-05,0.23495285743239433,1.81755e-10,1.52487e-10,1.5247426924e-05,1.6240087865431466e-11,1.5247443164087866e-05,6.489461524008786e-05
m4-v2,c10,83,1,False,4,1,3,4.321090688e-06,0.23495285743239436,5.1511e-11,4.3217e-11,4.321185412e-06,8.177507449684907e-12,4.3211935895074496e-06,1.839141417750745e-05
m4-v2,c10,89,1,False,4,1,3,4.285763497e-06,0.23495285743239436,5.109e-11,4.2863e-11,4.285857448e-06,2.78638843123225e-12,4.285860234388431e-06,1.824104878638843e-05
m4-v2,c10,97,1,False,4,1,3,4.394053572e-06,0.23495285743239436,5.2381e-11,4.3946e-11,4.394149896e-06,1.005041260646235e-11,4.394159946412606e-06,1.8701960050412608e-05
m4-v2,c10,101,1,False,4,1,3,3.67122704e-06,0.23495285743239433,4.3765e-11,3.6717e-11,3.671307519e-06,3.6195346450962426e-12,3.6713111385346454e-06,1.5625462619534644e-05
m4-v2,c10,103,1,False,4,1,3,4.516630139e-06,0.23495285743239433,5.3842e-11,4.5172e-11,4.51672915e-06,9.715951713892998e-12,4.5167388659517145e-06,1.9223669715951714e-05
m4-v2,c10,107,1,False,4,1,3,4.443480784e-06,0.23495285743239436,5.297e-11,4.4441e-11,4.443578191e-06,1.1010338732776686e-12,4.443579292033874e-06,1.891232310103387e-05
m4-v2,c10,109,1,False,4,1,3,4.429001464e-06,0.23495285743239436,5.2798e-11,4.4296e-11,4.429098555e-06,2.7761721214899244e-12,4.429101331172121e-06,1.885069777617212e-05
m4-v2,c10,113,1,False,4,1,3,4.711099458e-06,0.23495285743239436,5.616e-11,4.7117e-11,4.711202732e-06,3.837002817496711e-12,4.7112065690028175e-06,2.005136283700282e-05
m4-v2,c10,11,2,False,4,1,3,7.205589932e-06,0.23495285743239436,8.5896e-11,7.2064e-11,7.205747889e-06,4.06627740053467e-12,7.205751955277401e-06,3.0668401066277396e-05
m4-v2,c10,5,3,False,4,1,3,1.1227964368e-05,0.23495285743239439,1.33845e-10,1.12292e-10,1.1228210502e-05,6.270656829645545e-11,1.1228273208568296e-05,4.77884687065683e-05
m4-v2,c10,127,1,False,4,1,3,4.977516038e-06,0.23495285743239436,5.9336e-11,4.9781e-11,4.977625152e-06,2.2077886614446672e-11,4.9776472298866145e-06,2.1185302077886615e-05
