versao,bloco,p,r,eligible,d1,Delta,L2_sobre_L0,zeros_rel_sup,orcamento_rel,P0_rel,fr_P0,P1a_rel,fr_P1a,P1b_rel,fr_P1b,P2_rel,fr_P2,P3_rel,fr_P3,fr_proximos,fr_distantes,fr_L0,fr_L2
m4-v3,d06,2,7,False,2,2,19.75135437,0.001128651148,0.0011286595560593984,1.6049113e-05,0.014219728504154146,0.000696761193,0.617339724425303,0.00041583822,0.36843821774142427,2e-12,1.772026716262032e-09,2.627e-09,2.3275570918101792e-06,0.6315594529294571,0.36844054707054286,0.014219728504154146,0.9857802714958459
m4-v3,d06,131,1,False,2,2,19.75135437,0.000147543668,0.00014754479177548464,2.098032e-06,0.014219735371372142,9.1084568e-05,0.617339703767984,5.4360727e-05,0.3684382090146407,2e-12,1.3555308376013465e-08,3.45e-10,2.3382906948623228e-06,0.6315594391393562,0.3684405608606438,0.014219735371372142,0.9857802646286279
m4-v3,d06,137,1,False,2,2,19.75135437,0.000129502952,0.00012950394583679454,1.841498e-06,0.014219736863309818,7.9947318e-05,0.6173397010951696,4.7713838e-05,0.3684382068829794,2e-12,1.5443662565270032e-08,3.03e-10,2.33971487863841e-06,0.6315594379584795,0.36844056204152054,0.014219736863309818,0.9857802631366902
m4-v3,d06,139,1,False,2,2,19.75135437,0.00014106063,0.00014106168575562085,2.005845e-06,0.014219735972266567,8.7082331e-05,0.6173397020555047,5.1972128e-05,0.3684382083744469,2e-12,1.4178299890835599e-08,3.3e-10,2.339419481987874e-06,0.6315594380277714,0.36844056197222863,0.014219735972266567,0.9857802640277334
m4-v3,d06,2,1,True,4,0.5,16.39468476,2.7420341e-05,2.7420437166244643e-05,4.68378e-07,0.017081403090923684,1.6878527e-05,0.6155475348287898,1.0073375e-05,0.36736861863929005,2e-12,7.293853721107176e-08,6.5e-11,2.370502459359832e-06,0.6326289379197134,0.3673710620802866,0.017081403090923684,0.9829185969090763
m4-v3,d06,3,1,True,4,0.5,16.39468476,1.9284347e-05,1.9284415881001197e-05,3.29404e-07,0.017081413102114446,1.1870435e-05,0.6155474855702963,7.084466e-06,0.3673686122630093,2e-12,1.0371102416555017e-07,4.6e-11,2.3853535558076542e-06,0.6326288986724108,0.3673711013275892,0.017081413102114446,0.9829185868978856
m4-v3,d06,2,2,False,4,0.5,16.39468476,3.7455317e-05,3.745545278545396e-05,6.39789e-07,0.017081390540938598,2.3055533e-05,0.6155475684991423,1.3759911e-05,0.36736863809718046,2e-12,5.3396949747302936e-08,8.8e-11,2.3494657888813294e-06,0.6326289590400809,0.3673710409599191,0.017081390540938598,0.9829186094590614
m4-v3,d06,5,1,True,4,0.5,16.39468476,1.7500793e-05,1.7500855151040426e-05,2.98939e-07,0.01708144770524776,1.0772573e-05,0.6155474606875114,6.429244e-06,0.36736857743646,2e-12,1.1428049003474126e-07,4.2e-11,2.3998902907295667e-06,0.6326289083927592,0.3673710916072408,0.01708144770524776,0.9829185522947522
m4-v3,d06,7,1,True,4,0.5,16.39468476,1.8338023e-05,1.8338089152761623e-05,3.1324e-07,0.017081442226891327,1.1287928e-05,0.6155474715659206,6.736816e-06,0.36736857775889775,2e-12,1.0906296914117818e-07,4.4e-11,2.3993853211059205e-06,0.6326289137928119,0.36737108620718806,0.017081442226891327,0.9829185577731087
m4-v3,d06,2,3,False,4,0.5,16.39468476,4.4217799e-05,4.421795583310418e-05,7.55302e-07,0.01708139967599025,2.7218162e-05,0.615547560535852,1.6244235e-05,0.3673686425637817,2e-12,4.5230648604108686e-08,1.04e-10,2.351993727413652e-06,0.6326289602118423,0.36737103978815766,0.01708139967599025,0.9829186003240098
m4-v3,d06,3,2,False,4,0.5,16.39468476,3.7073218e-05,3.7073348429810214e-05,6.33263e-07,0.017081411640919062,2.2820332e-05,0.6155475445027386,1.361954e-05,0.3673686432018969,2e-12,5.394729090731359e-08,8.7e-11,2.346707154468141e-06,0.6326289561436578,0.3673710438563422,0.017081411640919062,0.982918588359081
m4-v3,d06,11,1,True,4,0.5,16.39468476,1.8948667e-05,1.8948735389324535e-05,3.23671e-07,0.017081459103681872,1.1663808e-05,0.6155474520275139,6.961148e-06,0.367368608484161,2e-12,1.055482826924987e-07,4.5e-11,2.3748363605812208e-06,0.6326289111311959,0.3673710888688041,0.017081459103681872,0.9829185408963181
m4-v3,d06,13,1,True,4,0.5,16.39468476,1.9132405e-05,1.9132474353823547e-05,3.26809e-07,0.017081433176404166,1.1776907e-05,0.6155474602756548,7.028647e-06,0.3673685977162,2e-12,1.0453465587792359e-07,4.6e-11,2.404297085192243e-06,0.6326288934520589,0.36737110654794114,0.017081433176404166,0.9829185668235958
m4-v3,d06,2,4,False,4,0.5,16.39468476,7.9094381e-05,7.90946629026491e-05,1.351041e-06,0.017081376241257468,4.8686361e-05,0.6155476037060935,2.9056799e-05,0.3673686557888279,2e-12,2.528624407587552e-08,1.85e-10,2.338977577018486e-06,0.632628979947351,0.367371020052649,0.017081376241257468,0.9829186237587425
m4-v3,d06,17,1,True,4,0.5,16.39468476,1.7500311e-05,1.7500373347473842e-05,2.98931e-07,0.017081461034022357,1.0772276e-05,0.6155474431950323,6.429067e-06,0.3673685815309185,2e-12,1.1428363758875697e-07,4.2e-11,2.3999563893638963e-06,0.6326289042290546,0.3673710957709454,0.017081461034022357,0.9829185389659777
m4-v3,d06,19,1,True,4,0.5,16.39468476,2.0240684e-05,2.0240757583788443e-05,3.4574e-07,0.017081433488680475,1.2459106e-05,0.6155474936872212,7.435794e-06,0.36736860255258097,2e-12,9.881086069694265e-08,4.8e-11,2.3714606567266235e-06,0.6326289271759017,0.3673710728240983,0.017081433488680475,0.9829185665113195
m4-v3,d06,23,1,True,4,0.5,16.39468476,2.1062467e-05,2.1062542672717374e-05,3.59777e-07,0.017081421679143675,1.2964953e-05,0.615547489815299,7.737692e-06,0.3673686196597798,2e-12,9.495560682947311e-08,5e-11,2.373890170736828e-06,0.6326289114944427,0.36737108850555733,0.017081421679143675,0.9829185783208563
m4-v3,d06,5,2,False,4,0.5,16.39468476,4.2752045e-05,4.27521997948421e-05,7.30265e-07,0.017081402314911107,2.6315921e-05,0.6155475531326543,1.5705763e-05,0.367368635311353,2e-12,4.678138022474336e-08,1.01e-10,2.3624597013495397e-06,0.6326289554475654,0.36737104455243463,0.017081402314911107,0.9829185976850889
m4-v3,d06,3,3,False,4,0.5,16.39468476,6.4562324e-05,6.456255788152031e-05,1.102814e-06,0.01708138476414962,3.9741187e-05,0.6155475956335529,2.3718176e-05,0.3673686497993489,2e-12,3.097781632106524e-08,1.51e-10,2.3388251322404253e-06,0.6326289803977024,0.36737101960229757,0.01708138476414962,0.9829186152358503
m4-v3,d06,29,1,True,4,0.5,16.39468476,1.9620577e-05,1.9620647415916906e-05,3.35148e-07,0.01708144874790679,1.2077401e-05,0.6155474780974919,7.207986e-06,0.3673685757773571,2e-12,1.019337650703975e-07,4.7e-11,2.395443479154341e-06,0.6326289268453986,0.3673710731546014,0.01708144874790679,0.9829185512520933
m4-v3,d06,31,1,True,4,0.5,16.39468476,2.2117347e-05,2.2117427877540807e-05,3.77796e-07,0.01708142922889552,1.3614281e-05,0.6155474843666872,8.125221e-06,0.3673685996692281,2e-12,9.042673415756396e-08,5.3e-11,2.396308455175445e-06,0.6326289135955827,0.3673710864044173,0.01708142922889552,0.9829185707711044
m4-v3,d06,2,5,False,4,0.5,16.39468476,0.000100707381,0.00010070774902706686,1.720221e-06,0.01708137837911157,6.1990192e-05,0.6155476100720634,3.6996738e-05,0.3673686581961593,2e-12,1.9859516165785175e-08,2.35e-10,2.333493149479758e-06,0.632628988451175,0.367371011548825,0.01708137837911157,0.9829186216208884
m4-v3,d06,37,1,True,4,0.5,16.39468476,2.3112136e-05,2.3112219512005508e-05,3.94788e-07,0.017081411147439298,1.4226621e-05,0.6155474901460886,8.490676e-06,0.3673686324703266,2e-12,8.653460159599227e-08,5.5e-11,2.3797015438897874e-06,0.6326289012935279,0.3673710987064721,0.017081411147439298,0.9829185888525607
m4-v3,d06,41,1,True,4,0.5,16.39468476,1.731805e-05,1.7318115432594096e-05,2.95817e-07,0.017081419699681088,1.0660086e-05,0.6155474600874682,6.36211e-06,0.3673685795121242,2e-12,1.1548639665523678e-07,4.2e-11,2.4252143297599722e-06,0.6326288797871492,0.3673711202128508,0.017081419699681088,0.9829185803003189
m4-v3,d06,43,1,True,4,0.5,16.39468476,2.1292157e-05,2.1292236246571383e-05,3.63701e-07,0.017081448367577856,1.3106338e-05,0.6155474849808596,7.822072e-06,0.3673685774729144,2e-12,9.393126973848219e-08,5.1e-11,2.395247378331296e-06,0.6326289333484375,0.3673710666515625,0.017081448367577856,0.9829185516324221
m4-v3,d06,47,1,True,4,0.5,16.39468476,1.8040143e-05,1.8040208535153233e-05,3.08152e-07,0.017081455369354213,1.1104568e-05,0.6155474658219285,6.627384e-06,0.367368584372557,2e-12,1.1086382933976875e-07,4.3e-11,2.3835723308050283e-06,0.6326289211912828,0.3673710788087172,0.017081455369354213,0.9829185446306458
m4-v3,d06,7,2,False,4,0.5,16.39468476,4.6134898e-05,4.613506832443449e-05,7.88048e-07,0.017081383760980624,2.8398228e-05,0.6155475689295896,1.6948517e-05,0.36736864132198044,2e-12,4.335112521313581e-08,1.09e-10,2.3626363241159017e-06,0.6326289526905703,0.3673710473094297,0.017081383760980624,0.9829186162390193
m4-v3,d06,53,1,False,4,0.5,16.39468476,2.5262841e-05,2.5262931914479955e-05,4.31525e-07,0.017081408124745404,1.5550483e-05,0.6155475271650895,9.280777e-06,0.36736861051329645,2e-12,7.916764092344778e-08,6e-11,2.3750292277034333e-06,0.6326289352898349,0.3673710647101651,0.017081408124745404,0.9829185918752545
m4-v3,d06,59,1,False,4,0.5,16.39468476,2.594348e-05,2.5943573523510227e-05,4.43151e-07,0.017081396961017615,1.5969449e-05,0.6155475168006521,9.530823e-06,0.3673686193378708,2e-12,7.709063935777021e-08,6.2e-11,2.389809820090877e-06,0.6326289137616697,0.36737108623833026,0.017081396961017615,0.9829186030389824
m4-v3,d06,61,1,False,4,0.5,16.39468476,2.5818434e-05,2.581852755787448e-05,4.41016e-07,0.017081434157856394,1.5892477e-05,0.6155475073030164,9.484885e-06,0.36736861842277774,2e-12,7.746401109191681e-08,6.1e-11,2.3626523383034626e-06,0.6326289414608728,0.3673710585391272,0.017081434157856394,0.9829185658421437
m4-v3,d06,2,6,False,4,0.5,16.39468476,0.000135927193,0.00013592772365296106,2.321823e-06,0.017081371498861155,8.3669664e-05,0.6155476166653915,4.9935394e-05,0.36736866499126003,2e-12,1.4713758541336833e-08,3.17e-10,2.332130728801888e-06,0.6326289881642526,0.3673710118357474,0.017081371498861155,0.9829186285011389
m4-v3,d06,67,1,False,4,0.5,16.39468476,2.4991113e-05,2.499120577376241e-05,4.26884e-07,0.017081428006485024,1.5383221e-05,0.6155475070964209,9.180953e-06,0.3673686240300004,2e-12,8.002842929922425e-08,5.9e-11,2.3608386643271156e-06,0.632628935102906,0.36737106489709404,0.017081428006485024,0.982918571993515
m4-v3,d06,71,1,False,4,0.5,16.39468476,2.6829609e-05,2.6829704425895738e-05,4.58288e-07,0.01708142226113113,1.6514903e-05,0.6155474979589719,9.856359e-06,0.36736861981177815,2e-12,7.454448844888424e-08,6.4e-11,2.3854236303642958e-06,0.632628920220103,0.367371079779897,0.01708142226113113,0.9829185777388689
m4-v3,d06,73,1,False,4,0.5,16.39468476,2.6417357e-05,2.6417450444043378e-05,4.51246e-07,0.017081417248193925,1.6261142e-05,0.6155475094164395,9.70491e-06,0.36736861283240113,2e-12,7.57077835512954e-08,6.3e-11,2.3847951818658055e-06,0.6326289266646333,0.36737107333536667,0.017081417248193925,0.9829185827518061
m4-v3,d06,79,1,False,4,0.5,16.39468476,2.7856265e-05,2.7856369912198395e-05,4.75824e-07,0.017081396142362343,1.7146859e-05,0.6155475368544484,1.023352e-05,0.36736862590114805,2e-12,7.179711886059696e-08,6.6e-11,2.3693049223997e-06,0.6326289329968107,0.36737106700318933,0.017081396142362343,0.9829186038576376
m4-v3,d06,3,4,False,4,0.5,16.39468476,0.000102059933,0.00010206031200500736,1.743324e-06,0.017081374112912214,6.2822752e-05,0.6155476146228149,3.7493623e-05,0.3673686597049602,2e-12,1.959632760509488e-08,2.38e-10,2.331962985006291e-06,0.6326289887357273,0.36737101126427274,0.017081374112912214,0.9829186258870878
m4-v3,d06,83,1,False,4,0.5,16.39468476,2.7130527e-05,2.7130627330374875e-05,4.63428e-07,0.01708141830160807,1.6700133e-05,0.6155475229496036,9.966907e-06,0.3673686260653771,2e-12,7.371767912861574e-08,6.4e-11,2.358965732115704e-06,0.6326289412512116,0.3673710587487884,0.01708141830160807,0.982918581698392
m4-v3,d06,89,1,False,4,0.5,16.39468476,2.0497517e-05,2.0497599778511596e-05,3.50127e-07,0.017081428956980366,1.2617199e-05,0.6155474680746806,7.530147e-06,0.36736861486294636,2e-12,9.75727604953652e-08,4.9e-11,2.3905326321364473e-06,0.632628897031661,0.36737110296833897,0.017081428956980366,0.9829185710430196
m4-v3,d06,97,1,False,4,0.5,16.39468476,2.5624792e-05,2.562489303600075e-05,4.37708e-07,0.017081421789884088,1.5773281e-05,0.6155475014652798,9.413747e-06,0.3673686181889661,2e-12,7.804939269962664e-08,6.1e-11,2.3805064773386124e-06,0.632628923255164,0.36737107674483604,0.017081421789884088,0.982918578210116
m4-v3,d06,101,1,False,4,0.5,16.39468476,2.5395556e-05,2.539565815772558e-05,4.33792e-07,0.017081409736079085,1.5632175e-05,0.6155475118054091,9.329533e-06,0.3673686370870627,2e-12,7.875391771207898e-08,6e-11,2.3626175313623694e-06,0.6326289215414883,0.3673710784585117,0.017081409736079085,0.9829185902639209
m4-v3,d06,103,1,False,4,0.5,16.39468476,2.6777395e-05,2.6777498384838378e-05,4.57396e-07,0.017081418130108366,1.6482763e-05,0.6155475053181036,9.837177e-06,0.36736861178690894,2e-12,7.468984481765632e-08,6.4e-11,2.390075034165002e-06,0.632628923448212,0.367371076551788,0.017081418130108366,0.9829185818698917
m4-v3,d06,107,1,False,4,0.5,16.39468476,2.942491e-05,2.942501845161313e-05,5.02619e-07,0.017081408150833803,1.8112434e-05,0.615547517620781,1.0809791e-05,0.36736862732250447,2e-12,6.79696077976909e-08,7e-11,2.378936272919182e-06,0.6326289257716147,0.36737107422838533,0.017081408150833803,0.9829185918491662
m4-v3,d06,109,1,False,4,0.5,16.39468476,2.9763248e-05,2.9763359087233174e-05,5.08398e-07,0.01708139785114229,1.8320698e-05,0.6155475266398114,1.0934086e-05,0.36736862282031985,2e-12,6.719695140870848e-08,7.1e-11,2.3854917750091515e-06,0.6326289244909538,0.36737107550904624,0.01708139785114229,0.9829186021488577
m4-v3,d06,113,1,False,4,0.5,16.39468476,3.0912383e-05,3.091249864734793e-05,5.28027e-07,0.017081403834559663,1.9028045e-05,0.6155475398552988,1.1356242e-05,0.3673686300984372,2e-12,6.469897878161405e-08,7.3e-11,2.3615127255289133e-06,0.6326289436898584,0.36737105631014155,0.017081403834559663,0.9829185961654403
m4-v3,d06,11,2,False,4,0.5,16.39468476,5.3124868e-05,5.312506387486682e-05,9.07447e-07,0.01708139548563644,3.2700888e-05,0.6155475754060598,1.9516413e-05,0.3673686385144436,2e-12,3.764714740505272e-08,1.25e-10,2.3529467128157952e-06,0.6326289708916962,0.36737102910830377,0.01708139548563644,0.9829186045143635
m4-v3,d06,5,3,False,4,0.5,16.39468476,9.1144502e-05,9.114484716842671e-05,1.556874e-06,0.017081380075238545,5.6103784e-05,0.6155476025439997,3.3483636e-05,0.36736865848934463,2e-12,2.194317597344235e-08,2.13e-10,2.33694824117161e-06,0.6326289826192383,0.3673710173807617,0.017081380075238545,0.9829186199247615
m4-v3,d06,127,1,False,4,0.5,16.39468476,2.8474457e-05,2.8474573481499128e-05,4.86384e-07,0.017081410806588346,1.7527385e-05,0.6155475170857481,1.0460624e-05,0.3673686137645511,2e-12,7.023837464467723e-08,6.8e-11,2.388104737919026e-06,0.6326289278923364,0.3673710721076636,0.017081410806588346,0.9829185891934117
m4-v3,d06,2,7,False,4,0.5,16.39468476,0.000234892138,0.00023489297189402278,4.012279e-06,0.01708136735300947,0.000144587303,0.615547631937831,8.6292014e-05,0.36736866772351484,2e-12,8.514546148465483e-09,5.46e-10,2.324471098531077e-06,0.6326289992908405,0.3673710007091595,0.01708136735300947,0.9829186326469905
m4-v3,d06,131,1,False,4,0.5,16.39468476,3.0706431e-05,3.0706554890379624e-05,5.24509e-07,0.017081401626590484,1.8901272e-05,0.6155475278506741,1.1280582e-05,0.36736862803819836,2e-12,6.513292098549495e-08,7.3e-11,2.377351615970566e-06,0.6326289294772646,0.36737107052273543,0.017081401626590484,0.9829185983734096
m4-v3,d06,137,1,False,4,0.5,16.39468476,2.6951841e-05,2.695194892184953e-05,4.60376e-07,0.017081426104807357,1.6590143e-05,0.6155475127345628,9.901263e-06,0.36736861234895657,2e-12,7.420641434309068e-08,6.4e-11,2.374605258978902e-06,0.6326289388393702,0.3673710611606298,0.017081426104807357,0.9829185738951927
m4-v3,d06,139,1,False,4,0.5,16.39468476,2.9357197e-05,2.9357308351938252e-05,5.01462e-07,0.01708139566293151,1.8070754e-05,0.6155475370048025,1.0784915e-05,0.36736861478254584,2e-12,6.812638111335061e-08,7e-11,2.3844233389672715e-06,0.632628932667734,0.367371067332266,0.01708139566293151,0.9829186043370685
m4-v3,d06,2,1,True,4,1,11.46737476,1.9320113e-05,1.932021070756e-05,4.68378e-07,0.024243017124117243,1.1805802e-05,0.6110625606880289,7.045892e-06,0.36469193773123565,2e-12,1.0351902576174475e-07,4.6e-11,2.3809375925201294e-06,0.6353055778121461,0.36469442218785386,0.024243017124117243,0.9757569828758828
m4-v3,d06,3,1,True,4,1,11.46737476,1.3587569e-05,1.3587637209425013e-05,3.29404e-07,0.024243029073029655,8.302858e-06,0.6110624882613352,4.955279e-06,0.3646919067830789,2e-12,1.4719328892806194e-07,3.3e-11,2.428689267313022e-06,0.6353055173343649,0.3646944826656351,0.024243029073029655,0.9757569709269703
m4-v3,d06,2,2,False,4,1,11.46737476,2.6390663e-05,2.6390797594530525e-05,6.39789e-07,0.024243000433221303,1.6126351e-05,0.6110626070146233,9.624465e-06,0.36469196745258714,2e-12,7.578436151050206e-08,6.2e-11,2.349315206825564e-06,0.6353056074478446,0.3646943925521554,0.024243000433221303,0.9757569995667787
m4-v3,d06,5,1,True,4,1,11.46737476,1.2330894e-05,1.2330955716291358e-05,2.98939e-07,0.024243080391536706,7.53495e-06,0.6110624528623214,4.496979e-06,0.3646918716395397,2e-12,1.6219416263208686e-07,3e-11,2.4329124394813027e-06,0.6353055332538581,0.3646944667461419,0.024243080391536706,0.9757569196084633
m4-v3,d06,7,1,True,4,1,11.46737476,1.2920798e-05,1.2920864780085035e-05,3.1324e-07,0.024243071542369075,7.895419e-06,0.611062468631018,4.712113e-06,0.3646919058061785,2e-12,1.5478911724153412e-07,3.1e-11,2.399231317243779e-06,0.635305540173387,0.36469445982661297,0.024243071542369075,0.975756928457631
m4-v3,d06,2,3,False,4,1,11.46737476,3.1155444e-05,3.115560156883538e-05,7.55302e-07,0.02424301366213616,1.9037931e-05,0.6110626230723678,1.1362142e-05,0.3646919559820192,2e-12,6.41942260503379e-08,7.3e-11,2.343089250837334e-06,0.635305636734504,0.364694363265496,0.02424301366213616,0.9757569863378639
m4-v3,d06,3,2,False,4,1,11.46737476,2.6121439e-05,2.612157000378479e-05,6.33263e-07,0.024243030037464235,1.5961838e-05,0.6110625728759427,9.526281e-06,0.36469194699252105,2e-12,7.656543975398605e-08,6.2e-11,2.373528632373568e-06,0.635305602913407,0.364694397086593,0.024243030037464235,0.9757569699625358
m4-v3,d06,11,1,True,4,1,11.46737476,1.3351052e-05,1.3351118275784821e-05,3.23671e-07,0.024243095622601924,8.158331e-06,0.6110624632847477,4.869023e-06,0.36469189447818334,2e-12,1.4980085100365447e-07,3.2e-11,2.3968136160584714e-06,0.6353055589073496,0.36469444109265037,0.024243095622601924,0.975756904377398
m4-v3,d06,13,1,True,4,1,11.46737476,1.3480512e-05,1.3480580453396211e-05,3.26809e-07,0.02424305770423231,8.237439e-06,0.6110624524174477,4.916236e-06,0.36469189353911374,2e-12,1.4836224035587948e-07,3.3e-11,2.4479769658720114e-06,0.63530551012168,0.36469448987832,0.02424305770423231,0.9757569422957677
m4-v3,d06,2,4,False,4,1,11.46737476,5.5729154e-05,5.5729434506893106e-05,1.351041e-06,0.024242981156669487,3.405401e-05,0.6110626714800175,2.0323978e-05,0.3646919787649414,2e-12,3.588785411644723e-08,1.3e-10,2.3327105175690694e-06,0.6353056526366869,0.3646943473633131,0.024242981156669487,0.9757570188433305
m4-v3,d06,17,1,True,4,1,11.46737476,1.2330554e-05,1.2330615540157043e-05,2.98931e-07,0.024243098103971104,7.534743e-06,0.6110624650411283,4.496855e-06,0.3646918416769521,2e-12,1.6219862178209086e-07,3e-11,2.432979326731363e-06,0.6353055631450993,0.36469443685490066,0.024243098103971104,0.9757569018960289
m4-v3,d06,19,1,True,4,1,11.46737476,1.4261395e-05,1.4261467282225452e-05,3.4574e-07,0.024243059991090637,8.714607e-06,0.6110624755590283,5.201018e-06,0.3646919401537058,2e-12,1.402386764105434e-07,3.4e-11,2.384057498979238e-06,0.6353055355501188,0.3646944644498812,0.024243059991090637,0.9757569400089093
m4-v3,d06,23,1,True,4,1,11.46737476,1.4840416e-05,1.4840490005566417e-05,3.59777e-07,0.02424304376250217,9.068425e-06,0.6110624751775926,5.412182e-06,0.3646919204858191,2e-12,1.3476705716319927e-07,3.6e-11,2.425807028937587e-06,0.6353055189400948,0.3646944810599052,0.02424304376250217,0.9757569562374978
m4-v3,d06,5,2,False,4,1,11.46737476,3.0122687e-05,3.0122838295849712e-05,7.30265e-07,0.024243017573394997,1.8406852e-05,0.6110626094731102,1.0985504e-05,0.3646919495314728,2e-12,6.63951238889855e-08,7.1e-11,2.3570268980589853e-06,0.6353056270465052,0.3646943729534948,0.024243017573394997,0.975756982426605
m4-v3,d06,3,3,False,4,1,11.46737476,4.5490004e-05,4.5490235327021345e-05,1.102814e-06,0.024242993131898632,2.7797246e-05,0.6110626487002311,1.6589842e-05,0.36469198402022773,2e-12,4.396569708382126e-08,1.06e-10,2.3301819454425266e-06,0.6353056418321298,0.3646943581678702,0.024242993131898632,0.9757570068681014
m4-v3,d06,29,1,True,4,1,11.46737476,1.3824474e-05,1.38245438155107e-05,3.35148e-07,0.0242430818374362,8.447621e-06,0.6110624775760101,5.041676e-06,0.36469190884575764,2e-12,1.446709026306957e-07,3.3e-11,2.387069893406479e-06,0.6353055594134462,0.36469444058655376,0.0242430818374362,0.9757569181625638
m4-v3,d06,31,1,True,4,1,11.46737476,1.5583674e-05,1.5583755976120167e-05,3.77796e-07,0.024243054272161647,9.522603e-06,0.6110625346516356,5.683242e-06,0.3646919084580792,2e-12,1.2833939095258628e-07,3.7e-11,2.3742787326228464e-06,0.6353055889237973,0.3646944110762027,0.024243054272161647,0.9757569457278383
m4-v3,d06,2,5,False,4,1,11.46737476,7.0957469e-05,7.095782658829909e-05,1.720221e-06,0.02424298462927289,4.3359465e-05,0.6110626736497786,2.5877623e-05,0.3646919881986783,2e-12,2.8185895450959952e-08,1.65e-10,2.325336374704196e-06,0.6353056582790516,0.3646943417209484,0.02424298462927289,0.9757570153707271
m4-v3,d06,37,1,True,4,1,11.46737476,1.6284593e-05,1.6284674244566668e-05,3.94788e-07,0.024243028643198397,9.950908e-06,0.6110625137284621,5.938862e-06,0.36469193991206045,2e-12,1.2281542824603787e-07,3.9e-11,2.3949008507977382e-06,0.6353055423716605,0.3646944576283395,0.024243028643198397,0.9757569713568016
m4-v3,d06,41,1,True,4,1,11.46737476,1.2202135e-05,1.220219831030943e-05,2.95817e-07,0.024243038640264964,7.456271e-06,0.6110624675569257,4.450022e-06,0.36469187131243025,2e-12,1.639056486967616e-07,3e-11,2.458584730451424e-06,0.6353055061971907,0.36469449380280927,0.024243038640264964,0.975756961359735
m4-v3,d06,43,1,True,4,1,11.46737476,1.5002253e-05,1.5002331510267679e-05,3.63701e-07,0.024243080709173147,9.167318e-06,0.6110624665883674,5.471203e-06,0.36469191975075754,2e-12,1.3331324747071441e-07,3.6e-11,2.3996384544728593e-06,0.6353055472975405,0.3646944527024595,0.024243080709173147,0.9757569192908269
m4-v3,d06,47,1,True,4,1,11.46737476,1.2710915e-05,1.2710982384700538e-05,3.08152e-07,0.024243087952235093,7.767167e-06,0.6110624390583154,4.63557e-06,0.3646918767969782,2e-12,1.5734499826212449e-07,3.1e-11,2.43884747306293e-06,0.6353055270105504,0.36469447298944957,0.024243087952235093,0.9757569120477649
m4-v3,d06,7,2,False,4,1,11.46737476,3.2506214e-05,3.250638149820142e-05,7.88048e-07,0.024242991779511485,1.9863336e-05,0.6110626400443558,1.1854757e-05,0.3646919686352941,2e-12,6.15266881700391e-08,7.6e-11,2.3380141504614858e-06,0.6353056318238673,0.36469436817613266,0.024242991779511485,0.9757570082204885
m4-v3,d06,53,1,False,4,1,11.46737476,1.779996e-05,1.780004848298372e-05,4.31525e-07,0.02424302519695966,1.0876892e-05,0.6110625498420924,6.491504e-06,0.36469195304597507,2e-12,1.1235977149393272e-07,4.2e-11,2.3595552013725868e-06,0.635305575039052,0.36469442496094795,0.02424302519695966,0.9757569748030404
m4-v3,d06,59,1,False,4,1,11.46737476,1.8279531e-05,1.8279625840829148e-05,4.43151e-07,0.024243008767508237,1.1169941e-05,0.6110625443597097,6.6664e-06,0.3646919303978033,2e-12,1.0941195559756488e-07,4.4e-11,2.4070630231464274e-06,0.635305553127218,0.36469444687278196,0.024243008767508237,0.9757569912324917
m4-v3,d06,61,1,False,4,1,11.46737476,1.8191425e-05,1.8191516698711326e-05,4.41016e-07,0.0242430612389393,1.1116103e-05,0.6110625595610065,6.634268e-06,0.36469190550804353,2e-12,1.0994186713833193e-07,4.3e-11,2.3637501434741367e-06,0.6353056207999458,0.3646943792000542,0.0242430612389393,0.9757569387610607
m4-v3,d06,2,6,False,4,1,11.46737476,9.5773016e-05,9.577353760354059e-05,2.321823e-06,0.024242975229496255,5.8523321e-05,0.6110626957140394,3.4927654e-05,0.36469199019323,2e-12,2.088270744970332e-08,2.22e-10,2.3179805269170686e-06,0.6353056709435356,0.3646943290564644,0.024242975229496255,0.9757570247705037
m4-v3,d06,67,1,False,4,1,11.46737476,1.7608503e-05,1.7608591806806554e-05,4.26884e-07,0.02424305203808,1.07599e-05,0.6110625266454984,6.421681e-06,0.3646919225245022,2e-12,1.1358145087695954e-07,4.2e-11,2.38521046841615e-06,0.6353055786835785,0.3646944213164215,0.02424305203808,0.97575694796192
m4-v3,d06,71,1,False,4,1,11.46737476,1.890389e-05,1.8903986412004434e-05,4.58288e-07,0.024243044925765567,1.1551463e-05,0.6110625555705554,6.894098e-06,0.36469191324370387,2e-12,1.0579829681669852e-07,4.5e-11,2.3804616783757167e-06,0.635305600496321,0.364694399503679,0.024243044925765567,0.9757569550742344
m4-v3,d06,73,1,False,4,1,11.46737476,1.861342e-05,1.8613514892301792e-05,4.51246e-07,0.024243038331578506,1.1373968e-05,0.6110625738646931,6.788166e-06,0.364691916469327,2e-12,1.0744932179599822e-07,4.4e-11,2.363885079511961e-06,0.6353056121962717,0.3646943878037283,0.024243038331578506,0.9757569616684215
m4-v3,d06,79,1,False,4,1,11.46737476,1.9627262e-05,1.962736382932309e-05,4.75824e-07,0.02424300722851494,1.1993489e-05,0.6110625788571288,7.157906e-06,0.3646919173875855,2e-12,1.0189905187008196e-07,4.7e-11,2.3946277189469264e-06,0.6353055860856437,0.3646944139143563,0.02424300722851494,0.9757569927714851
