versao,bloco,p,r,eligible,total_contaminacao_sup,certificado_contaminacao,extra_rhoDelta_rel_sup,total_densidade_sup,certificado
m4-v2,c04,3,4,False,0.000001834129234,False,0.000000011263162,0.000001845392396,False
m4-v2,c04,31,1,True,0.000000388680158,True,0.000000002464613,0.000000391144771,True
m4-v2,c04,37,1,True,0.000000441568420,True,0.000000002805382,0.000000444373802,True
m4-v2,c04,41,1,True,0.000000367261087,True,0.000000002306690,0.000000369567777,True
m4-v2,c04,43,1,True,0.000000394299499,True,0.000000002487936,0.000000396787435,True
m4-v2,c04,47,1,True,0.000000467711718,True,0.000000002954815,0.000000470666533,True
m4-v2,c04,5,1,True,0.000000302510529,True,0.000000001935903,0.000000304446432,True
m4-v2,c04,5,2,False,0.000000751172711,True,0.000000004774823,0.000000755947534,True
m4-v2,c04,5,3,False,0.000002008158079,False,0.000000011424897,0.000002019582976,False
m4-v2,c04,53,1,False,0.000000496321728,True,0.000000003125889,0.000000499447617,True
m4-v2,c04,59,1,False,0.000000513496532,True,0.000000003230263,0.000000516726795,True
m4-v2,c04,61,1,False,0.000000465146470,True,0.000000002917880,0.000000468064350,True
m4-v2,c04,67,1,False,0.000000533103254,True,0.000000003340201,0.000000536443455,True
m4-v2,c04,7,1,True,0.000000359884597,True,0.000000002309714,0.000000362194311,True
m4-v2,c04,7,2,False,0.000000859235772,True,0.000000005405774,0.000000864641546,True
m4-v2,c04,71,1,False,0.000000516573567,True,0.000000003235310,0.000000519808877,True
m4-v2,c04,73,1,False,0.000000527461661,True,0.000000003274371,0.000000530736032,True
m4-v2,c04,79,1,False,0.000000479980618,True,0.000000002957482,0.000000482938100,True
m4-v2,c04,83,1,False,0.000000572726715,True,0.000000003538894,0.000000576265609,True
m4-v2,c04,89,1,False,0.000000454000235,True,0.000000002759560,0.000000456759795,True
m4-v2,c04,97,1,False,0.000000518144068,True,0.000000003092214,0.000000521236282,True
m4-v2,c05,101,1,False,0.000000563208635,True,0.000000002963845,0.000000566172480,True
m4-v2,c05,103,1,False,0.000000528625386,True,0.000000002757339,0.000000531382725,True
m4-v2,c05,107,1,False,0.000000655430216,True,0.000000003393293,0.000000658823509,True
m4-v2,c05,109,1,False,0.000000664495991,True,0.000000003425853,0.000000667921844,True
m4-v2,c05,11,1,True,0.000000287304031,True,0.000000001614038,0.000000288918069,True
m4-v2,c05,11,2,False,0.000001243867870,False,0.000000005671879,0.000001249539749,False
m4-v2,c05,113,1,False,0.000000675168283,True,0.000000003451678,0.000000678619961,True
m4-v2,c05,127,1,False,0.000000794602647,True,0.000000003239523,0.000000797842170,True
m4-v2,c05,13,1,True,0.000000340406541,True,0.000000001914595,0.000000342321136,True
m4-v2,c05,131,1,False,0.000000922159133,True,0.000000003545208,0.000000925704341,True
m4-v2,c05,137,1,False,0.000001173574297,False,0.000000003577123,0.000001177151420,False
m4-v2,c05,139,1,False,0.000001767377793,False,0.000000003690134,0.000001771067927,False
m4-v2,c05,17,1,True,0.000000368466056,True,0.000000002070317,0.000000370536373,True
m4-v2,c05,19,1,True,0.000000392667063,True,0.000000002204961,0.000000394872024,True
m4-v2,c05,2,1,True,0.000000555725617,True,0.000000003142669,0.000000558868286,True
m4-v2,c05,2,2,False,0.000000632923889,True,0.000000003566188,0.000000636490077,True
m4-v2,c05,2,3,False,0.000001090200570,False,0.000000006157958,0.000001096358528,False
m4-v2,c05,2,4,False,0.000001392440143,False,0.000000007819090,0.000001400259233,False
m4-v2,c05,2,5,False,0.000002112300547,False,0.000000011813924,0.000002124114471,False
m4-v2,c05,2,6,False,0.000003026203760,False,0.000000016696256,0.000003042900016,False
m4-v2,c05,2,7,False,0.000006352624705,False,0.000000022748605,0.000006375373310,False
m4-v2,c05,23,1,True,0.000000417236897,True,0.000000002340611,0.000000419577508,True
m4-v2,c05,29,1,True,0.000000393282435,True,0.000000002199498,0.000000395481933,True
m4-v2,c05,3,1,True,0.000000397813812,True,0.000000002249577,0.000000400063389,True
m4-v2,c05,3,2,False,0.000000745286814,True,0.000000004216879,0.000000749503693,True
m4-v2,c05,3,3,False,0.000001202935657,False,0.000000006745453,0.000001209681110,False
m4-v2,c05,3,4,False,0.000001656493570,False,0.000000008965531,0.000001665459101,False
m4-v2,c05,31,1,True,0.000000444837108,True,0.000000002497460,0.000000447334568,True
m4-v2,c05,37,1,True,0.000000431047347,True,0.000000002407990,0.000000433455337,True
m4-v2,c05,41,1,True,0.000000388489668,True,0.000000002151984,0.000000390641652,True
m4-v2,c05,43,1,True,0.000000473955853,True,0.000000002639503,0.000000476595356,True
m4-v2,c05,47,1,True,0.000000478539699,True,0.000000002667276,0.000000481206975,True
m4-v2,c05,5,1,True,0.000000367565825,True,0.000000002076833,0.000000369642658,True
m4-v2,c05,5,2,False,0.000000821957776,True,0.000000004613214,0.000000826570990,True
m4-v2,c05,5,3,False,0.000002043403830,False,0.000000007791167,0.000002051194997,False
m4-v2,c05,53,1,False,0.000000492254579,True,0.000000002730396,0.000000494984975,True
m4-v2,c05,59,1,False,0.000000525004063,True,0.000000002905085,0.000000527909148,True
m4-v2,c05,61,1,False,0.000000523618252,True,0.000000002908900,0.000000526527152,True
m4-v2,c05,67,1,False,0.000000504542753,True,0.000000002774987,0.000000507317740,True
m4-v2,c05,7,1,True,0.000000329404877,True,0.000000001858679,0.000000331263556,True
m4-v2,c05,7,2,False,0.000000980168053,True,0.000000005463779,0.000000985631832,True
m4-v2,c05,71,1,False,0.000000546601963,True,0.000000003012031,0.000000549613994,True
m4-v2,c05,73,1,False,0.000000480589036,True,0.000000002621555,0.000000483210591,True
m4-v2,c05,79,1,False,0.000000551473701,True,0.000000003006262,0.000000554479963,True
m4-v2,c05,83,1,False,0.000000569828559,True,0.000000003103012,0.000000572931571,True
m4-v2,c05,89,1,False,0.000000552012775,True,0.000000002975240,0.000000554988015,True
m4-v2,c05,97,1,False,0.000000581227847,True,0.000000003073071,0.000000584300918,True
m4-v2,c06,101,1,False,0.000000510677417,True,0.000000002339631,0.000000513017048,True
m4-v2,c06,103,1,False,0.000000661884390,True,0.000000003052585,0.000000664936975,True
m4-v2,c06,107,1,False,0.000000653691146,True,0.000000003058190,0.000000656749336,True
m4-v2,c06,109,1,False,0.000000660592621,True,0.000000003036480,0.000000663629101,True
m4-v2,c06,11,1,True,0.000000378064037,True,0.000000001895003,0.000000379959040,True
m4-v2,c06,11,2,False,0.000001420573437,False,0.000000005946299,0.000001426519736,False
m4-v2,c06,113,1,False,0.000000695346847,True,0.000000003144284,0.000000698491131,True
m4-v2,c06,127,1,False,0.000000731514483,True,0.000000002632660,0.000000734147143,True
m4-v2,c06,13,1,True,0.000000389686085,True,0.000000001949747,0.000000391635832,True
m4-v2,c06,131,1,False,0.000000946614169,True,0.000000003191638,0.000000949805807,True
m4-v2,c06,137,1,False,0.000001216421510,False,0.000000003229865,0.000001219651375,False
m4-v2,c06,139,1,False,0.000001219880806,False,0.000000002692423,0.000001222573229,False
m4-v2,c06,17,1,True,0.000000348955229,True,0.000000001737290,0.000000350692519,True
m4-v2,c06,19,1,True,0.000000360077323,True,0.000000001793477,0.000000361870800,True
m4-v2,c06,2,1,True,0.000000409738021,True,0.000000002047972,0.000000411785993,True
m4-v2,c06,2,2,False,0.000000587789269,True,0.000000002939489,0.000000590728758,True
m4-v2,c06,2,3,False,0.000000844705968,True,0.000000004217208,0.000000848923176,True
m4-v2,c06,2,4,False,0.000001218280707,False,0.000000006047780,0.000001224328487,False
m4-v2,c06,2,5,False,0.000001748141855,False,0.000000008670699,0.000001756812554,False
m4-v2,c06,2,6,False,0.000002561205018,False,0.000000012422710,0.000002573627728,False
m4-v2,c06,2,7,False,0.000006291087746,False,0.000000018303723,0.000006309391469,False
m4-v2,c06,23,1,True,0.000000427843752,True,0.000000002131595,0.000000429975347,True
m4-v2,c06,29,1,True,0.000000382076844,True,0.000000001891778,0.000000383968622,True
m4-v2,c06,3,1,True,0.000000434034742,True,0.000000002182118,0.000000436216860,True
m4-v2,c06,3,2,False,0.000000668473278,True,0.000000003345290,0.000000671818568,True
m4-v2,c06,3,3,False,0.000001211862206,False,0.000000006026955,0.000001217889161,False
m4-v2,c06,3,4,False,0.000002302943842,False,0.000000011188023,0.000002314131865,False
m4-v2,c06,31,1,True,0.000000431089049,True,0.000000002143152,0.000000433232201,True
m4-v2,c06,37,1,True,0.000000415788059,True,0.000000002059860,0.000000417847919,True
m4-v2,c06,41,1,True,0.000000477272605,True,0.000000002370130,0.000000479642735,True
m4-v2,c06,43,1,True,0.000000400171860,True,0.000000001967553,0.000000402139413,True
m4-v2,c06,47,1,True,0.000000503332357,True,0.000000002489619,0.000000505821976,True
m4-v2,c06,5,1,True,0.000000355937454,True,0.000000001784014,0.000000357721468,True
m4-v2,c06,5,2,False,0.000000872346200,True,0.000000004341656,0.000000876687856,True
m4-v2,c06,5,3,False,0.000002341257658,False,0.000000009145716,0.000002350403374,False
m4-v2,c06,53,1,True,0.000000384817482,True,0.000000001887664,0.000000386705146,True
m4-v2,c06,59,1,False,0.000000533976732,True,0.000000002630692,0.000000536607424,True
m4-v2,c06,61,1,False,0.000000467047217,True,0.000000002287247,0.000000469334464,True
m4-v2,c06,67,1,False,0.000000489442132,True,0.000000002379840,0.000000491821972,True
m4-v2,c06,7,1,True,0.000000379193100,True,0.000000001899115,0.000000381092215,True
m4-v2,c06,7,2,False,0.000000781415494,True,0.000000003845009,0.000000785260503,True
m4-v2,c06,71,1,False,0.000000551927863,True,0.000000002705018,0.000000554632881,True
m4-v2,c06,73,1,False,0.000000571461019,True,0.000000002781459,0.000000574242478,True
m4-v2,c06,79,1,False,0.000000582586524,True,0.000000002832248,0.000000585418772,True
m4-v2,c06,83,1,False,0.000000578593771,True,0.000000002801199,0.000000581394970,True
m4-v2,c06,89,1,False,0.000000608891655,True,0.000000002930272,0.000000611821927,True
m4-v2,c06,97,1,False,0.000000599431005,True,0.000000002812364,0.000000602243369,True
m4-v2,c07,101,1,False,0.000000639676862,True,0.000000002686440,0.000000642363302,True
m4-v2,c07,103,1,False,0.000000635638553,True,0.000000002619671,0.000000638258224,True
m4-v2,c07,107,1,False,0.000000681069827,True,0.000000002786478,0.000000683856305,True
m4-v2,c07,109,1,False,0.000000623131388,True,0.000000002494606,0.000000625625994,True
m4-v2,c07,11,1,True,0.000000384975420,True,0.000000001721030,0.000000386696450,True
m4-v2,c07,11,2,False,0.000001476518953,False,0.000000005453020,0.000001481971973,False
m4-v2,c07,113,1,False,0.000000663841583,True,0.000000002674550,0.000000666516133,True
m4-v2,c07,127,1,False,0.000000879579133,True,0.000000002924580,0.000000882503713,True
m4-v2,c07,13,1,True,0.000000355513635,True,0.000000001585012,0.000000357098647,True
m4-v2,c07,131,1,False,0.000000998862323,True,0.000000002841681,0.000001001704004,False
m4-v2,c07,137,1,False,0.000001616714934,False,0.000000002767738,0.000001619482672,False
m4-v2,c07,139,1,False,0.000001674383996,False,0.000000002360038,0.000001676744034,False
m4-v2,c07,17,1,True,0.000000324708811,True,0.000000001442498,0.000000326151309,True
m4-v2,c07,19,1,True,0.000000400434374,True,0.000000001780762,0.000000402215136,True
m4-v2,c07,2,1,True,0.000000577443533,True,0.000000002586180,0.000000580029713,True
m4-v2,c07,2,2,False,0.000000671960002,True,0.000000003001191,0.000000674961193,True
m4-v2,c07,2,3,False,0.000001122420609,False,0.000000005020193,0.000001127440802,False
m4-v2,c07,2,4,False,0.000001491521705,False,0.000000006636875,0.000001498158580,False
m4-v2,c07,2,5,False,0.000002132050354,False,0.000000009442702,0.000002141493056,False
m4-v2,c07,2,6,False,0.000003242480962,False,0.000000014153577,0.000003256634539,False
m4-v2,c07,2,7,False,0.000005893841988,False,0.000000017645323,0.000005911487311,False
m4-v2,c07,23,1,True,0.000000322250305,True,0.000000001422496,0.000000323672801,True
m4-v2,c07,29,1,True,0.000000388700902,True,0.000000001723011,0.000000390423913,True
m4-v2,c07,3,1,True,0.000000438282889,True,0.000000001965102,0.000000440247991,True
m4-v2,c07,3,2,False,0.000000721563207,True,0.000000003224030,0.000000724787237,True
m4-v2,c07,3,3,False,0.000001115856510,False,0.000000004948123,0.000001120804633,False
m4-v2,c07,3,4,False,0.000002393563728,False,0.000000010430778,0.000002403994506,False
m4-v2,c07,31,1,True,0.000000417126803,True,0.000000001848238,0.000000418975041,True
m4-v2,c07,37,1,True,0.000000458729000,True,0.000000002027314,0.000000460756314,True
m4-v2,c07,41,1,True,0.000000496663316,True,0.000000002193519,0.000000498856835,True
m4-v2,c07,43,1,True,0.000000362981899,True,0.000000001594320,0.000000364576219,True
m4-v2,c07,47,1,True,0.000000512510413,True,0.000000002265252,0.000000514775665,True
m4-v2,c07,5,1,True,0.000000348633844,True,0.000000001558207,0.000000350192051,True
m4-v2,c07,5,2,False,0.000000870419299,True,0.000000003875379,0.000000874294678,True
m4-v2,c07,5,3,False,0.000002592523921,False,0.000000008823540,0.000002601347461,False
m4-v2,c07,53,1,False,0.000000394139946,True,0.000000001713447,0.000000395853393,True
m4-v2,c07,59,1,False,0.000000458889968,True,0.000000001995102,0.000000460885070,True
m4-v2,c07,61,1,False,0.000000543513343,True,0.000000002374621,0.000000545887964,True
m4-v2,c07,67,1,False,0.000000509198102,True,0.000000002223528,0.000000511421630,True
m4-v2,c07,7,1,True,0.000000303310895,True,0.000000001353265,0.000000304664160,True
m4-v2,c07,7,2,False,0.000000884666571,True,0.000000003879366,0.000000888545937,True
m4-v2,c07,71,1,False,0.000000495856001,True,0.000000002152153,0.000000498008154,True
m4-v2,c07,73,1,False,0.000000520988331,True,0.000000002260089,0.000000523248420,True
m4-v2,c07,79,1,False,0.000000591039895,True,0.000000002554948,0.000000593594843,True
m4-v2,c07,83,1,False,0.000000496422775,True,0.000000002140012,0.000000498562787,True
m4-v2,c07,89,1,False,0.000000621773398,True,0.000000002647692,0.000000624421090,True
m4-v2,c07,97,1,False,0.000000631343359,True,0.000000002667449,0.000000634010808,True
m4-v2,c08,101,1,False,0.000000540453513,True,0.000000002014264,0.000000542467777,True
m4-v2,c08,103,1,False,0.000000654516762,True,0.000000002453784,0.000000656970546,True
m4-v2,c08,107,1,False,0.000000638902245,True,0.000000002376878,0.000000641279123,True
m4-v2,c08,109,1,False,0.000000642151639,True,0.000000002288232,0.000000644439871,True
m4-v2,c08,11,1,True,0.000000319524785,True,0.000000001280094,0.000000320804879,True
m4-v2,c08,11,2,False,0.000001308528044,False,0.000000004642658,0.000001313170702,False
m4-v2,c08,113,1,False,0.000000710738199,True,0.000000002578193,0.000000713316392,True
m4-v2,c08,127,1,False,0.000000882325570,True,0.000000002696825,0.000000885022395,True
m4-v2,c08,13,1,True,0.000000405915267,True,0.000000001628376,0.000000407543643,True
m4-v2,c08,131,1,False,0.000001033807005,False,0.000000002617973,0.000001036424978,False
m4-v2,c08,137,1,False,0.000001231990770,False,0.000000002767732,0.000001234758502,False
m4-v2,c08,139,1,False,0.000002351616218,False,0.000000002463789,0.000002354080007,False
m4-v2,c08,17,1,True,0.000000421792776,True,0.000000001686774,0.000000423479550,True
m4-v2,c08,19,1,True,0.000000424009856,True,0.000000001698961,0.000000425708817,True
m4-v2,c08,2,1,True,0.000000571999313,True,0.000000002303909,0.000000574303222,True
m4-v2,c08,2,2,False,0.000000797111025,True,0.000000003206345,0.000000800317370,True
m4-v2,c08,2,3,False,0.000000884501492,True,0.000000003544368,0.000000888045860,True
m4-v2,c08,2,4,False,0.000001645769705,False,0.000000006598760,0.000001652368465,False
m4-v2,c08,2,5,False,0.000002233741564,False,0.000000008894237,0.000002242635801,False
m4-v2,c08,2,6,False,0.000002691227624,False,0.000000010524614,0.000002701752238,False
m4-v2,c08,2,7,False,0.000006845605076,False,0.000000019434839,0.000006865039915,False
m4-v2,c08,23,1,True,0.000000322804792,True,0.000000001280428,0.000000324085220,True
m4-v2,c08,29,1,True,0.000000357342829,True,0.000000001413667,0.000000358756496,True
m4-v2,c08,3,1,True,0.000000436357470,True,0.000000001754753,0.000000438112223,True
m4-v2,c08,3,2,False,0.000000776032104,True,0.000000003116169,0.000000779148273,True
m4-v2,c08,3,3,False,0.000001075505476,False,0.000000004258518,0.000001079763994,False
m4-v2,c08,3,4,False,0.000002277128422,False,0.000000008806160,0.000002285934582,False
m4-v2,c08,31,1,True,0.000000470985040,True,0.000000001874079,0.000000472859119,True
m4-v2,c08,37,1,True,0.000000356198096,True,0.000000001402914,0.000000357601010,True
m4-v2,c08,41,1,True,0.000000412777736,True,0.000000001636781,0.000000414414517,True
m4-v2,c08,43,1,True,0.000000481653319,True,0.000000001909462,0.000000483562781,True
m4-v2,c08,47,1,True,0.000000434105664,True,0.000000001709398,0.000000435815062,True
m4-v2,c08,5,1,True,0.000000324435835,True,0.000000001299412,0.000000325735247,True
m4-v2,c08,5,2,False,0.000000800391131,True,0.000000003191786,0.000000803582917,True
m4-v2,c08,5,3,False,0.000002331134227,False,0.000000007642262,0.000002338776489,False
m4-v2,c08,53,1,False,0.000000485188081,True,0.000000001910480,0.000000487098561,True
m4-v2,c08,59,1,False,0.000000513237521,True,0.000000002019806,0.000000515257327,True
m4-v2,c08,61,1,False,0.000000526115020,True,0.000000002073940,0.000000528188960,True
m4-v2,c08,67,1,False,0.000000569590249,True,0.000000002239172,0.000000571829421,True
m4-v2,c08,7,1,True,0.000000378832446,True,0.000000001522249,0.000000380354695,True
m4-v2,c08,7,2,False,0.000001028510891,False,0.000000004069520,0.000001032580411,False
m4-v2,c08,71,1,False,0.000000514475682,True,0.000000002006200,0.000000516481882,True
m4-v2,c08,73,1,False,0.000000591592308,True,0.000000002308343,0.000000593900651,True
m4-v2,c08,79,1,False,0.000000546016908,True,0.000000002106096,0.000000548123004,True
m4-v2,c08,83,1,False,0.000000616832905,True,0.000000002388945,0.000000619221850,True
m4-v2,c08,89,1,False,0.000000634539054,True,0.000000002444642,0.000000636983696,True
m4-v2,c08,97,1,False,0.000000587759705,True,0.000000002204817,0.000000589964522,True
m4-v2,c09,101,1,False,0.000000533391164,True,0.000000001785391,0.000000535176555,True
m4-v2,c09,103,1,False,0.000000693158273,True,0.000000002339796,0.000000695498069,True
m4-v2,c09,107,1,False,0.000000653266354,True,0.000000002168046,0.000000655434400,True
m4-v2,c09,109,1,False,0.000000707969662,True,0.000000002375033,0.000000710344695,True
m4-v2,c09,11,1,True,0.000000293602006,True,0.000000001055572,0.000000294657578,True
m4-v2,c09,11,2,False,0.000001175642235,False,0.000000003537922,0.000001179180157,False
m4-v2,c09,113,1,False,0.000000717014034,True,0.000000002395779,0.000000719409813,True
m4-v2,c09,127,1,False,0.000000919204113,True,0.000000002068026,0.000000921272139,True
m4-v2,c09,13,1,True,0.000000414511585,True,0.000000001499821,0.000000416011406,True
m4-v2,c09,131,1,False,0.000001113933913,False,0.000000002508666,0.000001116442579,False
m4-v2,c09,137,1,False,0.000001517215471,False,0.000000002517300,0.000001519732771,False
m4-v2,c09,139,1,False,0.000001796829886,False,0.000000002558090,0.000001799387976,False
m4-v2,c09,17,1,True,0.000000394591786,True,0.000000001423905,0.000000396015691,True
m4-v2,c09,19,1,True,0.000000350048432,True,0.000000001257105,0.000000351305537,True
m4-v2,c09,2,1,True,0.000000579670356,True,0.000000002106617,0.000000581776973,True
m4-v2,c09,2,2,False,0.000000819661952,True,0.000000002972607,0.000000822634559,True
m4-v2,c09,2,3,False,0.000000862931625,True,0.000000003107338,0.000000866038963,True
m4-v2,c09,2,4,False,0.000001654007506,False,0.000000005971414,0.000001659978920,False
m4-v2,c09,2,5,False,0.000002332679593,False,0.000000008390674,0.000002341070267,False
m4-v2,c09,2,6,False,0.000002508164696,False,0.000000008861083,0.000002517025779,False
m4-v2,c09,2,7,False,0.000007281752257,False,0.000000017490471,0.000007299242728,False
m4-v2,c09,23,1,True,0.000000424612577,True,0.000000001530107,0.000000426142684,True
m4-v2,c09,29,1,True,0.000000434274838,True,0.000000001560583,0.000000435835421,True
m4-v2,c09,3,1,True,0.000000372733385,True,0.000000001348836,0.000000374082221,True
m4-v2,c09,3,2,False,0.000000707839200,True,0.000000002561984,0.000000710401184,True
m4-v2,c09,3,3,False,0.000001316048251,False,0.000000004737407,0.000001320785658,False
m4-v2,c09,3,4,False,0.000002447078472,False,0.000000008564577,0.000002455643049,False
m4-v2,c09,31,1,True,0.000000434502895,True,0.000000001559161,0.000000436062056,True
m4-v2,c09,37,1,True,0.000000495752553,True,0.000000001777244,0.000000497529797,True
m4-v2,c09,41,1,True,0.000000497358070,True,0.000000001783280,0.000000499141350,True
m4-v2,c09,43,1,True,0.000000497139330,True,0.000000001779068,0.000000498918398,True
m4-v2,c09,47,1,True,0.000000439816347,True,0.000000001562464,0.000000441378811,True
m4-v2,c09,5,1,True,0.000000401367603,True,0.000000001457933,0.000000402825536,True
m4-v2,c09,5,2,False,0.000000845713268,True,0.000000003043893,0.000000848757161,True
m4-v2,c09,5,3,False,0.000002229125206,False,0.000000006292054,0.000002235417260,False
m4-v2,c09,53,1,False,0.000000422364131,True,0.000000001491242,0.000000423855373,True
m4-v2,c09,59,1,False,0.000000448932439,True,0.000000001585103,0.000000450517542,True
m4-v2,c09,61,1,False,0.000000571025992,True,0.000000002023387,0.000000573049379,True
m4-v2,c09,67,1,False,0.000000582690254,True,0.000000002077914,0.000000584768168,True
m4-v2,c09,7,1,True,0.000000295690588,True,0.000000001066183,0.000000296756771,True
m4-v2,c09,7,2,False,0.000000822546576,True,0.000000002920715,0.000000825467291,True
m4-v2,c09,71,1,False,0.000000571852807,True,0.000000002014531,0.000000573867338,True
m4-v2,c09,73,1,False,0.000000439364955,True,0.000000001523393,0.000000440888348,True
m4-v2,c09,79,1,False,0.000000547699789,True,0.000000001917556,0.000000549617345,True
m4-v2,c09,83,1,False,0.000000632135423,True,0.000000002203402,0.000000634338825,True
m4-v2,c09,89,1,False,0.000000634441692,True,0.000000002211738,0.000000636653430,True
m4-v2,c09,97,1,False,0.000000603439191,True,0.000000002069107,0.000000605508298,True
m4-v2,c10,101,1,False,0.000000579138918,True,0.000000001725330,0.000000580864248,True
m4-v2,c10,103,1,False,0.000000693218013,True,0.000000002122635,0.000000695340648,True
m4-v2,c10,107,1,False,0.000000687485255,True,0.000000002088257,0.000000689573512,True
m4-v2,c10,109,1,False,0.000000678240267,True,0.000000002081453,0.000000680321720,True
m4-v2,c10,11,1,True,0.000000303932555,True,0.000000000992286,0.000000304924841,True
m4-v2,c10,11,2,False,0.000001351416613,False,0.000000003386337,0.000001354802950,False
m4-v2,c10,113,1,False,0.000000758134312,True,0.000000002214027,0.000000760348339,True
m4-v2,c10,127,1,False,0.000001017343858,False,0.000000002339232,0.000001019683090,False
m4-v2,c10,13,1,True,0.000000419906523,True,0.000000001380623,0.000000421287146,True
m4-v2,c10,131,1,False,0.000000778130173,True,0.000000001666720,0.000000779796893,True
m4-v2,c10,137,1,False,0.000002092358634,False,0.000000002336015,0.000002094694649,False
m4-v2,c10,139,1,False,0.000001567667525,False,0.000000002135380,0.000001569802905,False
m4-v2,c10,17,1,True,0.000000420002432,True,0.000000001376637,0.000000421379069,True
m4-v2,c10,19,1,True,0.000000445119619,True,0.000000001456052,0.000000446575671,True
m4-v2,c10,2,1,True,0.000000488707416,True,0.000000001605027,0.000000490312443,True
m4-v2,c10,2,2,False,0.000000755718615,True,0.000000002486299,0.000000758204914,True
m4-v2,c10,2,3,False,0.000001142360804,False,0.000000003753302,0.000001146114106,False
m4-v2,c10,2,4,False,0.000001691547840,False,0.000000005539325,0.000001697087165,False
m4-v2,c10,2,5,False,0.000002448355651,False,0.000000008008842,0.000002456364493,False
m4-v2,c10,2,6,False,0.000003536091782,False,0.000000011348139,0.000003547439921,False
m4-v2,c10,2,7,False,0.000006586417775,False,0.000000016313667,0.000006602731442,False
m4-v2,c10,23,1,True,0.000000348006895,True,0.000000001130712,0.000000349137607,True
m4-v2,c10,29,1,True,0.000000472186442,True,0.000000001542980,0.000000473729422,True
m4-v2,c10,3,1,True,0.000000359061642,True,0.000000001178421,0.000000360240063,True
m4-v2,c10,3,2,False,0.000000662522713,True,0.000000002169026,0.000000664691739,True
m4-v2,c10,3,3,False,0.000001213021056,False,0.000000003956568,0.000001216977624,False
m4-v2,c10,3,4,False,0.000002265491716,False,0.000000007165518,0.000002272657234,False
m4-v2,c10,31,1,True,0.000000430526230,True,0.000000001399538,0.000000431925768,True
m4-v2,c10,37,1,True,0.000000504845547,True,0.000000001643083,0.000000506488630,True
m4-v2,c10,41,1,True,0.000000392675421,True,0.000000001271040,0.000000393946461,True
m4-v2,c10,43,1,True,0.000000483826388,True,0.000000001567564,0.000000485393952,True
m4-v2,c10,47,1,False,0.000000403298083,True,0.000000001293642,0.000000404591725,True
m4-v2,c10,5,1,True,0.000000398311802,True,0.000000001309875,0.000000399621677,True
m4-v2,c10,5,2,False,0.000000918216177,True,0.000000002997687,0.000000921213864,True
m4-v2,c10,5,3,False,0.000002110248843,False,0.000000005276690,0.000002115525533,False
m4-v2,c10,53,1,False,0.000000509080508,True,0.000000001643225,0.000000510723733,True
m4-v2,c10,59,1,False,0.000000572547225,True,0.000000001846305,0.000000574393530,True
m4-v2,c10,61,1,False,0.000000525980074,True,0.000000001690814,0.000000527670888,True
m4-v2,c10,67,1,False,0.000000520076558,True,0.000000001660543,0.000000521737101,True
m4-v2,c10,7,1,True,0.000000385227196,True,0.000000001265762,0.000000386492958,True
m4-v2,c10,7,2,False,0.000001085723019,False,0.000000003515980,0.000001089238999,False
m4-v2,c10,71,1,False,0.000000566840482,True,0.000000001816527,0.000000568657009,True
m4-v2,c10,73,1,False,0.000000595882633,True,0.000000001912978,0.000000597795611,True
m4-v2,c10,79,1,False,0.000000537042666,True,0.000000001699124,0.000000538741790,True
m4-v2,c10,83,1,False,0.000000635634746,True,0.000000002030739,0.000000637665485,True
m4-v2,c10,89,1,False,0.000000637663935,True,0.000000002014137,0.000000639678072,True
m4-v2,c10,97,1,False,0.000000659499433,True,0.000000002065029,0.000000661564462,True
m4-v3,d01,101,1,False,0.000000715422748,True,0.000000001984880,0.000000717407628,True
m4-v3,d01,103,1,False,0.000000581846107,True,0.000000001603426,0.000000583449533,True
m4-v3,d01,107,1,False,0.000000670493260,True,0.000000001872649,0.000000672365909,True
m4-v3,d01,109,1,False,0.000000662817487,True,0.000000001742334,0.000000664559821,True
m4-v3,d01,11,1,True,0.000000403801962,True,0.000000001206988,0.000000405008950,True
m4-v3,d01,11,2,False,0.000001526820915,False,0.000000004092590,0.000001530913505,False
m4-v3,d01,113,1,False,0.000000763313709,True,0.000000001983783,0.000000765297492,True
m4-v3,d01,127,1,False,0.000000834834335,True,0.000000001795444,0.000000836629779,True
m4-v3,d01,13,1,True,0.000000323584394,True,0.000000000965276,0.000000324549670,True
m4-v3,d01,131,1,False,0.000000895166164,True,0.000000001986285,0.000000897152449,True
m4-v3,d01,137,1,False,0.000001412536194,False,0.000000002167320,0.000001414703514,False
m4-v3,d01,139,1,False,0.000001882161398,False,0.000000001590299,0.000001883751697,False
m4-v3,d01,17,1,True,0.000000411123386,True,0.000000001225826,0.000000412349212,True
m4-v3,d01,19,1,True,0.000000364499803,True,0.000000001081068,0.000000365580871,True
m4-v3,d01,2,1,True,0.000000557110771,True,0.000000001669060,0.000000558779831,True
m4-v3,d01,2,2,False,0.000000870532765,True,0.000000002607491,0.000000873140256,True
m4-v3,d01,2,3,False,0.000001214376831,False,0.000000003638528,0.000001218015359,False
m4-v3,d01,2,4,False,0.000001515803420,False,0.000000004520372,0.000001520323792,False
m4-v3,d01,2,5,False,0.000001921137889,False,0.000000005662122,0.000001926800011,False
m4-v3,d01,2,6,False,0.000003348181401,False,0.000000009783562,0.000003357964963,False
m4-v3,d01,2,7,False,0.000008073085074,False,0.000000015391807,0.000008088476881,False
