versao,bloco,p,r,eligible,d1,Delta,a_l1,abs_c,zeros_rel_sup,polos_rel_sup,arq_rel_sup,B_rel_sup,B_rel_sup_str
m4-v1,b01,2,4,False,8,0.5,0.0022261149154426388,0.0551589000381629,3.122926e-06,1.066519e-06,3e-12,4.189445e-06,0.000004189445
m4-v1,b01,2,4,False,8,1,0.0022261149154426388,0.0551589000381629,2.037746e-06,1.369428e-06,3e-12,3.407175e-06,0.000003407175
m4-v1,b01,2,4,False,8,2,0.0022261149154426388,0.0551589000381629,1.495156e-06,2.257784e-06,3e-12,3.752941e-06,0.000003752941
m4-v1,b01,17,1,True,1,0.5,0.0024907227281795075,0.21872828371837585,0.001014563221,5.82739e-07,1.126e-09,0.001015147083,0.001015147083
m4-v1,b01,17,1,True,1,1,0.0024907227281795075,0.21872828371837585,0.000652081992,7.47886e-07,1.126e-09,0.000652831,0.000652831000
m4-v1,b01,17,1,True,1,2,0.0024907227281795075,0.21872828371837585,0.000527719827,1.232286e-06,1.126e-09,0.000528953236,0.000528953236
m4-v1,b01,17,1,True,2,0.5,0.0024907227281795075,0.21872828371837585,9.0036392e-05,2.39898e-07,1.72e-10,9.0276459e-05,0.000090276459
m4-v1,b01,17,1,True,2,1,0.0024907227281795075,0.21872828371837585,6.2482285e-05,3.07975e-07,1.72e-10,6.2790428e-05,0.000062790428
m4-v1,b01,17,1,True,2,2,0.0024907227281795075,0.21872828371837585,3.9827208e-05,5.07637e-07,1.72e-10,4.0335014e-05,0.000040335014
m4-v1,b01,17,1,True,4,0.5,0.0024907227281795075,0.21872828371837585,8.2881e-06,1.62923e-07,1.7e-11,8.451038e-06,0.000008451038
m4-v1,b01,17,1,True,4,1,0.0024907227281795075,0.21872828371837585,5.838585e-06,2.09189e-07,1.7e-11,6.047789e-06,0.000006047789
m4-v1,b01,17,1,True,4,2,0.0024907227281795075,0.21872828371837585,4.116453e-06,3.44877e-07,1.7e-11,4.461345e-06,0.000004461345
m4-v1,b01,17,1,True,8,0.5,0.0024907227281795075,0.21872828371837585,8.81152e-07,3.00925e-07,2e-12,1.182076e-06,0.000001182076
m4-v1,b01,17,1,True,8,1,0.0024907227281795075,0.21872828371837585,5.74962e-07,3.86393e-07,2e-12,9.61354e-07,0.000000961354
m4-v1,b01,17,1,True,8,2,0.0024907227281795075,0.21872828371837585,4.21868e-07,6.37047e-07,2e-12,1.058914e-06,0.000001058914
m4-v1,b01,19,1,True,1,0.5,0.002733932013648283,0.21501852841127717,0.001132845024,6.50677e-07,1.257e-09,0.001133496954,0.001133496954
m4-v1,b01,19,1,True,1,1,0.002733932013648283,0.21501852841127717,0.000728104296,8.35077e-07,1.257e-09,0.000728940626,0.000728940626
m4-v1,b01,19,1,True,1,2,0.002733932013648283,0.21501852841127717,0.000589243497,1.375951e-06,1.257e-09,0.000590620701,0.000590620701
m4-v1,b01,19,1,True,2,0.5,0.002733932013648283,0.21501852841127717,0.000100533192,2.67866e-07,1.92e-10,0.000100801247,0.000100801247
m4-v1,b01,19,1,True,2,1,0.002733932013648283,0.21501852841127717,6.9766717e-05,3.43879e-07,1.92e-10,7.0110785e-05,0.000070110785
m4-v1,b01,19,1,True,2,2,0.002733932013648283,0.21501852841127717,4.4470422e-05,5.66819e-07,1.92e-10,4.503743e-05,0.000045037430
m4-v1,b01,19,1,True,4,0.5,0.002733932013648283,0.21501852841127717,9.25436e-06,1.81918e-07,1.9e-11,9.436293e-06,0.000009436293
