versao,bloco,p,r,eligible,d1,Delta,U1,U2,n_termos,abs_c,theta,err_num_est,S_abs,theta_rel,margem,margem_rel,B_rel_sup,orcamento_rel,orcamento_rel_com_err
m4-v2,c06,7,2,False,4,1,9.0,10.0,1464,0.08848606258138285,3.4848398469523343e-13,2.167991153179826e-20,2.1679893085707123e-11,3.938292365249318e-12,8.848571409739816e-08,9.999960617076348e-07,2.2844452e-05,2.2844455938292367e-05,2.284445593829261e-05
m4-v2,c06,53,1,True,4,1,9.0,10.0,1464,0.1735939685443537,1.7900794769849817e-12,2.3130236167921533e-20,2.313021687054173e-11,1.0311875994283822e-11,1.7359217846487672e-07,9.999896881240057e-07,1.1215224e-05,1.1215234311875993e-05,1.1215234311876127e-05
m4-v2,c06,59,1,False,4,1,9.0,10.0,1464,0.16897485378921837,9.616460716040033e-13,2.605136386498266e-20,2.605134223382871e-11,5.6910602378953636e-12,1.6897389214314676e-07,9.999943089397622e-07,1.5629794e-05,1.5629799691060237e-05,1.5629799691060393e-05
m4-v2,c06,61,1,False,4,1,9.0,10.0,1464,0.16754032791775322,3.9042810178212296e-13,2.4751725837975865e-20,2.4751704737930287e-11,2.3303529761132314e-12,1.6753993748965142e-07,9.999976696470238e-07,1.3589279e-05,1.3589281330352975e-05,1.3589281330353124e-05
m4-v2,c06,2,6,False,4,1,9.0,10.0,1464,0.02757945001908145,-1.2318024323955428e-12,2.8206423033304166e-20,2.8206399510728666e-11,-4.466377797756276e-11,2.7578218216649052e-08,9.999553362220223e-07,7.3807388e-05,7.380743266377798e-05,7.3807432663779e-05
m4-v2,c06,67,1,False,4,1,9.0,10.0,1464,0.16351100147025147,-1.6670344455310703e-12,2.719517375492493e-20,2.7195150980328294e-11,-1.0195243320275082e-11,1.6350933443580592e-07,9.999898047566798e-07,1.4139403e-05,1.4139413195243321e-05,1.4139413195243487e-05
m4-v2,c06,71,1,False,4,1,9.0,10.0,1464,0.16102884271275783,-1.0146898417580702e-12,2.875148923448058e-20,2.875146507707945e-11,-6.301292517937716e-12,1.6102782802291607e-07,9.999936987074821e-07,1.6071393e-05,1.607139930129252e-05,1.6071399301292696e-05
m4-v2,c06,73,1,False,4,1,9.0,10.0,1464,0.1598425863444375,1.3160246626675018e-12,2.914171319829403e-20,2.9141688341507094e-11,8.233254308283403e-12,1.598412703197748e-07,9.999917667456918e-07,1.6525553e-05,1.652556123325431e-05,1.6525561233254493e-05
m4-v2,c06,79,1,False,4,1,9.0,10.0,1464,0.15648155106679665,1.9111752611855143e-12,3.007879109573734e-20,3.007876535983248e-11,1.2213422273464676e-11,1.5647963989153547e-07,9.999877865777266e-07,1.6827309e-05,1.6827321213422272e-05,1.6827321213422465e-05
m4-v2,c06,3,4,False,4,1,9.0,10.0,1464,0.03885546139622887,-1.2733733851873654e-12,3.1013618306846027e-20,3.1013592373148015e-11,-3.2772056731025026e-11,3.885418802284368e-08,9.99967227943269e-07,6.6471707e-05,6.647173977205673e-05,6.647173977205753e-05
m4-v2,c06,83,1,False,4,1,9.0,10.0,1464,0.15439008898017337,-3.5982638048943557e-13,3.011609071563481e-20,3.011606486402447e-11,-2.3306313434124916e-12,1.5438972915379288e-07,9.999976693686566e-07,1.6642836e-05,1.6642838330631345e-05,1.664283833063154e-05
m4-v2,c06,89,1,False,4,1,9.0,10.0,1464,0.15145009428891956,1.607951255608686e-12,3.257153739679227e-20,3.257150991946447e-11,1.0617037005874795e-11,1.5144848633766392e-07,9.99989382962994e-07,1.7409697e-05,1.7409707617037003e-05,1.740970761703722e-05
m4-v2,c06,97,1,False,4,1,9.0,10.0,1464,0.14785224441209735,-8.426760866044132e-13,3.4808284561013815e-20,3.4808255386723966e-11,-5.699447377042759e-12,1.4785140173601074e-07,9.99994300552623e-07,1.6709167e-05,1.6709172699447376e-05,1.670917269944761e-05
m4-v2,c06,101,1,False,4,1,9.0,10.0,1464,0.14617479278578105,-2.27866371215316e-12,3.4563509691912007e-20,3.4563480771707865e-11,-1.5588622831109728e-11,1.461725141220689e-07,9.999844113771688e-07,1.3900506e-05,1.390052158862283e-05,1.3900521588623067e-05
m4-v2,c06,103,1,False,4,1,9.0,10.0,1464,0.145363663339395,-2.767969621960286e-13,3.52923054264417e-20,3.529227526030671e-11,-1.9041688674958834e-12,1.4536338654243278e-07,9.999980958311324e-07,1.81364e-05,1.8136401904168868e-05,1.813640190416911e-05
m4-v2,c06,107,1,False,4,1,9.0,10.0,1464,0.14379312149769535,1.0305065341780209e-12,3.56927116026856e-20,3.5692681316039376e-11,7.1665913045398164e-12,1.4379209099116117e-07,9.999928334086954e-07,1.8169701e-05,1.8169708166591304e-05,1.8169708166591552e-05
m4-v2,c06,109,1,False,4,1,9.0,10.0,1464,0.14303243005044233,1.169820389325725e-12,3.571714856446548e-20,3.5717118415850064e-11,8.17870736666623e-12,1.43031260230053e-07,9.999918212926332e-07,1.8040719e-05,1.8040727178707366e-05,1.8040727178707616e-05
m4-v2,c06,113,1,False,4,1,9.0,10.0,1464,0.14155725660115417,-2.1170849427439354e-12,3.7227853718857875e-20,3.722782197251063e-11,-1.4955679373675245e-11,1.4155513951621142e-07,9.999850443206262e-07,1.8681217e-05,1.8681231955679375e-05,1.8681231955679635e-05
m4-v2,c06,11,2,False,4,1,9.0,10.0,1464,0.06938852466955447,-1.7358887472733539e-12,3.959348934355579e-20,3.9593455763762904e-11,-2.501694272273536e-11,6.93867887808072e-08,9.999749830572772e-07,3.5328908e-05,3.532893301694272e-05,3.53289330169433e-05
m4-v2,c06,5,3,False,4,1,9.0,10.0,1464,0.04582150488104508,-2.21089935306141e-12,3.9462118680940376e-20,3.946208548372966e-11,-4.825025626724864e-11,4.5819293981692014e-08,9.999517497437328e-07,5.433769e-05,5.433773825025627e-05,5.433773825025713e-05
m4-v2,c06,127,1,False,4,1,9.0,10.0,1464,0.13682617124428062,2.0550484795103756e-13,4.884515163837281e-20,4.884511007838565e-11,1.5019410839476203e-12,1.3682596573943267e-07,9.99998498058916e-07,1.5641488e-05,1.5641489501941085e-05,1.564148950194144e-05
m4-v2,c06,2,7,False,4,1,9.0,10.0,1464,0.01950161612988795,-3.730939343367201e-12,4.7539919015035204e-20,4.753987943279706e-11,-1.913143668974802e-10,1.9497885190544585e-08,9.998086856331025e-07,0.000108748413,0.0001087486043143669,0.00010874860431436933
m4-v2,c06,131,1,False,4,1,9.0,10.0,1464,0.1355834491603077,-1.8470418628965184e-12,4.0640703690384904e-20,4.0640669259204244e-11,-1.3622915439425502e-11,1.3558160211844481e-07,9.999863770845606e-07,1.896256e-05,1.896257362291544e-05,1.896257362291574e-05
m4-v2,c06,137,1,False,4,1,9.0,10.0,1464,0.13379912176069506,-7.340454413447888e-13,4.220406516028941e-20,4.220402959432221e-11,-5.486175332732435e-12,1.337983877152537e-07,9.999945138246673e-07,1.9189679e-05,1.9189684486175333e-05,1.9189684486175648e-05
m4-v2,c06,139,1,False,4,1,9.0,10.0,1464,0.13322434272608064,-5.650752207346639e-13,4.2191257363533085e-20,4.219122171894212e-11,-4.241531308557487e-12,1.332237776508599e-07,9.999957584686913e-07,1.5996562e-05,1.599656624153131e-05,1.5996566241531627e-05
m4-v2,c06,2,1,True,4,2,9.0,11.0,5071,0.1560129290391036,-2.890444781263027e-15,2.0122326600792327e-20,2.0122311612185237e-11,-1.8526956702021513e-14,1.5601292614865884e-07,9.999999814730433e-07,8.580657e-06,8.580657018526957e-06,8.580657018527085e-06
m4-v2,c06,3,1,True,4,2,9.0,11.0,5071,0.20189889986939866,3.015471217979182e-14,1.9125330082508604e-20,1.9125318022482305e-11,1.4935550515281584e-13,2.0189886971468646e-07,9.999998506444947e-07,9.142703e-06,9.142703149355505e-06,9.1427031493556e-06
m4-v2,c06,2,2,False,4,2,9.0,11.0,5071,0.1103178000763258,2.1303708067519073e-13,1.2910683966166612e-20,1.2910674463462029e-11,1.9311215463669174e-12,1.1031758703924512e-07,9.999980688784536e-07,1.2315963e-05,1.2315964931121547e-05,1.2315964931121664e-05
m4-v2,c06,5,1,True,4,2,9.0,11.0,5071,0.22910752440522542,5.4844301610406714e-15,2.0319828224454776e-20,2.0319813981714213e-11,2.3938236752714805e-14,2.2910751892079526e-07,9.999999760617632e-07,7.474713e-06,7.474713023938237e-06,7.474713023938325e-06
m4-v2,c06,7,1,True,4,2,9.0,11.0,5071,0.23411211608563706,1.439533956180769e-13,2.319067159857576e-20,2.3190653961723557e-11,6.148908395899487e-13,2.3411197213224143e-07,9.999993851091603e-07,7.956971e-06,7.956971614890838e-06,7.956971614890938e-06
m4-v2,c06,2,3,False,4,2,9.0,11.0,5071,0.0780064645195518,4.319973567805138e-13,1.818404792521068e-20,1.8184034651302383e-11,5.537968672740405e-12,7.800603252219502e-08,9.999944620313273e-07,1.7669392e-05,1.7669397537968672e-05,1.7669397537968906e-05
m4-v2,c06,3,2,False,4,2,9.0,11.0,5071,0.1165663841886866,-2.354010216922455e-13,2.838052776260597e-20,2.8380506117091078e-11,-2.01945889743994e-12,1.165661487876649e-07,9.999979805411025e-07,1.4016199e-05,1.4016201019458897e-05,1.4016201019459141e-05
m4-v2,c06,11,1,True,4,2,9.0,11.0,5071,0.23013570108523157,4.878331186770123e-14,2.6018305148863248e-20,2.6018286223231908e-11,2.119762889358664e-13,2.301356523019197e-07,9.99999788023711e-07,7.93974e-06,7.93974021197629e-06,7.939740211976403e-06
m4-v2,c06,13,1,True,4,2,9.0,11.0,5071,0.22644213759952758,3.2970999310566893e-13,2.761960631157734e-20,2.7619586258781252e-11,1.4560452246249983e-12,2.2644180788953446e-07,9.999985439547754e-07,8.169107e-06,8.169108456045225e-06,8.169108456045347e-06
m4-v2,c06,2,4,False,4,2,9.0,11.0,5071,0.0551589000381629,4.7971119932399e-13,3.2297768464884215e-20,3.229774440086761e-11,8.69689567761669e-12,5.515842032696357e-08,9.999913031043223e-07,2.533918e-05,2.533918869689568e-05,2.5339188696896266e-05
m4-v2,c06,17,1,True,4,2,9.0,11.0,5071,0.21872828371837585,1.23529226434495e-14,3.129722294489841e-20,3.129719897006553e-11,5.647611014657133e-14,2.187282713654532e-07,9.999999435238897e-07,7.278951e-06,7.27895105647611e-06,7.278951056476253e-06
m4-v2,c06,19,1,True,4,2,9.0,11.0,5071,0.21501852841127717,-3.6561355832158284e-13,3.5733040067628766e-20,3.5733013620108855e-11,-1.7003816416334815e-12,2.1501816279771883e-07,9.999982996183582e-07,7.514364e-06,7.514365700381642e-06,7.514365700381808e-06
m4-v2,c06,23,1,True,4,2,9.0,11.0,5071,0.20810964733659634,5.690574657353137e-13,3.580241525565761e-20,3.5802388538667625e-11,2.7344117536988597e-12,2.081090782791306e-07,9.999972655882463e-07,8.931024e-06,8.931026734411754e-06,8.931026734411927e-06
m4-v2,c06,5,2,False,4,2,9.0,11.0,5071,0.10245999974535523,7.133263249688117e-13,3.652348431341123e-20,3.652345729332327e-11,6.961998113816593e-12,1.0245928641903027e-07,9.999930380018862e-07,1.8190807e-05,1.8190813961998115e-05,1.819081396199847e-05
m4-v2,c06,3,3,False,4,2,9.0,11.0,5071,0.06729963328979954,8.399083336006724e-13,3.467999965570431e-20,3.467997442348382e-11,1.2480132395134096e-11,6.729879338146595e-08,9.999875198676047e-07,2.5251928e-05,2.5251940480132397e-05,2.5251940480132912e-05
m4-v2,c06,29,1,True,4,2,9.0,11.0,5071,0.1990363509339811,-7.525609935595586e-13,3.8570054815408476e-20,3.857002651071897e-11,-3.781022863553088e-12,1.9903559837298752e-07,9.999962189771364e-07,7.926227e-06,7.926230781022862e-06,7.926230781023057e-06
m4-v2,c06,31,1,True,4,2,9.0,11.0,5071,0.1963215403858554,-1.3030133749936651e-13,3.898656682791766e-20,3.898653696795108e-11,-6.637139115925279e-13,1.9632141008451788e-07,9.999993362860884e-07,8.979446e-06,8.979446663713911e-06,8.979446663714111e-06
m4-v2,c06,2,5,False,4,2,9.0,11.0,5071,0.0390032322597759,1.799949423318409e-13,4.497635528693911e-20,4.497632177132156e-11,4.6148724580826596e-12,3.900305226483357e-08,9.999953851275418e-07,3.6328775e-05,3.632877961487246e-05,3.6328779614873616e-05
m4-v2,c06,37,1,True,4,2,9.0,11.0,5071,0.1889586950119591,-3.961338784030178e-14,3.788764279430032e-20,3.7887613816468e-11,-2.0964046051331305e-13,1.8895865539857126e-07,9.999997903595395e-07,8.630466e-06,8.630466209640461e-06,8.630466209640661e-06
m4-v2,c06,41,1,True,4,2,9.0,11.0,5071,0.184607803637099,-5.888505646670472e-13,4.464125989741283e-20,4.46412266927709e-11,-3.1897382075169823e-12,1.8460721478653432e-07,9.999968102617925e-07,9.930444e-06,9.930447189738207e-06,9.930447189738449e-06
m4-v2,c06,43,1,True,4,2,9.0,11.0,5071,0.18257543342631882,6.539202897599504e-13,4.788093629385883e-20,4.7880900541871346e-11,3.5816444605284213e-12,1.8257477950602905e-07,9.999964183555394e-07,8.243713e-06,8.24371658164446e-06,8.243716581644722e-06
m4-v2,c06,47,1,True,4,2,9.0,11.0,5071,0.17876338822837304,2.900519664064196e-13,4.732203808029878e-20,4.732200264343898e-11,1.622546816106851e-12,1.787630981764066e-07,9.99998377453184e-07,1.0431081e-05,1.0431082622546817e-05,1.0431082622547081e-05
m4-v2,c06,7,2,False,4,2,9.0,11.0,5071,0.08848606258138285,-1.3979167947008707e-13,4.300377050396387e-20,4.3003737575382374e-11,-1.5798157968834601e-12,8.848592278970339e-08,9.999984201842031e-07,1.610994e-05,1.6109941579815796e-05,1.610994157981628e-05
m4-v2,c06,53,1,True,4,2,9.0,11.0,5071,0.1735939685443537,1.1410534009516927e-12,4.6465115172595824e-20,4.646508081697209e-11,6.573116626803487e-12,1.7359282749095273e-07,9.999934268833732e-07,7.908992e-06,7.908998573116627e-06,7.908998573116895e-06
m4-v2,c06,59,1,False,4,2,9.0,11.0,5071,0.16897485378921837,9.291858299141173e-13,5.3635032484999586e-20,5.363499286165904e-11,5.4989592183532635e-12,1.6897392460338845e-07,9.999945010407817e-07,1.1022153e-05,1.102215849895922e-05,1.1022158498959536e-05
m4-v2,c06,61,1,False,4,2,9.0,11.0,5071,0.16754032791775322,-1.89093606685442e-13,4.893489272253063e-20,4.893485557771296e-11,-1.128645318029158e-12,1.6754013882414652e-07,9.99998871354682e-07,9.583179e-06,9.583180128645318e-06,9.58318012864561e-06
m4-v2,c06,2,6,False,4,2,9.0,11.0,5071,0.02757945001908145,-5.622836334858672e-13,5.678583099467893e-20,5.67857889311716e-11,-2.0387775430504917e-11,2.7578887735447962e-08,9.999796122245695e-07,5.2049072e-05,5.204909238777543e-05,5.204909238777749e-05
m4-v2,c06,67,1,False,4,2,9.0,11.0,5071,0.16351100147025147,-1.2627373719181191e-12,5.510150793195067e-20,5.510146728469235e-11,-7.722644718483096e-12,1.6350973873287952e-07,9.999922773552814e-07,9.971127e-06,9.971134722644719e-06,9.971134722645056e-06
m4-v2,c06,71,1,False,4,2,9.0,11.0,5071,0.16102884271275783,-6.313294656351132e-13,5.67532931923744e-20,5.6753249977644946e-11,-3.920598664186356e-12,1.610282113832922e-07,9.999960794013357e-07,1.1333569e-05,1.1333572920598664e-05,1.1333572920599017e-05
m4-v2,c06,73,1,False,4,2,9.0,11.0,5071,0.1598425863444375,1.107735493029399e-12,5.930128445825035e-20,5.93012406545172e-11,6.9301649726962645e-12,1.5984147860894445e-07,9.999930698350272e-07,1.1653843e-05,1.1653849930164971e-05,1.1653849930165342e-05
m4-v2,c06,79,1,False,4,2,9.0,11.0,5071,0.15648155106679665,1.005536558343237e-12,6.027694678413317e-20,6.027690148639745e-11,6.425911243134392e-12,1.564805455302383e-07,9.99993574088757e-07,1.1866642e-05,1.1866648425911245e-05,1.186664842591163e-05
m4-v2,c06,3,4,False,4,2,9.0,11.0,5071,0.03885546139622887,-7.660074141456248e-13,6.17687592872094e-20,6.176871286475854e-11,-1.9714279193193933e-11,3.885469538881472e-08,9.999802857208067e-07,4.687594e-05,4.687595971427919e-05,4.6875959714280785e-05
m4-v2,c06,83,1,False,4,2,9.0,11.0,5071,0.15439008898017337,2.4630664785422833e-14,5.891773220217961e-20,5.891768693702475e-11,1.5953527164937305e-13,1.5439006434950857e-07,9.999998404647282e-07,1.1736551e-05,1.173655115953527e-05,1.1736551159535653e-05
m4-v2,c06,89,1,False,4,2,9.0,11.0,5071,0.15145009428891956,9.334013781680553e-13,6.313300737428356e-20,6.313295924517528e-11,6.163095391590952e-12,1.5144916088754136e-07,9.999938369046084e-07,1.2277343e-05,1.227734916309539e-05,1.2277349163095809e-05
m4-v2,c06,97,1,False,4,2,9.0,11.0,5071,0.14785224441209735,-9.040066589787808e-13,6.835800387823491e-20,6.835795245313806e-11,-6.114257261182398e-12,1.4785134040543836e-07,9.999938857427387e-07,1.1783328e-05,1.1783334114257261e-05,1.1783334114257724e-05
m4-v2,c06,101,1,False,4,2,9.0,11.0,5071,0.14617479278578105,-1.2998828400542943e-12,6.728925322555055e-20,6.72892029051206e-11,-8.892660733641475e-12,1.46173492902941e-07,9.999911073392663e-07,9.802657e-06,9.802665892660733e-06,9.802665892661194e-06
m4-v2,c06,103,1,False,4,2,9.0,11.0,5071,0.145363663339395,3.9172643624398975e-13,7.045207290168016e-20,7.045202002054741e-11,2.6948030012795364e-12,1.4536327161295873e-07,9.999973051969987e-07,1.2789815e-05,1.2789817694803e-05,1.2789817694803485e-05
m4-v2,c06,107,1,False,4,2,9.0,11.0,5071,0.14379312149769535,3.806464449807264e-13,6.925078484019608e-20,6.925073270836672e-11,2.6471811795728155e-12,1.4379274085125036e-07,9.999973528188205e-07,1.2813299e-05,1.281330164718118e-05,1.2813301647181662e-05
m4-v2,c06,109,1,False,4,2,9.0,11.0,5071,0.14303243005044233,1.5631447239004736e-13,6.897432742918828e-20,6.897427493905973e-11,1.0928603557593262e-12,1.4303227373596993e-07,9.999989071396443e-07,1.2722341e-05,1.2722342092860356e-05,1.2722342092860839e-05
m4-v2,c06,113,1,False,4,2,9.0,11.0,5071,0.14155725660115417,-9.517939388253814e-13,7.225718880335584e-20,7.225713402058708e-11,-6.723738236232681e-12,1.4155630480721535e-07,9.999932762617638e-07,1.317402e-05,1.3174026723738236e-05,1.3174026723738746e-05
m4-v2,c06,11,2,False,4,2,9.0,11.0,5071,0.06938852466955447,-8.930412727150394e-13,7.59545923389457e-20,7.59545342817488e-11,-1.2870157954329272e-11,6.938763162828176e-08,9.999871298420456e-07,2.4913995e-05,2.4914007870157954e-05,2.491400787015905e-05
m4-v2,c06,5,3,False,4,2,9.0,11.0,5071,0.04582150488104508,-1.3221734177043613e-12,7.45928134979014e-20,7.459275685093261e-11,-2.8854866751687654e-11,4.582018270762737e-08,9.999711451332482e-07,3.8319014e-05,3.8319042854866754e-05,3.831904285486838e-05
m4-v2,c06,127,1,False,4,2,9.0,11.0,5071,0.13682617124428062,-2.0723822378323284e-13,9.276933982932084e-20,9.276926820029294e-11,-1.5146095363089791e-12,1.3682596400605683e-07,9.999984853904636e-07,1.10304e-05,1.1030401514609537e-05,1.1030401514610215e-05
m4-v2,c06,2,7,False,4,2,9.0,11.0,5071,0.01950161612988795,-2.2997915497917936e-12,9.076297919460662e-20,9.076291243158617e-11,-1.1792825448282513e-10,1.949931633833816e-08,9.998820717455171e-07,7.6689532e-05,7.668964992825448e-05,7.668964992825913e-05
m4-v2,c06,131,1,False,4,2,9.0,11.0,5071,0.1355834491603077,-6.326199958333075e-13,7.704780037334009e-20,7.704774135711535e-11,-4.665908706049559e-12,1.3558281654031186e-07,9.999953340912938e-07,1.3372424e-05,1.3372428665908706e-05,1.3372428665909274e-05
m4-v2,c06,137,1,False,4,2,9.0,11.0,5071,0.13379912176069506,-5.877188045432942e-13,7.912023303412357e-20,7.912017211773922e-11,-4.3925460556792905e-12,1.3379853404189051e-07,9.999956074539442e-07,1.3532588e-05,1.3532592392546055e-05,1.3532592392546648e-05
m4-v2,c06,139,1,False,4,2,9.0,11.0,5071,0.13322434272608064,1.994747562950062e-14,7.857231027938852e-20,7.857224939882363e-11,1.4972845968933878e-13,1.33224322778605e-07,9.999998502715402e-07,1.1280798e-05,1.1280798149728459e-05,1.128079814972905e-05
m4-v2,c06,2,1,True,8,0.5,13.0,13.5,21646,0.1560129290391036,5.781240481198627e-14,1.0055094053205913e-20,1.0055084513990926e-11,3.7056162696295494e-13,1.560128712266988e-07,9.99999629438373e-07,1.836969e-06,1.836969370561627e-06,1.8369693705616913e-06
m4-v2,c06,3,1,True,8,0.5,13.0,13.5,21646,0.20189889986939866,-8.117388848084402e-14,9.61518245608955e-21,9.61517531093749e-12,-4.0205215844837477e-13,2.0189881869551016e-07,9.999995979478416e-07,1.957293e-06,1.9572934020521585e-06,1.957293402052206e-06
m4-v2,c06,2,2,False,8,0.5,13.0,13.5,21646,0.1103178000763258,6.692583660051586e-14,5.5773859503059776e-21,5.57738068841957e-12,6.066639885332354e-13,1.1031773315048919e-07,9.999993933360114e-07,2.636632e-06,2.6366326066639885e-06,2.636632606664039e-06
m4-v2,c06,5,1,True,8,0.5,13.0,13.5,21646,0.22910752440522542,1.7235772181184345e-13,9.634797311331691e-21,9.634789096412486e-12,7.523005726647028e-13,2.2910735204750361e-07,9.999992476994274e-07,1.600206e-06,1.6002067523005725e-06,1.6002067523006146e-06
m4-v2,c06,7,1,True,8,0.5,13.0,13.5,21646,0.23411211608563706,1.9222527322296732e-13,1.0792623103023108e-20,1.0792612850336252e-11,8.210821226896786e-13,2.3411192386036383e-07,9.999991789178772e-07,1.703449e-06,1.7034498210821227e-06,1.7034498210821688e-06
m4-v2,c06,2,3,False,8,0.5,13.0,13.5,21646,0.0780064645195518,5.723455788550978e-14,7.165586859358423e-21,7.1655800956203306e-12,7.337155739338029e-13,7.800640728499392e-08,9.99999266284426e-07,3.782707e-06,3.782707733715574e-06,3.782707733715666e-06
m4-v2,c06,3,2,False,8,0.5,13.0,13.5,21646,0.1165663841886866,1.0352965560822413e-13,1.3165285066349422e-20,1.3165272587788352e-11,8.881604789305307e-13,1.1656628065903099e-07,9.99999111839521e-07,3.000623e-06,3.0006238881604792e-06,3.000623888160592e-06
m4-v2,c06,11,1,True,8,0.5,13.0,13.5,21646,0.23013570108523157,5.449889029297143e-14,1.1660791855373283e-20,1.166078184957143e-11,2.3681197674231157e-13,2.3013564658634128e-07,9.999997631880232e-07,1.69976e-06,1.6997602368119768e-06,1.6997602368120274e-06
m4-v2,c06,13,1,True,8,0.5,13.0,13.5,21646,0.22644213759952758,2.1898514541241794e-13,1.1844880553009022e-20,1.1844870043062413e-11,9.67068884501092e-13,2.2644191861438214e-07,9.999990329311154e-07,1.748863e-06,1.7488639670688845e-06,1.7488639670689368e-06
m4-v2,c06,2,4,False,8,0.5,13.0,13.5,21646,0.0551589000381629,6.680923679568051e-15,1.3507657987468542e-20,1.3507645243734334e-11,1.2112140878345484e-13,5.5158893357239216e-08,9.999998788785912e-07,5.424674e-06,5.424674121121408e-06,5.424674121121653e-06
m4-v2,c06,17,1,True,8,0.5,13.0,13.5,21646,0.21872828371837585,-7.865554640613107e-14,1.3392803834840636e-20,1.3392791351882173e-11,-3.5960391161576623e-13,2.1872820506282944e-07,9.999996403960884e-07,1.558296e-06,1.5582963596039116e-06,1.5582963596039728e-06
m4-v2,c06,19,1,True,8,0.5,13.0,13.5,21646,0.21501852841127717,-6.845897769988657e-14,1.4954323191109563e-20,1.4954309202707353e-11,-3.183864116535181e-13,2.1501845995229945e-07,9.999996816135883e-07,1.608694e-06,1.6086943183864116e-06,1.608694318386481e-06
m4-v2,c06,23,1,True,8,0.5,13.0,13.5,21646,0.20810964733659634,-1.7265489179638042e-14,1.435405909053128e-20,1.4354045677604607e-11,-8.296342529336402e-14,2.0810963007110716e-07,9.999999170365746e-07,1.911976e-06,1.911976082963425e-06,1.911976082963494e-06
m4-v2,c06,5,2,False,8,0.5,13.0,13.5,21646,0.10245999974535523,-9.952079720967339e-14,1.4114305240097807e-20,1.411429204667896e-11,-9.71313658569328e-13,1.0245990022455803e-07,9.999990286863413e-07,3.894333e-06,3.894333971313659e-06,3.894333971313797e-06
m4-v2,c06,3,3,False,8,0.5,13.0,13.5,21646,0.06729963328979954,2.3159092420821884e-14,1.245144027158195e-20,1.2451428629717482e-11,3.441191472930664e-13,6.729961013070713e-08,9.999996558808527e-07,5.405994e-06,5.405994344119147e-06,5.405994344119332e-06
m4-v2,c06,29,1,True,8,0.5,13.0,13.5,21646,0.1990363509339811,2.4150390733289568e-15,1.4578263330456763e-20,1.4578249790970798e-11,1.2133658309129712e-14,1.99036348518942e-07,9.999999878663417e-07,1.696867e-06,1.6968670121336582e-06,1.6968670121337315e-06
m4-v2,c06,31,1,True,8,0.5,13.0,13.5,21646,0.1963215403858554,-9.144479822573243e-14,1.5513139935976147e-20,1.551312573521329e-11,-4.657909572531087e-13,1.9632144894105716e-07,9.999995342090426e-07,1.922342e-06,1.9223424657909572e-06,1.9223424657910364e-06
m4-v2,c06,2,5,False,8,0.5,13.0,13.5,21646,0.0390032322597759,-9.160879040652879e-14,1.789433166478837e-20,1.7894314705987594e-11,-2.3487486830932495e-12,3.90031406509855e-08,9.999976512513168e-07,7.777352e-06,7.777354348748683e-06,7.777354348749142e-06
m4-v2,c06,37,1,True,8,0.5,13.0,13.5,21646,0.1889586950119591,2.433193474340015e-13,1.3125031640655274e-20,1.3125019126540256e-11,1.2876853717612833e-12,1.8895845169261165e-07,9.999987123146282e-07,1.847632e-06,1.8476332876853717e-06,1.8476332876854411e-06
m4-v2,c06,41,1,True,8,0.5,13.0,13.5,21646,0.184607803637099,-2.871733593561842e-13,1.657722045840732e-20,1.6577205365297717e-11,-1.5555862412008758e-12,1.8460751646373963e-07,9.999984444137587e-07,2.125934e-06,2.125935555586241e-06,2.1259355555863308e-06
m4-v2,c06,43,1,True,8,0.5,13.0,13.5,21646,0.18257543342631882,9.127393857977819e-14,1.7760738041415668e-20,1.7760721327449667e-11,4.999245345711488e-13,1.8257534215238025e-07,9.999995000754654e-07,1.764835e-06,1.7648354999245345e-06,1.7648354999246317e-06
m4-v2,c06,47,1,True,8,0.5,13.0,13.5,21646,0.17876338822837304,2.6208573678541386e-13,1.7309174469016375e-20,1.730915854671281e-11,1.4661041020916162e-12,1.7876312614263625e-07,9.999985338958979e-07,2.233112e-06,2.2331134661041022e-06,2.2331134661041992e-06
m4-v2,c06,7,2,False,8,0.5,13.0,13.5,21646,0.08848606258138285,3.324819649552446e-13,1.4247886634213222e-20,1.4247873064143237e-11,3.757450102940818e-12,8.84857300994179e-08,9.99996242549897e-07,3.448856e-06,3.4488597574501033e-06,3.4488597574502642e-06
m4-v2,c06,53,1,True,8,0.5,13.0,13.5,21646,0.1735939685443537,2.09290850397749e-13,1.4711398646127514e-20,1.4711384734373026e-11,1.2056343440542674e-12,1.735937592535033e-07,9.999987943656559e-07,1.693177e-06,1.693178205634344e-06,1.6931782056344287e-06
m4-v2,c06,59,1,False,8,0.5,13.0,13.5,21646,0.16897485378921837,-2.2593550353479564e-13,1.8519123171290203e-20,1.851910607022465e-11,-1.3370954225924692e-12,1.6897462785371483e-07,9.999986629045774e-07,2.35965e-06,2.3596513370954225e-06,2.359651337095532e-06
m4-v2,c06,61,1,False,8,0.5,13.0,13.5,21646,0.16754032791775322,3.538782022752925e-13,1.581218058205853e-20,1.581216555050387e-11,2.112197144851083e-12,1.6753997403955092e-07,9.999978878028551e-07,2.051591e-06,2.0515931121971448e-06,2.0515931121972392e-06
m4-v2,c06,2,6,False,8,0.5,13.0,13.5,21646,0.02757945001908145,-2.1286863821957148e-13,1.966446676226966e-20,1.9664448166806966e-11,-7.718378650491348e-12,2.757923715044323e-08,9.999922816213495e-07,1.1142791e-05,1.114279871837865e-05,1.1142798718379363e-05
