versao,bloco,p,r,eligible,d1,Delta,a_l1,abs_c,zeros_rel_sup,polos_rel_sup,arq_rel_sup,B_rel_sup,B_rel_sup_str
m4-v2,c05,109,1,False,2,2,0.0032256762213605586,0.14303243005044233,0.000123250332,4.84e-10,4.72e-10,0.000123251284,0.000123251284
m4-v2,c05,109,1,False,4,0.5,0.0032256762213605586,0.14303243005044233,2.5650136e-05,5.6e-11,4.5e-11,2.5650234e-05,0.000025650234
m4-v2,c05,109,1,False,4,1,0.0032256762213605586,0.14303243005044233,1.8072095e-05,5.5e-11,4.5e-11,1.8072191e-05,0.000018072191
m4-v2,c05,109,1,False,4,2,0.0032256762213605586,0.14303243005044233,1.2744351e-05,5.5e-11,4.5e-11,1.2744448e-05,0.000012744448
m4-v2,c05,109,1,False,8,0.5,0.0032256762213605586,0.14303243005044233,2.728338e-06,1.5e-11,3e-12,2.728353e-06,0.000002728353
m4-v2,c05,109,1,False,8,1,0.0032256762213605586,0.14303243005044233,1.781083e-06,1.6e-11,3e-12,1.781099e-06,0.000001781099
m4-v2,c05,109,1,False,8,2,0.0032256762213605586,0.14303243005044233,1.307455e-06,1.9e-11,3e-12,1.307474e-06,0.000001307474
m4-v2,c05,113,1,False,1,0.5,0.0032164727987364916,0.14155725660115417,0.003162555212,3.19e-09,3.127e-09,0.003162561526,0.003162561526
m4-v2,c05,113,1,False,1,1,0.0032164727987364916,0.14155725660115417,0.00203269699,3.16e-09,3.127e-09,0.002032703274,0.002032703274
m4-v2,c05,113,1,False,1,2,0.0032164727987364916,0.14155725660115417,0.001645058624,3.141e-09,3.127e-09,0.001645064889,0.001645064889
m4-v2,c05,113,1,False,2,0.5,0.0032164727987364916,0.14155725660115417,0.000280682018,4.99e-10,4.75e-10,0.000280682989,0.000280682989
m4-v2,c05,113,1,False,2,1,0.0032164727987364916,0.14155725660115417,0.000194795548,4.93e-10,4.75e-10,0.000194796513,0.000194796513
m4-v2,c05,113,1,False,2,2,0.0032164727987364916,0.14155725660115417,0.000124179409,4.87e-10,4.75e-10,0.000124180368,0.000124180368
m4-v2,c05,113,1,False,4,0.5,0.0032164727987364916,0.14155725660115417,2.584349e-05,5.6e-11,4.5e-11,2.5843588e-05,0.000025843588
m4-v2,c05,113,1,False,4,1,0.0032164727987364916,0.14155725660115417,1.8208324e-05,5.5e-11,4.5e-11,1.8208422e-05,0.000018208422
m4-v2,c05,113,1,False,4,2,0.0032164727987364916,0.14155725660115417,1.284042e-05,5.5e-11,4.5e-11,1.2840517e-05,0.000012840517
m4-v2,c05,113,1,False,8,0.5,0.0032164727987364916,0.14155725660115417,2.748904e-06,1.5e-11,3e-12,2.74892e-06,0.000002748920
m4-v2,c05,113,1,False,8,1,0.0032164727987364916,0.14155725660115417,1.794509e-06,1.6e-11,3e-12,1.794525e-06,0.000001794525
m4-v2,c05,113,1,False,8,2,0.0032164727987364916,0.14155725660115417,1.317311e-06,1.9e-11,3e-12,1.31733e-06,0.000001317330
m4-v2,c05,11,2,False,1,0.5,0.0025907898285899055,0.06938852466955447,0.0051967868,5.241e-09,5.138e-09,0.005196797176,0.005196797176
m4-v2,c05,11,2,False,1,1,0.0025907898285899055,0.06938852466955447,0.003340176591,5.191e-09,5.138e-09,0.003340186916,0.003340186916
m4-v2,c05,11,2,False,1,2,0.0025907898285899055,0.06938852466955447,0.002703199902,5.16e-09,5.138e-09,0.002703210197,0.002703210197
m4-v2,c05,11,2,False,2,0.5,0.0025907898285899055,0.06938852466955447,0.000461223443,8.19e-10,7.8e-10,0.000461225039,0.000461225039
m4-v2,c05,11,2,False,2,1,0.0025907898285899055,0.06938852466955447,0.000320092729,8.08e-10,7.8e-10,0.000320094314,0.000320094314
m4-v2,c05,11,2,False,2,2,0.0025907898285899055,0.06938852466955447,0.000204054591,8e-10,7.8e-10,0.000204056167,0.000204056167
m4-v2,c05,11,2,False,4,0.5,0.0025907898285899055,0.06938852466955447,4.2466644e-05,9.1e-11,7.3e-11,4.2466805e-05,0.000042466805
m4-v2,c05,11,2,False,4,1,0.0025907898285899055,0.06938852466955447,2.9920356e-05,9e-11,7.3e-11,2.9920516e-05,0.000029920516
m4-v2,c05,11,2,False,4,2,0.0025907898285899055,0.06938852466955447,2.1099686e-05,8.9e-11,7.3e-11,2.1099845e-05,0.000021099845
m4-v2,c05,11,2,False,8,0.5,0.0025907898285899055,0.06938852466955447,4.517065e-06,2.4e-11,4e-12,4.51709e-06,0.000004517090
m4-v2,c05,11,2,False,8,1,0.0025907898285899055,0.06938852466955447,2.948779e-06,2.6e-11,4e-12,2.948805e-06,0.000002948805
m4-v2,c05,11,2,False,8,2,0.0025907898285899055,0.06938852466955447,2.164636e-06,3e-11,4e-12,2.164667e-06,0.000002164667
m4-v2,c05,5,3,False,1,0.5,0.0023501168804833483,0.04582150488104508,0.007138557863,7.199e-09,7.057e-09,0.007138572116,0.007138572116
m4-v2,c05,5,3,False,1,1,0.0023501168804833483,0.04582150488104508,0.004588228222,7.13e-09,7.057e-09,0.004588242406,0.004588242406
m4-v2,c05,5,3,False,1,2,0.0023501168804833483,0.04582150488104508,0.003713246214,7.088e-09,7.057e-09,0.003713260356,0.003713260356
m4-v2,c05,5,3,False,2,0.5,0.0023501168804833483,0.04582150488104508,0.000633558844,1.124e-09,1.07e-09,0.000633561035,0.000633561035
m4-v2,c05,5,3,False,2,1,0.0023501168804833483,0.04582150488104508,0.000439694864,1.11e-09,1.07e-09,0.000439697042,0.000439697042
m4-v2,c05,5,3,False,2,2,0.0023501168804833483,0.04582150488104508,0.000280299262,1.098e-09,1.07e-09,0.000280301427,0.000280301427
m4-v2,c05,5,3,False,4,0.5,0.0023501168804833483,0.04582150488104508,5.8334237e-05,1.25e-10,1e-10,5.8334458e-05,0.000058334458
m4-v2,c05,5,3,False,4,1,0.0023501168804833483,0.04582150488104508,4.1100048e-05,1.23e-10,1e-10,4.1100268e-05,0.000041100268
m4-v2,c05,5,3,False,4,2,0.0023501168804833483,0.04582150488104508,2.8983549e-05,1.22e-10,1e-10,2.8983768e-05,0.000028983768
m4-v2,c05,5,3,False,8,0.5,0.0023501168804833483,0.04582150488104508,6.204858e-06,3.2e-11,5e-12,6.204893e-06,0.000006204893
m4-v2,c05,5,3,False,8,1,0.0023501168804833483,0.04582150488104508,4.050585e-06,3.5e-11,5e-12,4.050621e-06,0.000004050621
m4-v2,c05,5,3,False,8,2,0.0023501168804833483,0.04582150488104508,2.973448e-06,4.1e-11,5e-12,2.973491e-06,0.000002973491
m4-v2,c05,127,1,False,1,0.5,0.002917882219297421,0.13682617124428062,0.002968171247,2.994e-09,2.935e-09,0.002968177173,0.002968177173
m4-v2,c05,127,1,False,1,1,0.002917882219297421,0.13682617124428062,0.001907758871,2.965e-09,2.935e-09,0.001907764768,0.001907764768
m4-v2,c05,127,1,False,1,2,0.002917882219297421,0.13682617124428062,0.001543946391,2.948e-09,2.935e-09,0.001543952271,0.001543952271
m4-v2,c05,127,1,False,2,0.5,0.002917882219297421,0.13682617124428062,0.000263430119,4.68e-10,4.46e-10,0.00026343103,0.000263431030
m4-v2,c05,127,1,False,2,1,0.002917882219297421,0.13682617124428062,0.000182822593,4.62e-10,4.46e-10,0.000182823498,0.000182823498
m4-v2,c05,127,1,False,2,2,0.002917882219297421,0.13682617124428062,0.000116546819,4.57e-10,4.46e-10,0.00011654772,0.000116547720
m4-v2,c05,127,1,False,4,0.5,0.002917882219297421,0.13682617124428062,2.425504e-05,5.3e-11,4.2e-11,2.4255133e-05,0.000024255133
m4-v2,c05,127,1,False,4,1,0.002917882219297421,0.13682617124428062,1.7089164e-05,5.2e-11,4.2e-11,1.7089256e-05,0.000017089256
m4-v2,c05,127,1,False,4,2,0.002917882219297421,0.13682617124428062,1.2051194e-05,5.2e-11,4.2e-11,1.2051285e-05,0.000012051285
m4-v2,c05,127,1,False,8,0.5,0.002917882219297421,0.13682617124428062,2.579945e-06,1.4e-11,3e-12,2.579959e-06,0.000002579959
m4-v2,c05,127,1,False,8,1,0.002917882219297421,0.13682617124428062,1.684211e-06,1.5e-11,3e-12,1.684226e-06,0.000001684226
m4-v2,c05,127,1,False,8,2,0.002917882219297421,0.13682617124428062,1.236343e-06,1.8e-11,3e-12,1.236361e-06,0.000001236361
m4-v2,c05,2,7,False,1,0.5,0.0029204047442326006,0.01950161612988795,0.020843123995,2.1018e-08,2.0601e-08,0.02084316561,0.020843165610
m4-v2,c05,2,7,False,1,1,0.0029204047442326006,0.01950161612988795,0.013396684819,2.0815e-08,2.0601e-08,0.013396726232,0.013396726232
m4-v2,c05,2,7,False,1,2,0.0029204047442326006,0.01950161612988795,0.010841916918,2.0693e-08,2.0601e-08,0.010841958209,0.010841958209
m4-v2,c05,2,7,False,2,0.5,0.0029204047442326006,0.01950161612988795,0.001849861803,3.279e-09,3.123e-09,0.001849868201,0.001849868201
m4-v2,c05,2,7,False,2,1,0.0029204047442326006,0.01950161612988795,0.001283818767,3.238e-09,3.123e-09,0.001283825125,0.001283825125
m4-v2,c05,2,7,False,2,2,0.0029204047442326006,0.01950161612988795,0.000818416318,3.203e-09,3.123e-09,0.000818422641,0.000818422641
m4-v2,c05,2,7,False,4,0.5,0.0029204047442326006,0.01950161612988795,0.000170323997,3.62e-10,2.88e-10,0.000170324644,0.000170324644
m4-v2,c05,2,7,False,4,1,0.0029204047442326006,0.01950161612988795,0.000120003703,3.57e-10,2.88e-10,0.000120004345,0.000120004345
m4-v2,c05,2,7,False,4,2,0.0029204047442326006,0.01950161612988795,8.4626013e-05,3.54e-10,2.88e-10,8.4626652e-05,0.000084626652
m4-v2,c05,2,7,False,8,0.5,0.0029204047442326006,0.01950161612988795,1.811691e-05,9.2e-11,1.1e-11,1.811701e-05,0.000018117010
m4-v2,c05,2,7,False,8,1,0.0029204047442326006,0.01950161612988795,1.1826874e-05,9.8e-11,1.1e-11,1.182698e-05,0.000011826980
m4-v2,c05,2,7,False,8,2,0.0029204047442326006,0.01950161612988795,8.681855e-06,1.16e-10,1.1e-11,8.681979e-06,0.000008681979
m4-v2,c05,131,1,False,1,0.5,0.0031642142641414416,0.1355834491603077,0.003248250969,3.277e-09,3.212e-09,0.003248257454,0.003248257454
m4-v2,c05,131,1,False,1,1,0.0031642142641414416,0.1355834491603077,0.002087776979,3.245e-09,3.212e-09,0.002087783433,0.002087783433
m4-v2,c05,131,1,False,1,2,0.0031642142641414416,0.1355834491603077,0.001689634776,3.226e-09,3.212e-09,0.001689641211,0.001689641211
m4-v2,c05,131,1,False,2,0.5,0.0031642142641414416,0.1355834491603077,0.000288287659,5.12e-10,4.88e-10,0.000288288656,0.000288288656
m4-v2,c05,131,1,False,2,1,0.0031642142641414416,0.1355834491603077,0.000200073923,5.06e-10,4.88e-10,0.000200074913,0.000200074913
m4-v2,c05,131,1,False,2,2,0.0031642142641414416,0.1355834491603077,0.000127544298,5e-10,4.88e-10,0.000127545284,0.000127545284
m4-v2,c05,131,1,False,4,0.5,0.0031642142641414416,0.1355834491603077,2.6543771e-05,5.8e-11,4.6e-11,2.6543872e-05,0.000026543872
m4-v2,c05,131,1,False,4,1,0.0031642142641414416,0.1355834491603077,1.8701715e-05,5.7e-11,4.6e-11,1.8701815e-05,0.000018701815
m4-v2,c05,131,1,False,4,2,0.0031642142641414416,0.1355834491603077,1.3188357e-05,5.6e-11,4.6e-11,1.3188456e-05,0.000013188456
m4-v2,c05,131,1,False,8,0.5,0.0031642142641414416,0.1355834491603077,2.823391e-06,1.6e-11,3e-12,2.823407e-06,0.000002823407
m4-v2,c05,131,1,False,8,1,0.0031642142641414416,0.1355834491603077,1.843134e-06,1.7e-11,3e-12,1.843151e-06,0.000001843151
m4-v2,c05,131,1,False,8,2,0.0031642142641414416,0.1355834491603077,1.353006e-06,1.9e-11,3e-12,1.353025e-06,0.000001353025
m4-v2,c05,137,1,False,1,0.5,0.003150682635508312,0.13379912176069506,0.003277492957,3.306e-09,3.241e-09,0.003277499501,0.003277499501
m4-v2,c05,137,1,False,1,1,0.003150682635508312,0.13379912176069506,0.00210657194,3.274e-09,3.241e-09,0.002106578452,0.002106578452
m4-v2,c05,137,1,False,1,2,0.003150682635508312,0.13379912176069506,0.00170484551,3.255e-09,3.241e-09,0.001704852003,0.001704852003
m4-v2,c05,137,1,False,2,0.5,0.003150682635508312,0.13379912176069506,0.000290882934,5.17e-10,4.92e-10,0.00029088394,0.000290883940
m4-v2,c05,137,1,False,2,1,0.003150682635508312,0.13379912176069506,0.000201875064,5.1e-10,4.92e-10,0.000201876064,0.000201876064
m4-v2,c05,137,1,False,2,2,0.003150682635508312,0.13379912176069506,0.0001286925,5.05e-10,4.92e-10,0.000128693495,0.000128693495
m4-v2,c05,137,1,False,4,0.5,0.003150682635508312,0.13379912176069506,2.6782728e-05,5.8e-11,4.7e-11,2.678283e-05,0.000026782830
m4-v2,c05,137,1,False,4,1,0.003150682635508312,0.13379912176069506,1.8870075e-05,5.7e-11,4.7e-11,1.8870176e-05,0.000018870176
m4-v2,c05,137,1,False,4,2,0.003150682635508312,0.13379912176069506,1.3307083e-05,5.7e-11,4.7e-11,1.3307184e-05,0.000013307184
m4-v2,c05,137,1,False,8,0.5,0.003150682635508312,0.13379912176069506,2.848809e-06,1.6e-11,3e-12,2.848824e-06,0.000002848824
m4-v2,c05,137,1,False,8,1,0.003150682635508312,0.13379912176069506,1.859727e-06,1.7e-11,3e-12,1.859744e-06,0.000001859744
m4-v2,c05,137,1,False,8,2,0.003150682635508312,0.13379912176069506,1.365186e-06,1.9e-11,3e-12,1.365206e-06,0.000001365206
m4-v2,c05,139,1,False,1,0.5,0.0032362592700608947,0.13322434272608064,0.00338103831,3.411e-09,3.343e-09,0.00338104506,0.003381045060
m4-v2,c05,139,1,False,1,1,0.0032362592700608947,0.13322434272608064,0.002173124557,3.378e-09,3.343e-09,0.002173131275,0.002173131275
m4-v2,c05,139,1,False,1,2,0.0032362592700608947,0.13322434272608064,0.001758706443,3.358e-09,3.343e-09,0.001758713141,0.001758713141
m4-v2,c05,139,1,False,2,0.5,0.0032362592700608947,0.13322434272608064,0.000300072755,5.33e-10,5.08e-10,0.000300073793,0.000300073793
m4-v2,c05,139,1,False,2,1,0.0032362592700608947,0.13322434272608064,0.000208252873,5.27e-10,5.08e-10,0.000208253905,0.000208253905
m4-v2,c05,139,1,False,2,2,0.0032362592700608947,0.13322434272608064,0.000132758264,5.21e-10,5.08e-10,0.000132759289,0.000132759289
m4-v2,c05,139,1,False,4,0.5,0.0032362592700608947,0.13322434272608064,2.7628871e-05,6e-11,4.8e-11,2.7628976e-05,0.000027628976
m4-v2,c05,139,1,False,4,1,0.0032362592700608947,0.13322434272608064,1.9466235e-05,5.9e-11,4.8e-11,1.9466339e-05,0.000019466339
m4-v2,c05,139,1,False,4,2,0.0032362592700608947,0.13322434272608064,1.3727492e-05,5.9e-11,4.8e-11,1.3727596e-05,0.000013727596
m4-v2,c05,139,1,False,8,0.5,0.0032362592700608947,0.13322434272608064,2.938811e-06,1.6e-11,3e-12,2.938827e-06,0.000002938827
m4-v2,c05,139,1,False,8,1,0.0032362592700608947,0.13322434272608064,1.918481e-06,1.7e-11,3e-12,1.918498e-06,0.000001918498
m4-v2,c05,139,1,False,8,2,0.0032362592700608947,0.13322434272608064,1.408316e-06,2e-11,3e-12,1.408336e-06,0.000001408336
m4-v2,c06,2,1,True,1,0.5,0.002335365823993496,0.1560129290391036,0.002113327188,2.122e-09,2.082e-09,0.002113331389,0.002113331389
m4-v2,c06,2,1,True,1,1,0.002335365823993496,0.1560129290391036,0.001358318552,2.103e-09,2.082e-09,0.001358322734,0.001358322734
m4-v2,c06,2,1,True,1,2,0.002335365823993496,0.1560129290391036,0.001099285774,2.091e-09,2.082e-09,0.001099289944,0.001099289944
m4-v2,c06,2,1,True,2,0.5,0.002335365823993496,0.1560129290391036,0.000187561806,3.32e-10,3.17e-10,0.000187562452,0.000187562452
m4-v2,c06,2,1,True,2,1,0.002335365823993496,0.1560129290391036,0.000130169626,3.28e-10,3.17e-10,0.000130170267,0.000130170267
m4-v2,c06,2,1,True,2,2,0.002335365823993496,0.1560129290391036,8.2981586e-05,3.24e-10,3.17e-10,8.2982224e-05,0.000082982224
m4-v2,c06,2,1,True,4,0.5,0.002335365823993496,0.1560129290391036,1.7269675e-05,3.8e-11,3e-11,1.726974e-05,0.000017269740
m4-v2,c06,2,1,True,4,1,0.002335365823993496,0.1560129290391036,1.2167604e-05,3.7e-11,3e-11,1.2167669e-05,0.000012167669
m4-v2,c06,2,1,True,4,2,0.002335365823993496,0.1560129290391036,8.580593e-06,3.7e-11,3e-11,8.580657e-06,0.000008580657
m4-v2,c06,2,1,True,8,0.5,0.002335365823993496,0.1560129290391036,1.836959e-06,1e-11,2e-12,1.836969e-06,0.000001836969
m4-v2,c06,2,1,True,8,1,0.002335365823993496,0.1560129290391036,1.1992e-06,1.1e-11,2e-12,1.199211e-06,0.000001199211
m4-v2,c06,2,1,True,8,2,0.002335365823993496,0.1560129290391036,8.80321e-07,1.3e-11,2e-12,8.80333e-07,0.000000880333
m4-v2,c06,3,1,True,1,0.5,0.0032201963435981485,0.20189889986939866,0.002251753313,2.261e-09,2.218e-09,0.002251757789,0.002251757789
m4-v2,c06,3,1,True,1,1,0.0032201963435981485,0.20189889986939866,0.00144729047,2.24e-09,2.218e-09,0.001447294926,0.001447294926
m4-v2,c06,3,1,True,1,2,0.0032201963435981485,0.20189889986939866,0.001171290654,2.228e-09,2.218e-09,0.001171295097,0.001171295097
m4-v2,c06,3,1,True,2,0.5,0.0032201963435981485,0.20189889986939866,0.000199847388,3.53e-10,3.37e-10,0.000199848076,0.000199848076
m4-v2,c06,3,1,True,2,1,0.0032201963435981485,0.20189889986939866,0.000138695933,3.49e-10,3.37e-10,0.000138696617,0.000138696617
m4-v2,c06,3,1,True,2,2,0.0032201963435981485,0.20189889986939866,8.8417005e-05,3.46e-10,3.37e-10,8.8417685e-05,0.000088417685
m4-v2,c06,3,1,True,4,0.5,0.0032201963435981485,0.20189889986939866,1.8400864e-05,4e-11,3.2e-11,1.8400934e-05,0.000018400934
m4-v2,c06,3,1,True,4,1,0.0032201963435981485,0.20189889986939866,1.2964601e-05,3.9e-11,3.2e-11,1.296467e-05,0.000012964670
m4-v2,c06,3,1,True,4,2,0.0032201963435981485,0.20189889986939866,9.142635e-06,3.9e-11,3.2e-11,9.142703e-06,0.000009142703
m4-v2,c06,3,1,True,8,0.5,0.0032201963435981485,0.20189889986939866,1.957283e-06,1.1e-11,3e-12,1.957293e-06,0.000001957293
m4-v2,c06,3,1,True,8,1,0.0032201963435981485,0.20189889986939866,1.27775e-06,1.1e-11,3e-12,1.277761e-06,0.000001277761
m4-v2,c06,3,1,True,8,2,0.0032201963435981485,0.20189889986939866,9.37983e-07,1.3e-11,3e-12,9.37996e-07,0.000000937996
m4-v2,c06,2,2,False,1,0.5,0.0023702151321317064,0.1103178000763258,0.003033294544,3.045e-09,2.988e-09,0.003033300574,0.003033300574
m4-v2,c06,2,2,False,1,1,0.0023702151321317064,0.1103178000763258,0.001949617777,3.017e-09,2.988e-09,0.001949623779,0.001949623779
m4-v2,c06,2,2,False,1,2,0.0023702151321317064,0.1103178000763258,0.001577823614,3e-09,2.988e-09,0.001577829599,0.001577829599
m4-v2,c06,2,2,False,2,0.5,0.0023702151321317064,0.1103178000763258,0.000269210658,4.75e-10,4.54e-10,0.000269211584,0.000269211584
m4-v2,c06,2,2,False,2,1,0.0023702151321317064,0.1103178000763258,0.000186834683,4.7e-10,4.54e-10,0.000186835604,0.000186835604
m4-v2,c06,2,2,False,2,2,0.0023702151321317064,0.1103178000763258,0.000119104885,4.65e-10,4.54e-10,0.000119105801,0.000119105801
m4-v2,c06,2,2,False,4,0.5,0.0023702151321317064,0.1103178000763258,2.4787458e-05,5.3e-11,4.3e-11,2.4787551e-05,0.000024787551
m4-v2,c06,2,2,False,4,1,0.0023702151321317064,0.1103178000763258,1.7464369e-05,5.3e-11,4.3e-11,1.7464462e-05,0.000017464462
m4-v2,c06,2,2,False,4,2,0.0023702151321317064,0.1103178000763258,1.2315871e-05,5.2e-11,4.3e-11,1.2315963e-05,0.000012315963
m4-v2,c06,2,2,False,8,0.5,0.0023702151321317064,0.1103178000763258,2.636618e-06,1.4e-11,3e-12,2.636632e-06,0.000002636632
m4-v2,c06,2,2,False,8,1,0.0023702151321317064,0.1103178000763258,1.721232e-06,1.5e-11,3e-12,1.721247e-06,0.000001721247
m4-v2,c06,2,2,False,8,2,0.0023702151321317064,0.1103178000763258,1.263539e-06,1.7e-11,3e-12,1.263556e-06,0.000001263556
m4-v2,c06,5,1,True,1,0.5,0.002987498234635617,0.22910752440522542,0.001840944582,1.849e-09,1.814e-09,0.001840948241,0.001840948241
m4-v2,c06,5,1,True,1,1,0.002987498234635617,0.22910752440522542,0.001183247532,1.832e-09,1.814e-09,0.001183251175,0.001183251175
m4-v2,c06,5,1,True,1,2,0.002987498234635617,0.22910752440522542,0.000957600982,1.822e-09,1.814e-09,0.000957604614,0.000957604614
m4-v2,c06,5,1,True,2,0.5,0.002987498234635617,0.22910752440522542,0.000163387332,2.89e-10,2.76e-10,0.000163387895,0.000163387895
m4-v2,c06,5,1,True,2,1,0.002987498234635617,0.22910752440522542,0.000113392318,2.86e-10,2.76e-10,0.000113392877,0.000113392877
m4-v2,c06,5,1,True,2,2,0.002987498234635617,0.22910752440522542,7.2286252e-05,2.83e-10,2.76e-10,7.2286808e-05,0.000072286808
m4-v2,c06,5,1,True,4,0.5,0.002987498234635617,0.22910752440522542,1.504382e-05,3.3e-11,2.7e-11,1.5043877e-05,0.000015043877
m4-v2,c06,5,1,True,4,1,0.002987498234635617,0.22910752440522542,1.0599346e-05,3.2e-11,2.7e-11,1.0599402e-05,0.000010599402
m4-v2,c06,5,1,True,4,2,0.002987498234635617,0.22910752440522542,7.474657e-06,3.2e-11,2.7e-11,7.474713e-06,0.000007474713
m4-v2,c06,5,1,True,8,0.5,0.002987498234635617,0.22910752440522542,1.600197e-06,9e-12,2e-12,1.600206e-06,0.000001600206
m4-v2,c06,5,1,True,8,1,0.002987498234635617,0.22910752440522542,1.044638e-06,1e-11,2e-12,1.044647e-06,0.000001044647
m4-v2,c06,5,1,True,8,2,0.002987498234635617,0.22910752440522542,7.66858e-07,1.1e-11,2e-12,7.66869e-07,0.000000766869
m4-v2,c06,7,1,True,1,0.5,0.0032497162802493634,0.23411211608563706,0.001959719734,1.968e-09,1.931e-09,0.00195972363,0.001959723630
m4-v2,c06,7,1,True,1,1,0.0032497162802493634,0.23411211608563706,0.001259588997,1.95e-09,1.931e-09,0.001259592875,0.001259592875
m4-v2,c06,7,1,True,1,2,0.0032497162802493634,0.23411211608563706,0.001019384049,1.939e-09,1.931e-09,0.001019387916,0.001019387916
m4-v2,c06,7,1,True,2,0.5,0.0032497162802493634,0.23411211608563706,0.000173928853,3.08e-10,2.94e-10,0.000173929451,0.000173929451
m4-v2,c06,7,1,True,2,1,0.0032497162802493634,0.23411211608563706,0.00012070823,3.04e-10,2.94e-10,0.000120708825,0.000120708825
m4-v2,c06,7,1,True,2,2,0.0032497162802493634,0.23411211608563706,7.6950059e-05,3.01e-10,2.94e-10,7.6950651e-05,0.000076950651
m4-v2,c06,7,1,True,4,0.5,0.0032497162802493634,0.23411211608563706,1.6014426e-05,3.5e-11,2.8e-11,1.6014487e-05,0.000016014487
m4-v2,c06,7,1,True,4,1,0.0032497162802493634,0.23411211608563706,1.1283201e-05,3.4e-11,2.8e-11,1.1283261e-05,0.000011283261
m4-v2,c06,7,1,True,4,2,0.0032497162802493634,0.23411211608563706,7.956912e-06,3.4e-11,2.8e-11,7.956971e-06,0.000007956971
m4-v2,c06,7,1,True,8,0.5,0.0032497162802493634,0.23411211608563706,1.70344e-06,1e-11,2e-12,1.703449e-06,0.000001703449
m4-v2,c06,7,1,True,8,1,0.0032497162802493634,0.23411211608563706,1.112036e-06,1e-11,2e-12,1.112046e-06,0.000001112046
m4-v2,c06,7,1,True,8,2,0.0032497162802493634,0.23411211608563706,8.16335e-07,1.2e-11,2e-12,8.16346e-07,0.000000816346
m4-v2,c06,2,3,False,1,0.5,0.002404506726689241,0.0780064645195518,0.004351788816,4.368e-09,4.286e-09,0.004351797467,0.004351797467
m4-v2,c06,2,3,False,1,1,0.002404506726689241,0.0780064645195518,0.002797065933,4.328e-09,4.286e-09,0.002797074544,0.002797074544
m4-v2,c06,2,3,False,1,2,0.002404506726689241,0.0780064645195518,0.002263662514,4.304e-09,4.286e-09,0.002263671101,0.002263671101
m4-v2,c06,2,3,False,2,0.5,0.002404506726689241,0.0780064645195518,0.000386229531,6.82e-10,6.51e-10,0.00038623086,0.000386230860
m4-v2,c06,2,3,False,2,1,0.002404506726689241,0.0780064645195518,0.000268046861,6.74e-10,6.51e-10,0.000268048182,0.000268048182
m4-v2,c06,2,3,False,2,2,0.002404506726689241,0.0780064645195518,0.000170876681,6.66e-10,6.51e-10,0.000170877995,0.000170877995
m4-v2,c06,2,3,False,4,0.5,0.002404506726689241,0.0780064645195518,3.5561921e-05,7.6e-11,6.1e-11,3.5562055e-05,0.000035562055
m4-v2,c06,2,3,False,4,1,0.002404506726689241,0.0780064645195518,2.5055676e-05,7.5e-11,6.1e-11,2.5055809e-05,0.000025055809
m4-v2,c06,2,3,False,4,2,0.002404506726689241,0.0780064645195518,1.7669259e-05,7.4e-11,6.1e-11,1.7669392e-05,0.000017669392
m4-v2,c06,2,3,False,8,0.5,0.002404506726689241,0.0780064645195518,3.782687e-06,1.9e-11,4e-12,3.782707e-06,0.000003782707
m4-v2,c06,2,3,False,8,1,0.002404506726689241,0.0780064645195518,2.469406e-06,2.1e-11,4e-12,2.469428e-06,0.000002469428
m4-v2,c06,2,3,False,8,2,0.002404506726689241,0.0780064645195518,1.812766e-06,2.4e-11,4e-12,1.812791e-06,0.000001812791
m4-v2,c06,3,2,False,1,0.5,0.0028502134081484793,0.1165663841886866,0.003452045122,3.465e-09,3.4e-09,0.003452051985,0.003452051985
m4-v2,c06,3,2,False,1,1,0.0028502134081484793,0.1165663841886866,0.002218765253,3.434e-09,3.4e-09,0.002218772083,0.002218772083
m4-v2,c06,3,2,False,1,2,0.0028502134081484793,0.1165663841886866,0.001795644383,3.414e-09,3.4e-09,0.001795651194,0.001795651194
m4-v2,c06,3,2,False,2,0.5,0.0028502134081484793,0.1165663841886866,0.000306375568,5.41e-10,5.16e-10,0.000306376622,0.000306376622
m4-v2,c06,3,2,False,2,1,0.0028502134081484793,0.1165663841886866,0.000212627473,5.35e-10,5.16e-10,0.000212628521,0.000212628521
m4-v2,c06,3,2,False,2,2,0.0028502134081484793,0.1165663841886866,0.000135547481,5.29e-10,5.16e-10,0.000135548524,0.000135548524
m4-v2,c06,3,2,False,4,0.5,0.0028502134081484793,0.1165663841886866,2.8209401e-05,6e-11,4.9e-11,2.8209507e-05,0.000028209507
m4-v2,c06,3,2,False,4,1,0.0028502134081484793,0.1165663841886866,1.987535e-05,6e-11,4.9e-11,1.9875455e-05,0.000019875455
m4-v2,c06,3,2,False,4,2,0.0028502134081484793,0.1165663841886866,1.4016094e-05,5.9e-11,4.9e-11,1.4016199e-05,0.000014016199
m4-v2,c06,3,2,False,8,0.5,0.0028502134081484793,0.1165663841886866,3.000607e-06,1.6e-11,3e-12,3.000623e-06,0.000003000623
m4-v2,c06,3,2,False,8,1,0.0028502134081484793,0.1165663841886866,1.95885e-06,1.7e-11,3e-12,1.958867e-06,0.000001958867
m4-v2,c06,3,2,False,8,2,0.0028502134081484793,0.1165663841886866,1.437972e-06,2e-11,3e-12,1.437992e-06,0.000001437992
