n,unfolded_x,spacing_s
4601,4600.05439620,1.79757503
4602,4601.85197123,0.59064753
4603,4602.44261876,0.90366858
4604,4603.34628734,1.71723449
4605,4605.06352183,0.54439459
4606,4605.60791642,1.07249251
4607,4606.68040893,0.60127068
4608,4607.28167962,0.66435658
4609,4607.94603620,1.54742153
4610,4609.49345773,0.65816626
4611,4610.15162398,1.65912598
4612,4611.81074997,1.12495847
4613,4612.93570844,0.56797266
4614,4613.50368109,1.13641713
4615,4614.64009822,0.61733285
4616,4615.25743107,1.24471415
4617,4616.50214522,0.97752647
4618,4617.47967169,1.21409180
4619,4618.69376349,0.46456835
4620,4619.15833184,0.88596290
4621,4620.04429474,1.51165477
4622,4621.55594952,1.65349399
4623,4623.20944351,0.34274054
4624,4623.55218405,0.91153573
4625,4624.46371978,1.21792343
4626,4625.68164320,0.69722977
4627,4626.37887298,0.93902252
4628,4627.31789550,0.57853255
4629,4627.89642805,1.71868149
4630,4629.61510954,1.15415234
4631,4630.76926188,0.73549953
4632,4631.50476141,1.30153122
4633,4632.80629262,0.44104463
4634,4633.24733725,1.42206939
4635,4634.66940664,1.13259632
4636,4635.80200296,0.54531404
4637,4636.34731700,0.93838977
4638,4637.28570677,1.03138807
4639,4638.31709484,0.74347078
4640,4639.06056561,1.60737064
4641,4640.66793625,0.99823241
4642,4641.66616866,1.52190298
4643,4643.18807164,0.37751932
4644,4643.56559096,0.88941023
4645,4644.45500119,0.49649034
4646,4644.95149153,1.60849667
4647,4646.55998820,0.88738679
4648,4647.44737499,0.93277398
4649,4648.38014897,0.89984514
4650,4649.27999412,1.46299740
4651,4650.74299152,0.90485945
4652,4651.64785097,0.80968807
4653,4652.45753904,1.27171807
4654,4653.72925711,1.09413508
4655,4654.82339218,0.48109422
4656,4655.30448641,1.07955524
4657,4656.38404164,1.00295313
4658,4657.38699477,0.30183725
4659,4657.68883202,2.21900928
4660,4659.90784130,1.02797996
4661,4660.93582126,0.72139710
4662,4661.65721836,0.66534913
4663,4662.32256748,1.44769701
4664,4663.77026449,0.54316229
4665,4664.31342678,1.02244980
4666,4665.33587657,1.14883500
4667,4666.48471157,0.89303086
4668,4667.37774244,1.15126598
4669,4668.52900842,0.59518923
4670,4669.12419764,1.51311319
4671,4670.63731083,1.44249037
4672,4672.07980120,0.48478868
4673,4672.56458989,1.10135448
4674,4673.66594437,0.69824842
4675,4674.36419279,0.95304024
4676,4675.31723303,0.71444865
4677,4676.03168168,1.50875008
4678,4677.54043176,0.73748861
4679,4678.27792036,1.61731069
4680,4679.89523105,1.00513898
4681,4680.90037004,0.46153115
4682,4681.36190119,1.11517510
4683,4682.47707628,0.81893236
4684,4683.29600864,1.81934635
4685,4685.11535499,0.25874998
4686,4685.37410497,0.63457284
4687,4686.00867781,1.08511344
4688,4687.09379125,1.39863541
4689,4688.49242666,1.21300091
4690,4689.70542757,1.17795894
4691,4690.88338651,0.84916499
4692,4691.73255150,0.80386387
4693,4692.53641537,1.04867747
4694,4693.58509285,0.50520952
4695,4694.09030237,1.11319051
4696,4695.20349288,1.28660891
4697,4696.49010179,0.94560452
4698,4697.43570631,1.37980064
4699,4698.81550694,0.54187660
4700,4699.35738355,1.15311125
4701,4700.51049479,1.30480821
4702,4701.81530300,1.00900065
4703,4702.82430365,0.37346695
4704,4703.19777061,1.29943888
4705,4704.49720949,0.93313048
4706,4705.43033997,0.73178454
4707,4706.16212451,0.78345680
4708,4706.94558131,2.29099668
4709,4709.23657799,0.39804957
4710,4709.63462756,1.22096639
4711,4710.85559395,0.48132966
4712,4711.33692361,0.96609381
4713,4712.30301742,1.15757425
4714,4713.46059167,1.00580117
4715,4714.46639284,0.92758460
4716,4715.39397744,1.01692519
4717,4716.41090263,0.78609522
4718,4717.19699785,1.78491889
4719,4718.98191674,0.37808887
4720,4719.36000561,1.25956418
4721,4720.61956980,1.27082725
4722,4721.89039705,0.83686014
4723,4722.72725719,0.52989864
4724,4723.25715583,0.82474833
4725,4724.08190415,0.98317182
4726,4725.06507598,1.45171445
4727,4726.51679042,1.39312417
4728,4727.90991459,0.48290069
4729,4728.39281528,1.65523704
4730,4730.04805232,0.43855565
4731,4730.48660797,0.64240858
4732,4731.12901655,1.60977952
4733,4732.73879608,0.59074238
4734,4733.32953846,1.26710080
4735,4734.59663926,0.63574975
4736,4735.23238901,0.96470945
4737,4736.19709845,1.13699375
4738,4737.33409220,1.68796223
4739,4739.02205443,0.85662266
4740,4739.87867709,0.78346469
4741,4740.66214178,0.62234748
4742,4741.28448926,1.14808876
4743,4742.43257802,0.90881823
4744,4743.34139624,0.93339323
4745,4744.27478947,0.85280555
4746,4745.12759503,1.72339424
4747,4746.85098927,0.95979306
4748,4747.81078233,0.62071617
4749,4748.43149850,0.93955083
4750,4749.37104933,1.36847779
4751,4750.73952712,0.93876203
4752,4751.67828915,0.76896925
4753,4752.44725840,1.11329811
4754,4753.56055650,0.39206723
4755,4753.95262373,1.24425652
4756,4755.19688026,1.28615196
4757,4756.48303222,1.53629402
4758,4758.01932624,0.61593340
4759,4758.63525964,1.09466700
4760,4759.72992664,0.85454150
4761,4760.58446814,0.95488934
4762,4761.53935748,0.21735265
4763,4761.75671013,1.95998850
4764,4763.71669863,1.08670723
4765,4764.80340585,0.04628964
4766,4764.84969549,1.77161740
4767,4766.62131289,0.98235009
4768,4767.60366298,1.14469872
4769,4768.74836170,0.82787425
4770,4769.57623595,1.05125127
4771,4770.62748722,1.00019216
4772,4771.62767937,0.77680593
4773,4772.40448530,0.70323302
4774,4773.10771832,0.90371557
4775,4774.01143389,1.48911345
4776,4775.50054734,1.51460047
4777,4777.01514781,0.95833606
4778,4777.97348387,0.34246624
4779,4778.31595011,1.03874435
4780,4779.35469446,1.16649677
4781,4780.52119123,1.03092195
4782,4781.55211318,0.97461006
4783,4782.52672324,0.56052616
4784,4783.08724940,1.42520108
4785,4784.51245048,0.89002860
4786,4785.40247908,0.99025254
4787,4786.39273162,1.40158794
4788,4787.79431956,1.20290651
4789,4788.99722607,0.77475717
4790,4789.77198324,0.39466414
4791,4790.16664738,1.12820390
4792,4791.29485128,1.03727544
4793,4792.33212672,0.75025088
4794,4793.08237760,1.57225027
4795,4794.65462787,0.90370060
4796,4795.55832847,1.26748199
4797,4796.82581046,0.71076256
4798,4797.53657302,1.27173178
4799,4798.80830479,0.23702953
4800,4799.04533433,1.78710544
4801,4800.83243977,0.58716100
4802,4801.41960077,1.08667191
4803,4802.50627268,0.72523786
4804,4803.23151054,0.55445150
4805,4803.78596204,2.44199254
4806,4806.22795458,0.33523482
4807,4806.56318940,1.07472236
4808,4807.63791176,1.13361595
4809,4808.77152770,0.67154582
4810,4809.44307352,0.86867356
4811,4810.31174708,0.87967583
4812,4811.19142290,1.13663229
4813,4812.32805519,1.19238020
4814,4813.52043539,1.02053337
4815,4814.54096876,1.11406390
4816,4815.65503266,0.84900596
4817,4816.50403862,0.96838124
4818,4817.47241986,1.49637706
4819,4818.96879692,0.57849095
4820,4819.54728787,0.99083023
4821,4820.53811810,0.42166248
4822,4820.95978058,1.64036307
4823,4822.60014365,0.33746267
4824,4822.93760632,1.55225373
4825,4824.48986005,1.61880484
4826,4826.10866489,0.75068960
4827,4826.85935449,0.61518532
4828,4827.47453981,0.86203951
4829,4828.33657932,0.89799909
4830,4829.23457841,1.41691981
4831,4830.65149822,0.77682518
4832,4831.42832340,0.93852190
4833,4832.36684530,0.80336579
4834,4833.17021109,1.54430451
4835,4834.71451560,0.70933782
4836,4835.42385342,1.55972399
4837,4836.98357741,0.58365327
4838,4837.56723068,0.91761622
4839,4838.48484690,1.38698806
4840,4839.87183496,0.37811681
4841,4840.24995177,0.55485577
4842,4840.80480754,1.40841122
4843,4842.21321876,1.63359055
4844,4843.84680931,0.96925736
4845,4844.81606667,0.66835079
4846,4845.48441746,1.09164114
4847,4846.57605859,1.04293882
4848,4847.61899742,0.85975789
4849,4848.47875531,0.82844010
4850,4849.30719541,1.38251787
4851,4850.68971328,0.71973397
4852,4851.40944725,0.61572839
4853,4852.02517565,1.34323332
4854,4853.36840897,1.20265911
4855,4854.57106808,1.56534817
4856,4856.13641625,0.55286574
4857,4856.68928199,0.82765275
4858,4857.51693475,0.97942505
4859,4858.49635979,0.53692920
4860,4859.03328899,1.40061656
4861,4860.43390555,0.98651213
4862,4861.42041768,0.79933919
4863,4862.21975687,1.53102890
4864,4863.75078577,1.17661635
4865,4864.92740213,0.54074179
4866,4865.46814392,0.70722605
4867,4866.17536997,1.79209606
4868,4867.96746603,0.61391737
4869,4868.58138340,0.88987949
4870,4869.47126289,0.65724997
4871,4870.12851285,1.05558196
4872,4871.18409482,0.98015578
4873,4872.16425060,1.75782661
4874,4873.92207720,0.90151997
4875,4874.82359717,0.78072387
4876,4875.60432104,1.24922884
4877,4876.85354988,0.33795933
4878,4877.19150922,1.21736910
4879,4878.40887832,0.80776255
4880,4879.21664087,1.19336250
4881,4880.41000337,1.23940312
4882,4881.64940648,0.77166761
4883,4882.42107409,0.79593227
4884,4883.21700636,1.70733545
4885,4884.92434180,0.69004038
4886,4885.61438219,1.15837657
4887,4886.77275876,0.68353809
4888,4887.45629685,0.94928170
4889,4888.40557855,1.09596049
4890,4889.50153904,0.58158347
4891,4890.08312251,0.88148535
4892,4890.96460786,2.01728801
4893,4892.98189587,0.77247115
4894,4893.75436702,0.97378373
4895,4894.72815075,0.89076531
4896,4895.61891606,0.58656051
4897,4896.20547657,1.21192178
4898,4897.41739834,1.38001331
4899,4898.79741165,0.63177854
4900,4899.42919019,0.61600902
4901,4900.04519921,1.27998488
4902,4901.32518409,1.25956860
4903,4902.58475269,1.02839595
4904,4903.61314864,1.03629089
4905,4904.64943953,1.33535421
4906,4905.98479374,0.80976939
4907,4906.79456313,0.30682398
4908,4907.10138712,1.15342520
4909,4908.25481232,0.78081739
4910,4909.03562971,1.69621939
4911,4910.73184910,0.47911636
4912,4911.21096546,1.75956994
4913,4912.97053541,0.56447807
4914,4913.53501348,0.97562435
4915,4914.51063783,1.06789298
4916,4915.57853081,0.97336001
4917,4916.55189082,0.88618863
4918,4917.43807946,1.22762314
4919,4918.66570260,0.57926673
4920,4919.24496933,0.96154463
4921,4920.20651396,0.81117451
4922,4921.01768847,1.99111648
4923,4923.00880495,1.07147048
4924,4924.08027544,0.52368187
4925,4924.60395731,0.60361007
4926,4925.20756738,1.43472756
4927,4926.64229494,0.83110656
4928,4927.47340150,0.50630248
4929,4927.97970397,1.57113857
4930,4929.55084255,0.77235809
4931,4930.32320064,1.38777844
4932,4931.71097908,0.93514581
4933,4932.64612489,0.66778976
4934,4933.31391466,1.49894789
4935,4934.81286255,0.79933132
4936,4935.61219387,1.24590132
4937,4936.85809519,0.32396742
4938,4937.18206261,1.16396682
4939,4938.34602943,0.55225235
4940,4938.89828178,1.58679125
4941,4940.48507303,1.18450418
4942,4941.66957721,1.11055729
4943,4942.78013449,1.07430127
4944,4943.85443576,0.95430975
4945,4944.80874551,0.27797460
4946,4945.08672011,1.09206923
4947,4946.17878934,1.54287950
4948,4947.72166883,0.75957166
4949,4948.48124049,0.83402611
4950,4949.31526660,0.80935221
4951,4950.12461881,1.55116937
4952,4951.67578818,0.96582137
4953,4952.64160955,1.14723911
4954,4953.78884867,0.89229106
4955,4954.68113973,0.95869760
4956,4955.63983733,0.70927544
4957,4956.34911277,0.91818596
4958,4957.26729872,1.06375671
4959,4958.33105543,0.56374892
4960,4958.89480435,2.17037802
4961,4961.06518237,0.68548775
4962,4961.75067012,0.74438226
4963,4962.49505238,1.01432744
4964,4963.50937982,0.89627553
4965,4964.40565536,1.38423809
4966,4965.78989345,0.73042213
4967,4966.52031558,0.58093527
4968,4967.10125085,1.52230284
4969,4968.62355369,0.54024014
4970,4969.16379383,1.01908497
4971,4970.18287881,1.62688473
4972,4971.80976353,1.35257607
4973,4973.16233960,0.23516192
4974,4973.39750152,1.51426492
4975,4974.91176644,0.23182250
4976,4975.14358894,0.93820085
4977,4976.08178979,1.34543748
4978,4977.42722727,0.93945172
4979,4978.36667899,1.19050796
4980,4979.55718695,0.84604327
4981,4980.40323022,1.53392769
4982,4981.93715792,0.60564820
4983,4982.54280612,0.84567495
4984,4983.38848107,1.15404034
4985,4984.54252141,1.38327047
4986,4985.92579188,0.41945167
4987,4986.34524355,1.12391684
4988,4987.46916039,0.17463551
4989,4987.64379590,1.79267342
4990,4989.43646932,1.49504232
4991,4990.93151164,0.82911638
4992,4991.76062802,0.99026350
4993,4992.75089152,0.68052086
4994,4993.43141238,1.16950235
4995,4994.60091473,0.55077217
4996,4995.15168691,1.26158103
4997,4996.41326794,1.03148304
4998,4997.44475098,0.90462791
4999,4998.34937889,1.18085289
5000,4999.53023177,1.12669031
5001,5000.65692209,0.55906028
5002,5001.21598237,2.02624634
5003,5003.24222871,0.38481568
5004,5003.62704439,0.71519658
5005,5004.34224097,1.01812949
5006,5005.36037045,1.02985539
5007,5006.39022585,0.77083061
5008,5007.16105646,0.99012904
5009,5008.15118550,1.49305770
5010,5009.64424320,1.57382247
5011,5011.21806566,0.37322824
5012,5011.59129391,0.70258414
5013,5012.29387805,1.18587701
5014,5013.47975506,0.93429439
5015,5014.41404945,1.14393355
5016,5015.55798300,1.09821094
5017,5016.65619394,0.51630997
5018,5017.17250391,0.90415648
5019,5018.07666040,1.43815988
5020,5019.51482028,1.47815087
5021,5020.99297115,0.48918589
5022,5021.48215704,1.33193734
5023,5022.81409438,0.79634879
5024,5023.61044318,0.92955424
5025,5024.53999742,0.73046110
5026,5025.27045851,0.54211786
5027,5025.81257637,1.78979856
5028,5027.60237494,1.01955715
5029,5028.62193209,0.94602698
5030,5029.56795907,1.07694137
5031,5030.64490044,0.99463318
5032,5031.63953362,0.85289956
5033,5032.49243318,1.00581255
5034,5033.49824573,1.35565670
5035,5034.85390243,0.32537474
5036,5035.17927717,1.11755334
5037,5036.29683052,1.15650844
5038,5037.45333896,0.43787893
5039,5037.89121789,2.05462914
5040,5039.94584703,0.93922854
5041,5040.88507557,0.97832938
5042,5041.86340494,0.70686217
5043,5042.57026711,0.45811734
5044,5043.02838445,1.40171044
5045,5044.43009489,1.14970792
5046,5045.57980281,0.63815960
5047,5046.21796240,1.01174555
5048,5047.22970796,1.78456030
5049,5049.01426825,0.26520997
5050,5049.27947822,1.33937704
5051,5050.61885526,0.87201534
5052,5051.49087060,1.38405154
5053,5052.87492214,0.86320373
5054,5053.73812586,0.49535546
5055,5054.23348133,1.05579826
5056,5055.28927959,0.79915785
5057,5056.08843744,1.05369953
5058,5057.14213697,2.02767531
5059,5059.16981228,0.33518461
5060,5059.50499689,1.13974866
5061,5060.64474555,1.07021482
5062,5061.71496036,0.81749922
5063,5062.53245958,0.62350068
5064,5063.15596026,1.19579629
5065,5064.35175655,1.37420357
5066,5065.72596012,0.70608920
5067,5066.43204932,0.64531062
5068,5067.07735994,1.30881517
5069,5068.38617512,1.45843159
5070,5069.84460671,0.96199954
5071,5070.80660625,0.90886984
5072,5071.71547609,0.70869800
5073,5072.42417409,1.21693783
5074,5073.64111192,0.57384514
5075,5074.21495705,0.84859443
5076,5075.06355148,1.23790706
5077,5076.30145855,1.20776269
5078,5077.50922123,1.50905983
5079,5079.01828107,0.68552874
5080,5079.70380981,0.77723334
5081,5080.48104315,0.68110665
5082,5081.16214980,1.76773697
5083,5082.92988677,0.51502637
5084,5083.44491314,1.02032157
5085,5084.46523471,0.74727654
5086,5085.21251125,0.87516879
5087,5086.08768005,1.61266308
5088,5087.70034312,0.58510389
5089,5088.28544702,1.86303603
5090,5090.14848305,0.57357028
5091,5090.72205333,0.87920309
5092,5091.60125641,0.73118368
5093,5092.33244009,0.92534511
5094,5093.25778520,0.91311552
5095,5094.17090072,1.34115170
5096,5095.51205242,0.96206313
5097,5096.47411555,1.02515739
5098,5097.49927294,1.15906603
5099,5098.65833896,0.94984868
5100,5099.60818765,0.95178185
5101,5100.55996950,1.28268183
5102,5101.84265133,0.37630876
5103,5102.21896009,1.51337642
5104,5103.73233651,0.73168029
5105,5104.46401681,0.51266193
5106,5104.97667874,0.93640636
5107,5105.91308509,2.14687848
5108,5108.05996357,0.90140086
5109,5108.96136444,0.51389255
5110,5109.47525699,1.05059660
5111,5110.52585359,1.21143054
5112,5111.73728413,0.30019893
5113,5112.03748306,1.56761217
5114,5113.60509523,0.62498115
5115,5114.23007637,1.25669730
5116,5115.48677367,0.86041819
5117,5116.34719186,1.25767608
5118,5117.60486795,0.90502688
5119,5118.50989483,1.12976927
5120,5119.63966410,1.20848487
5121,5120.84814897,1.01832535
5122,5121.86647432,0.51992016
5123,5122.38639449,0.50796255
5124,5122.89435704,1.48610186
5125,5124.38045889,0.85572056
5126,5125.23617945,1.22703584
5127,5126.46321530,1.45379904
5128,5127.91701434,0.79082275
5129,5128.70783708,1.24680699
5130,5129.95464408,0.12352428
5131,5130.07816836,1.18112871
5132,5131.25929707,1.54638858
5133,5132.80568565,0.79693685
5134,5133.60262251,0.44339999
5135,5134.04602250,1.41900686
5136,5135.46502936,0.58528294
5137,5136.05031230,1.75397070
5138,5137.80428300,1.20889707
5139,5139.01318007,0.52790043
5140,5139.54108049,1.05060525
5141,5140.59168574,0.91978850
5142,5141.51147424,0.90477019
5143,5142.41624443,0.74805664
5144,5143.16430108,0.86088120
5145,5144.02518228,1.69318851
5146,5145.71837079,1.00989615
5147,5146.72826694,0.99509498
5148,5147.72336191,0.50158858
5149,5148.22495049,1.56848499
5150,5149.79343548,0.78508838
5151,5150.57852387,0.93434775
5152,5151.51287162,1.01664957
5153,5152.52952119,0.74947615
5154,5153.27899733,1.09789070
5155,5154.37688803,0.56666282
5156,5154.94355085,1.76223543
5157,5156.70578628,1.10142702
5158,5157.80721330,1.22879701
5159,5159.03601031,0.55817098
5160,5159.59418129,0.67980981
5161,5160.27399110,1.06495698
5162,5161.33894808,0.82616597
5163,5162.16511405,1.68229304
5164,5163.84740708,0.41902816
5165,5164.26643525,0.81191732
5166,5165.07835256,1.92509988
5167,5167.00345244,0.52272484
5168,5167.52617729,0.84594273
5169,5168.37212002,1.40278104
5170,5169.77490106,0.97088726
5171,5170.74578832,0.78998169
5172,5171.53577001,0.79175463
5173,5172.32752464,0.74630409
5174,5173.07382873,0.93894436
5175,5174.01277310,1.71165528
5176,5175.72442838,1.09262903
5177,5176.81705741,1.04281880
5178,5177.85987621,0.65590441
5179,5178.51578062,0.82667618
5180,5179.34245680,1.35052575
5181,5180.69298255,0.55536748
5182,5181.24835003,1.15266829
5183,5182.40101832,1.04786228
5184,5183.44888060,1.05889370
5185,5184.50777429,0.68609692
5186,5185.19387121,1.21254170
5187,5186.40641291,1.58492051
5188,5187.99133342,1.00062738
5189,5188.99196080,0.39321071
5190,5189.38517151,1.05846877
5191,5190.44364028,0.90503731
5192,5191.34867759,0.98452033
5193,5192.33319792,0.76913138
5194,5193.10232930,1.22822089
5195,5194.33055019,1.66850444
5196,5195.99905463,0.52999064
5197,5196.52904527,1.23320289
5198,5197.76224815,0.73269607
5199,5198.49494423,0.70290791
5200,5199.19785214,1.64784912
5201,5200.84570126,0.69926845
5202,5201.54496972,0.98818380
5203,5202.53315352,0.33244891
5204,5202.86560243,1.35649258
5205,5204.22209501,1.40516454
5206,5205.62725955,1.45614215
5207,5207.08340170,0.27213406
5208,5207.35553577,1.60880418
5209,5208.96433995,0.63978621
5210,5209.60412616,0.68175911
5211,5210.28588527,0.61670956
5212,5210.90259483,1.80208951
5213,5212.70468434,0.47721651
5214,5213.18190084,1.50730484
5215,5214.68920568,0.75296951
5216,5215.44217519,1.20937723
5217,5216.65155242,0.89444704
5218,5217.54599946,1.12398656
5219,5218.66998602,1.13053920
5220,5219.80052522,0.50020762
5221,5220.30073284,1.14956504
5222,5221.45029788,0.84962295
5223,5222.29992083,0.87500241
5224,5223.17492324,0.88656031
5225,5224.06148355,2.21679346
5226,5226.27827701,0.58955422
5227,5226.86783123,0.55216406
5228,5227.41999529,1.05374121
5229,5228.47373649,0.79694164
5230,5229.27067814,1.40687352
5231,5230.67755166,0.57147400
5232,5231.24902566,1.19093036
5233,5232.43995602,0.84406953
5234,5233.28402555,1.21692948
5235,5234.50095503,1.09611112
5236,5235.59706615,0.91354687
5237,5236.51061302,1.30950628
5238,5237.82011930,1.02612115
5239,5238.84624045,0.54780348
5240,5239.39404393,1.26838509
5241,5240.66242902,0.35774703
5242,5241.02017606,0.87840004
5243,5241.89857610,1.78308119
5244,5243.68165729,0.95085773
5245,5244.63251502,0.96679930
5246,5245.59931432,1.37030446
5247,5246.96961878,0.44683405
5248,5247.41645283,1.04307241
5249,5248.45952524,0.82980632
5250,5249.28933155,1.32723561
5251,5250.61656717,0.97775659
5252,5251.59432376,0.92911818
5253,5252.52344194,0.20474155
5254,5252.72818349,1.82271509
5255,5254.55089858,1.24954669
5256,5255.80044527,1.05071938
5257,5256.85116465,1.00873777
5258,5257.85990242,0.49554441
5259,5258.35544683,0.95568895
5260,5259.31113578,1.24048095
5261,5260.55161672,0.48119273
5262,5261.03280945,1.28763101
5263,5262.32044046,1.15331697
5264,5263.47375743,1.50026636
5265,5264.97402379,0.78284156
5266,5265.75686535,0.32214429
5267,5266.07900964,1.54187842
5268,5267.62088806,1.23568116
5269,5268.85656922,0.79122924
5270,5269.64779846,0.51230048
5271,5270.16009894,1.08196674
5272,5271.24206567,1.20098184
5273,5272.44304751,0.54505811
5274,5272.98810562,1.89576572
5275,5274.88387134,0.95761326
5276,5275.84148460,0.96435213
5277,5276.80583673,0.72856536
5278,5277.53440209,0.97509544
5279,5278.50949753,0.56226882
5280,5279.07176635,1.27119065
5281,5280.34295700,1.37768792
5282,5281.72064492,0.52142045
5283,5282.24206537,1.17240238
5284,5283.41446776,1.03811287
5285,5284.45258062,1.36250603
5286,5285.81508665,1.06038766
5287,5286.87547431,0.33169547
5288,5287.20716978,1.66321886
5289,5288.87038864,0.75895100
5290,5289.62933964,0.45187355
5291,5290.08121319,1.10738901
5292,5291.18860220,0.75999775
5293,5291.94859995,2.05073305
5294,5293.99933300,0.74519273
5295,5294.74452573,0.99100333
5296,5295.73552906,0.68003192
5297,5296.41556097,1.28810236
5298,5297.70366334,0.41681239
5299,5298.12047573,1.63533266
5300,5299.75580839,0.60982489
5301,5300.36563328,0.81929101
5302,5301.18492429,1.22779666
5303,5302.41272095,1.11905709
5304,5303.53177804,0.79273258
5305,5304.32451062,1.58880332
5306,5305.91331395,1.07754791
5307,5306.99086186,0.58677700
5308,5307.57763886,0.77876876
5309,5308.35640762,0.74759354
5310,5309.10400116,1.25834114
5311,5310.36234230,0.95083198
5312,5311.31317428,1.00881015
5313,5312.32198443,1.46963613
5314,5313.79162057,1.04138703
5315,5314.83300760,0.80536089
5316,5315.63836849,0.60053916
5317,5316.23890765,1.39030916
5318,5317.62921681,0.93248289
5319,5318.56169970,0.96133091
5320,5319.52303061,1.04773708
5321,5320.57076769,0.49793874
5322,5321.06870643,0.85581187
5323,5321.92451830,1.99603751
5324,5323.92055582,0.86089162
5325,5324.78144744,1.19642831
5326,5325.97787575,0.25219218
5327,5326.23006793,1.56096037
5328,5327.79102830,0.55558692
5329,5328.34661522,0.76275862
5330,5329.10937384,1.04531177
5331,5330.15468561,1.71339447
5332,5331.86808007,0.43392359
5333,5332.30200366,1.19183717
5334,5333.49384083,1.27788570
5335,5334.77172653,0.57894178
5336,5335.35066831,1.54293014
5337,5336.89359845,0.81355576
5338,5337.70715421,0.52709476
5339,5338.23424896,1.43329726
5340,5339.66754622,0.30615074
5341,5339.97369696,1.19245711
5342,5341.16615407,1.22821254
5343,5342.39436661,1.45685712
5344,5343.85122372,1.16993398
5345,5345.02115770,0.65383084
5346,5345.67498854,0.78504805
5347,5346.46003659,0.55297052
5348,5347.01300711,1.59022260
5349,5348.60322971,1.12481083
5350,5349.72804055,0.42628772
5351,5350.15432826,1.05949972
5352,5351.21382799,1.28484282
5353,5352.49867081,1.23340581
5354,5353.73207662,0.70330286
5355,5354.43537948,1.46349500
5356,5355.89887448,0.75051405
5357,5356.64938853,0.99276166
5358,5357.64215019,0.71286640
5359,5358.35501659,0.77879245
5360,5359.13380904,0.95072581
5361,5360.08453485,1.24534089
5362,5361.32987574,1.79003184
5363,5363.11990758,0.45625667
5364,5363.57616425,0.80863513
5365,5364.38479938,1.39117710
5366,5365.77597648,0.69665155
5367,5366.47262803,0.90660657
5368,5367.37923460,1.10412295
5369,5368.48335755,1.05221376
5370,5369.53557131,0.80167325
5371,5370.33724456,0.92857665
5372,5371.26582121,0.80681375
5373,5372.07263496,2.18634689
5374,5374.25898185,0.39861447
5375,5374.65759631,0.97261966
5376,5375.63021597,0.92911669
5377,5376.55933266,0.86795905
5378,5377.42729171,0.72415741
5379,5378.15144912,1.14680387
5380,5379.29825299,1.19680376
5381,5380.49505674,0.73703641
5382,5381.23209315,1.79572484
5383,5383.02781800,0.44493000
5384,5383.47274799,1.18464380
5385,5384.65739180,0.58490883
5386,5385.24230063,1.53324703
5387,5386.77554766,1.06344376
5388,5387.83899142,0.62525950
5389,5388.46425092,0.44826429
5390,5388.91251521,1.26478574
5391,5390.17730095,1.17731024
5392,5391.35461119,1.43872135
5393,5392.79333254,0.92173253
5394,5393.71506507,1.23948684
5395,5394.95455191,0.65370721
5396,5395.60825912,0.60104770
5397,5396.20930682,1.22338645
5398,5397.43269327,0.72939978
5399,5398.16209305,1.51271559
5400,5399.67480864,0.65775057
5401,5400.33255921,1.05643134
5402,5401.38899056,1.15157174
5403,5402.54056229,0.95297143
5404,5403.49353372,1.47362975
5405,5404.96716347,0.65801749
5406,5405.62518097,0.95066662
5407,5406.57584758,0.66286577
5408,5407.23871336,1.49876153
5409,5408.73747488,0.45099206
5410,5409.18846695,0.49710089
5411,5409.68556784,2.17052342
5412,5411.85609127,1.08102838
5413,5412.93711965,0.76846459
5414,5413.70558424,0.82388597
5415,5414.52947021,0.71975035
5416,5415.24922056,1.42504418
5417,5416.67426474,0.73958478
5418,5417.41384952,1.01634058
5419,5418.43019010,1.10651410
5420,5419.53670420,0.49725346
5421,5420.03395766,1.39771542
5422,5421.43167309,1.29763865
5423,5422.72931174,0.83684028
5424,5423.56615202,1.32011308
5425,5424.88626510,0.98173636
5426,5425.86800146,0.52661486
5427,5426.39461633,0.81225143
5428,5427.20686776,0.80663039
5429,5428.01349815,1.41211017
5430,5429.42560831,1.17364770
5431,5430.59925601,0.80139806
5432,5431.40065408,1.44048988
5433,5432.84114395,0.88559690
5434,5433.72674085,0.72305076
5435,5434.44979161,0.90062275
5436,5435.35041437,1.32938751
5437,5436.67980188,1.04139902
5438,5437.72120090,0.46506908
5439,5438.18626998,1.19257807
5440,5439.37884805,0.57014089
5441,5439.94898894,1.50031564
5442,5441.44930458,1.90393471
5443,5443.35323929,0.26068931
5444,5443.61392860,0.81684529
5445,5444.43077389,1.11815540
5446,5445.54892929,0.85757503
5447,5446.40650432,0.85487128
5448,5447.26137560,1.22174880
5449,5448.48312440,0.58403725
5450,5449.06716165,1.70088741
5451,5450.76804906,0.94262406
5452,5451.71067312,0.56321729
5453,5452.27389041,1.26407107
5454,5453.53796148,1.46091739
5455,5454.99887887,0.48250364
5456,5455.48138251,1.11259352
5457,5456.59397604,0.77278018
5458,5457.36675622,0.76293866
5459,5458.12969488,1.07019900
5460,5459.19989388,1.07210695
5461,5460.27200083,1.62649591
5462,5461.89849674,0.99810762
5463,5462.89660436,0.62777473
5464,5463.52437909,1.34439286
5465,5464.86877194,0.35227221
5466,5465.22104415,0.80889361
5467,5466.02993776,1.94582740
5468,5467.97576516,0.26816131
5469,5468.24392647,1.21460834
5470,5469.45853481,0.48509790
5471,5469.94363271,1.91903844
5472,5471.86267115,0.70937845
5473,5472.57204960,1.15485188
5474,5473.72690148,0.95447917
